estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,latitude,longitude,idioma
Rio Safari Elche,4547545,atracao-review,dassinn,2019-09-17,2019-09-03,3.0,Nice day out,Nice zoo for the kids. Plenty of exotic animals to see. The water park is also very nice for the kids. Didn’t try the go carts though. Would recommend for a family with young kids.,"Campello, Spain",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,karenmU7043TZ,2019-09-10,2019-06-03,5.0,Entertainment for all ages,"Grandparents, parents and a very active almost 2 year old grandson, where can you go to suit all age groups..... I will tell you Rio Safari Elche. The admission charges were reasonable with concessions available and on line a discount for all was available, and we often see leaflets being handed out offering discounts at Alicante airport and lots of other outlets. Admission includes a ride around the park through the middle of some of the enclosures. This is a area, spaced out well and gave a lot of vantage points at each enclosure. There is a small
Animal area where the children could feed and pet them. The giraffes were the most tender animals to feed, even though they have huge tongues. The park offered displays which to be honest due to the heat we didn’t sit around and watch, but there are enough things to do without watching. We found the food good, not cheap but actually not extortionately priced. The staff were all lovely. They took “official” photos for you, but there was no hard sell to buy them, but what Grandparent worth their salt could resist buying them. There is a small water park alongside and for a couple of euros more you can enjoy this too. There are go karts and small motors for children again outside the park. This was a lovely experience and we will be happy to return with other family members and or friends when they visit, both children and adults would enjoy.","Province of Alicante, Spain",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,Carraiglodge,2019-09-05,2019-08-03,2.0,Very disappointing,"If you visit book online because the queues are very long.
The zoo is fine but nothing to write home about. The enclosure's seem small for some the animals
The water park is in a word dangerous. Some of the slides are just not safe. You come out of the slides at a serious pace into a pool with other people in it. Seen lots of kids getting knocked over by people coming off slides . Then the changing rooms ... they are tiny and not fit for purpose and not at all clean.","Ferns, Ireland",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,lloydbambury,2019-09-05,2019-09-03,5.0,Great place to go,"After reading a couple reviews i thought that the zoo may have gone downhill in 5 years.
I was wrong , the animals looked fine , in the natural wilds of africa etc water is hard to come by but there was water available, they seem to be fed before it opens and for first couple hrs most animals are resting after food , later they are up and about. The staff was great.
Any downside ? No, maybe the seal lion show is a bit short but ok.
You can buy animal food but only a certain selection can be fed these nuts.
All the cafes and food stalls looked very clean , food was usual stuff of burgers chips baguettes etc etc and looked good portions.
Plenty of shade if you need it.Prices seemed reasonable.there are picnic areas for taking your own food but remember to take something to wipe the table.
A very rustic place.
Just for those in gran alacant , if you are wanting to go but cant figure how to get there go to GA Commercial Centre (down from Lidl side) and look for Costa Blanca Travel Agency shop.
For €22.50 per adult it will get you into the zoo and a rio safari minibus will pick you up outside shop and bring you back to shop 6 hrs later.
Excellent value for money. They also do many other holiday things.","Yeovil, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,lindsaydw,2019-08-28,2019-08-03,1.0,A truly heartbreaking experience,"It’s taken me a while to write this review because I wanted answers.
I visited Rio Safari Elche in April 2019 (It was a hot day). I am not a fan of zoos in general however, I gave this one the benefit of the doubt considering it is advertising itself to be a conservation centre. What a joke! Where do I begin with this animal prison, sorry “Conservation Centre”.
How about the price. It is ridiculous for what this place is. Money wasted. I cannot believe I paid to enter a place like this. I cannot believe I have contributed to the wages of staff that are allowing animals to live in such conditions. I knew from the first enclosure as I entered this was not the place they are advertising in all the stores, online and in the airport.
The condition of ever single animal, every single one was appalling. It brings tears to my eyes just thinking back to what I saw and the fact I could not do anything. All of the animals looked fed up, miserable and generally unwell. They looked hungry, dehydrated and many very injured.
I have never seen birds in such a state. They were stressed to the point of ripping out there own feathers. And I am not talking about the odd bird here and there which I first thought. It was every single bird with the exception of the show birds, the ones they use as circus animals to preform on demand every few hours to satisfy tourists and try justify the high entertainment price. Not a single bird cage had water or food which should always be available but on such a hot day, this is inhumane. This was a running theme throughout the entire “Safari”. Lack of water for all animals, which was paying its toll.
The lack of staff was a joke. The only members of staff we saw during our visit I could count on two hands, the majority working behind counters selling tickets, food and souvenirs. The other 2/3 members of staff were doing the “shows” which honestly you can tell these animals did not want to and did not have the energy to “perform”.
I mention the lack of staff not only because you expect to learn about the animals from experts which was not a service available here but also who was looking after the welfare of these animals??? I can tell you, no one.
When the birds from around the world type show was over. We waited for the member of staff to inform her there was a large number of plastic nut bags (sold in store) and a variety of other rubbish within the ostriches area and informed her they were intact eating this rubbish. (I did try to reach out as much as I could however it became rather dangerous and this is what the staff are paid to do surely). The woman showed no interest and stated she would be late for the next show and walked off leaving the ostriches to consume the plastic.
What affected me the most really was the condition of the animals, from the plucked depressed birds at the beginning, the the giraffes covered in scabs and scraps to the bleached crocs with hardly an inch of water to lie in. Nor did the skinny sad looking tigers have water to drink or swim in. I could not believe this place was open and doing so well with tourists. I will never get the images out of my mind of the poor meerkats. Everyone knows a meerkats instinct is to dig. These meerkats were digging into solid ground. Every single one of them having bloody paws and broken nails from trying so desperately to dig holes. The most heartbreaking being one meerkat with what looked to be a bloody broken jaw. This little guy came right to the glass, still bleeding from the mouth, still trying to dig out and all I wanted to do was reach in and give it some help. Once again no staff around and when later reported nothing was done. I know this as I have read recent reviews and this little guy had been mentioned.
What triggered me to write this review is close to the end of my time in this place I witnessed a child kicking a goat that had jumped out of its enclosure. The child was chucking food at the animal then as it got closer to pick up the chucked food the child was nudging and pushing the goat away. Both family and staff said and done nothing about this. I had to address this personally. Which did not go down well with the family. However I do not regret this at all.
When deciding to leave we witnessed the apes drinking out of a filthy pool of water and one even with a plastic bag stuck on its head. I was so shocked and traumatised. Watching members of the public laughing and staff wander past.
It was at this point I took a photo and wished I had taken more to show the harsh reality of this place and beg people not to go.
You may say, “but if more people go they will have more money to look after the animals”. Well this place is a top destination in Alicante and makes a lot of money. Secondly, the animals should be the priority. If they cannot take care of them they should not have them.
I have contacted the Safari themselves for explanations (excuses) but have received nothing in return.
I know this place will continue to get large crowds, however I truly hope my experience reaches out to a few of you and I beg you not to go. I’d hate for you to leave feeling the way I still do 4 months after witnessing this.","Newcastle upon Tyne, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,Travelbunny73120,2019-08-25,2019-08-03,3.0,Not a lot of animals but a great water park,"We visited the zoo on a very hot day and went on the safari train around the zoo when we arrived. All the animals were sleeping hidden in the shade, so mostly saw camels, goats and deer! A couple of lions were lounging under a platform, an orangutan was curled up in a corner - not sure if there were more. However, although we didn’t go into the water park, the kids looked like they were having a fab time in there!",United Kingdom,38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,elmfrida,2019-08-25,2019-08-03,3.0,"Dont eat here, take food with you","Rio Safari is a place between Santa Pola and Elche, there are parking spots outside that is free of charge. You get a 4€/ person discount if you buy through the web or if you have the advertisement papers with you. Today with the discount the price is for adult 18;50€, children/senior 13€ and Disabled person 11.90€, University Student 15.75€ (Children: 3-12 years | Adult: 13-64 years | Senior: +65 years)

If you wish to use the waterpark it is an 6€ extra. No family prices or discount Cards if you visit the park often. When entering you receive a man of the area and anime when there is a sea lion show. There is also a time when the safari train goes.

We started of seeing the sea lion show, they do speak both english and spanish in the park but during the show it was very little english and most spanish speaking but the show was cute and plenty of spaces to sit and watch, afterwards you could take a photo with the sea lion. There was also a parking lot before the entrance to the show for the wagons and inside there was a small kiosk where you could buy water.

After the show we descided to walk around in the park, it was high season so very warm. At some places there has been put up ”roofs with net” but I would have wanted to see that on more places. The most of the animals looked to be very healthy, except for the horses. Theyre mission seems to be to take care of the animals but there isnt written anything anywhere that they have taken care of the horses and given them a safer home. As they presented a video of a monkey finding its way to Elche.

Some of their drink/ icecream machines didnt work and there was only seen a changing machine in the beginning of the tour.

If you are hungry, take food with you!! Its not worth eating in here cause it is the worse meal I haveever eaten. And for paying that entrance its sad that they dont have better restaurants. And the tables are filthy! Instead the should take some staffs from the entrance and move them to the restaurants and helping out since they were very busy. The staff should also anonymously try out the food so they know what they are serving the custommers.

We descided to skip the safari train since we walked around the whole area and got a pretty good view at the animals and the surrounding. It was a medioker park, could have worked up a little more on the walking areas.

We also skiped the waterland since it was pretty small. Looks bigger on images but smaller closly. Not worth spending another 6€ for using it. It would have been more fun if they had a fountain comming up from the ground instead for the children to play with at warm sunny days at the picnic area as there is on plenty of places. (For free).

Dont have to high hopes, this is a medioker zoo","Gothenburg, Sweden",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,culsweetheart,2019-08-15,2019-08-03,5.0,Great day out!,"We stay in Santa Pola regularly so this was a short taxi ride to the park. I was slightly skeptical due to bad reviews but for us, a family of 7 between the ages of 14 and 42, it was a perfect day out. We arrived at 10am when it opens. We were given all times for the shows and the safari ride around the enclosure. We cannot find any fault with the park, it was bigger than we expected and there was plenty to see. I think going first thing helped us have a good experience as we were able to get round in peace before it got too busy. The animals look fine apart from the lions did look a bit thin however the enclosures seem ok for them. The safari ride was fun and of course the park take a photo when you first walk in and when you are sat on the ride waiting to go round. It's not a problem, we didnt buy them and no one pushed us to so it was fine. After seeing the animals we then went to the splash park which was great fun! The slides are great for all ages and the pool is fab. When we went, there were plenty of lifeguards and they were very specific about safety so no worries there, and they were very friendly which was reassuring. You can lay on sunbeds there for free which is nice and it was very clean and tidy. There was also a cleaner by the toilets constantly cleaning so the cleanliness is good. We didnt eat there or take a packed lunch and yes the food and drink is expensive but there are so many picnic areas you can take your own food which will make things cheaper. By the time we left at 2 30 PM it was getting very busy so my tip would be go as soon as it opens to get the best experience of the park and splash park. The lady at the ticket office even called us 2 taxis after to get back to Santa Pola, nothing was too much trouble. We were much more impressed with this place than we thought we would be and found it good value for money for the amount of us. I would recommend as a day out and we would definitely come back!",Midlands,38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,510cynthiav,2019-08-13,2019-08-03,4.0,Better than expected,"We were very happy with our day at Rio Safari Elche.
The park is nicely maintained, lots of shade, areas for picnic, etc.
We ate some of the fast food sold at the park and it was ok, just fast food.
We had a really nice day, the kids really enjoyed it.
We didn’t do the water park so cant say anything about that.
I would recommend it especially if going with small kids. How good of a time depends on one’s expectations and we enjoyed it very much. We even got nice printed pictures (purchased ofcourse) which was an added bonus for us as we are not good at printing pictures from our travels 🙈.
We would go back.","Bergen, Norway",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,Raymond542014,2019-08-11,2019-08-03,1.0,Not sure what to think,"Took a coach to the park, took about an hour. Seemed very slow queuing at entrance. Then another queue for our wrist bands. Photos taken, we could view on way out. Toilets out of order and the working ones had broken doors. Went on ride round park. All animals in the outside enclosures had plenty of food but not much water. Tigers and crocodiles did not have any deep water to swim in. Parrot show was a disaster. It took visitors longer to sit in seats then the show lasted. We were shown one parrots tail feathers then its wing feathers. Two other parrots were brought out and flew from one side off the enclosure to the other. Show was over. We then went to the parrots kept in cages. They looked very distressed. We brought a picnic with us and ate at the picnic area. There is also a water park but this costs extra. We bought photos on way out, You could also have key rings with the photo in it. Our coach left at 5pm. We wont be going back.",North Down,38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,NazC_12,2019-08-08,2019-08-03,2.0,Not worth the trip or the expense,"We were picked up by coach at 0930 and arrived at 11am. First off this is definitely not worth that amount if travel when you have Terra and other parks nearer. We were told in the bus we would have only 4-5 hours after the travel time was added there and back which we thought for a water park and zoo this would never be long enough. We were wrong. This is more a small animal park with some lions, jaguars and some varied species worth visiting but it was all done after just over an hour. The water park which we paid an extra €6 for was no more bigger than any swimming bath in the uk and the main pool is no more than splash pool.

The worst thing of all was the lack of concern for health and safety.

This place is dangerous. The slides led down to a cordoned off area which the stairs leading out are 2 foot away from the landing zone. We saw 2 or 3 adults land very close to children that had landed at about bottom of the slide near the exit stairs but not once did the attendant at the top make sure it was clear for the next person to come down safely. One man landed straight on top of his own child who thankfully was ok but still no warnings for people to be careful or wait for the area to be cleared before the next person was allowed to come down by the staff at the top sending the next one down.

The next issue was the parrot show. The seating area was no where near big enough for the amount of people they had there. But, if they even had one member of staff providing assistance/guidance it may have felt more safer. The sodden seating area did not feel strong enough to cope. The show itself consisted of perhaps information about the Macaw but the presenter forgot to do his English translation in between talking Spanish but hey ho we were in Spain so that fine.

Food wise, we saw some people with pizzas so we asked if they sold pizza on the park
In the restaurant and she said no, not I don't understand but no pizzas sold. Except for the other end of the same restaurant we saw in the way out. Maybes lost in translation so again hey ho.

Food was not the worst price, meal deals for €9 plus a drink. Quality was very poor, my burger was pink in parts so we left it.

Overall the park itself could be good but it fell way short of the standards others have set in safety as much as entertainment. Certainly not worth the drive put past the parks closer to Benidorm or the price you pay (€150 with the swim park and transfers) but for locals fair enough.","Newcastle upon Tyne, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,Darrenrwhite,2019-08-07,2019-08-03,4.0,Loving the new Splash Park,"We’ve been here many times, but not in the past 4 years. It has been expanded and the enclosures have been made much better. However it is still a rustic park. Not a Animal kingdom or Colchester Zoo by any means but my kids are really enjoying the new splash park.

Food is a bit quite expensive and not great quality, but you can bring in your own food.

Entry is also a bit on the pricey side, 83 euros for a family of 4 and that was with a discount, that they give out at Alicante airport!! They photograph everything, cost about 7.50 euro for a photo.

Staff are great, most speak excellent English.

Would recommend it!","London, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,Wanderer39523173325,2019-08-01,2019-07-03,5.0,Great family day out,Ideal family day out lots to see and do kids loves the water park and the train ride to see all the animals,1 contribution,38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,mhannington,2019-07-30,2019-07-03,3.0,BEWARE HEALTH RISK! Girls loved it. Animals not as bad as other reviews make out...,"1st immediate and important point. Largest slides in water park which adults allowed on has poor, inadequate and unsafe signage. It DOES NOT tell you to sit up. You are not advised to sit up. You are advised to lie down and keep arms folded on chest. Exactly what I did. Nearly ended with concussion, cracked skull, or worse... thankfully not (@ least not without MRI or CT Scan that I'm aware of yet). When I came out of slide at speed. Once I crashed to floor of pool and grazed back / shoulder area. 2nd time I landed head first on bottom of pool. Clearly in pain emerging from pool dazed... the lifeguard told me I should have sat up. THEN ASKED if I was ok.... which should have been his first question. No incident report. No first aid attention whatsoever. No checking injuries. Didn't care. Or even appear to care. Reckless. Negligent. Dangerous. Be warned!

Rest of visit was fine. Kids enjoyed. Animals ok. Shame they don't admit for water park only too, as they appear to possibly do for locals, as place was swarming with locals in water park but not zoo. Kids would have loved to have gone back just for that facility alone. Needless to say I wouldn't be going on death slide for adults water slide again and would certainly raise full and serious complaint with management about this incident... which we have on film, incidentally!","Poole, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,Ab097,2019-07-16,2019-07-03,4.0,Best zoo experience but be careful of the extras,"I have been to many good zoos, Dublin, London, Chester but the access to the animals at this zoo is second to none. Animals 2 mins from the entrance and you get so close to them especially the lions! The safari ride is as good as a real safari (I’ve done the Masai Mara) and as good as Disney’s animal Kingdom) However this parks marketing and attempt to make more money than the entrance fee is worse than Disney. €1 for the car park. What’s the point? The food and drink prices are just silly but you can leave and return as we did. A photographer was going round taking pictures of kids beside a dressed up giraffe. She almost had a fit when I took photos “I take the photographs” she said, despite not asking my permission. I’m
Sorry but they are my kids","Carrickfergus, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,jillallen6,2019-07-15,2019-07-03,3.0,Rio Safari Elche,It’s easy to find despite the lack of signs before you arrive at the entrance. Getting in is easy when you buy tickets online. I don’t recommend eating there even though the paella was tasty there were no health safeguards to keep the flies at bay. A slush drink was €3.80 - quite a lot for a cup of coloured ice. Though there are several picnic areas to sit I struggled to find seats throughout the zoo circuit to rest my arthritis. More benches please. There is shade but it was still pretty hot so some drinking fountains and maybe a mister here and there for people to cool down would be helpful. I saw very little evidence of the zoos participation in conservation? I imagine it’s popularity is mainly for the small water park attached to it.,"Houston, MS",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,HarpaA6,2019-07-13,2019-07-03,4.0,Nice stay,Fun place for small children. Swimmingpool very nice. We loved it there. It's our second time there.,"Hafnarfjordur, Iceland",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,N3942OTsusanm,2019-06-22,2019-06-03,5.0,Amazing day out for families,"Absolutely well worth money. Mostly on flat so fine for walking about and small safari train takes you around park to see most animals. Animals are very alert and well cared for, well worth money we paid for bus and entrance fee from Round Town Travel, Benidorm","Benidorm, Spain",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,541lucyj,2019-06-09,2019-06-03,3.0,"Great animals, shame about the water park and cleanliness ","Lovely safari/zoo and wonderful tractor ride around some of the enclosures and the animals looked really well cared for. The enclosures were lovely and definitely better than some of the other zoos in the area. however the state of the pools, slides and disgusting changing areas let it down. When we went to get changed and use the toilets there was poo all over one toilet, toilet paper blocking another toilet and the floor to the women’s changing room was black. When I went back at the end of the afternoon it was still in the same state. The baby pool at the top and the splash pad were so dirty and worn down we didn’t use. The splash bit with the slides was lovely but water was extremely cold so we couldn’t stay too long. The slides at the back were great, however slightly worrying that they leaked!

Overall it was an average day trip but I would suggest going somewhere like terra natura in Murcia if you want a decent water park.","Bracknell, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,KevinPlymouth,2019-06-09,2019-06-03,4.0,Good day out,"Buy your tickets online to save 4 euro per person and expedite access.
A nice park with good view of animals, better in the morning. Aqua park on site for an extra ) euro which is quite good. Easily a full day out. Take food with you to save on cost. Your are given a wrist band on entry which allows you to return to your car and collect lunch etc. No need to carry it around with you.","Plymouth, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,costachrissy,2019-06-04,2019-05-03,4.0,Beyond expectations,"This was our second visit here. Our first in February with 2 grandchildren ( 5 and 7 years) and then this visit with 5 year old twins grandchildren . It was a hit both visits.
You can make the visit as short or long as you need. In February we took our own picnic, did the safari ride and then waked round all the animals and saw bird and sea lion shows in about 4.5 hours.
In May we did the same but could have used the water park as well if we had the time, sadly we had to get home.

The park is clean and well run and the animals do look in good condition. I really don’t like the idea of caging animals but the majority do look happy, relaxed and healthy.
We had great fun interacting with the orangutans through the glass window.
The only criticism I would have of the whole experience is the commentary of the sea lion show. This is in Spanish and English (I speak both) however it is so fast I couldn’t understand either!

All in all a good value for money experience.","Punta Prima, Spain",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,932christinam,2019-05-29,2019-05-03,5.0,Fabulous!! ,"We stumbled upon doing this as we were planning to do some paddle boarding but the sea was too choppy. We spent 5 hours here and could have spent longer. We found a €4 discount online so it cost us €37. You get a FREE train ride around part of the zoo, there are lots of animals and they they appear well looked after. Listened to some of the tours and watched the sea lion exhibition and found both very educational. All signs, tours and exhibitions are both in Spanish and English which was helpful. I can’t comment on food as bought our own picnic in with us which you are fine to do and there are plenty of places to sit and eat. A really wonderful find and I hope we come back one day!","Easterside, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,K9887XAamyg,2019-05-26,2019-05-03,5.0,A great attraction,"A great visitor attraction, a good variety of animals to see, animals are well looking after, staff are knowledgeable & friendly.Definitely worth doing the train ride & visiting the Lemurs. I would definitely go back & recommend.","Newcastle upon Tyne, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,dann1eb,2019-05-21,2019-05-03,4.0,Nice day out,"To start our day we got there around 1 as it's a small park and we have a 5 month old. Free parking which is always good, i already paid for the tickets online as they are alot cheaper we paid 37 euros for all of us to get in gate prices were 22.50 each children under 3 are free. they take your picture as you go in and its 6 euros for one picture which we did buy even though our child looked moody! We then looked around at the monkeys and tigers as we needed to feed the baby and ourselves we ate at there outside cafe and fed baby. Ok food what you expect at a zoo park I had pasta which was 7 euros and a bottle of water which was 1 euro 50 was nice we then looked at the big monkeys killing time till we could go on the safari ride which was at 3 (they give you a timetable of events at the gate) we did then notice some people throwing nuts at the monkeys which I found a bit odd as in zoos in England its alot stricter and your not meant to feed the animals apart from farm animals, so I did see them and think it was a bit rude.we carried on and saw the giraffes again a nice a English family were feeding the giraffes nuts... I then asked them they said they thought it was allowed. So I have marked them down only due to no signs saying these nuts are for the animals or told were allowed to feed them. We then headed to the safari we loved it bare in mind we have a 5 month old so our experience of things may differ. Then we went to see the lemurs now if u can go! This is an amazing experience its just a walk though but I think they must be so used to people they jumped across everyone as you can see my boyfriend held our baby and a lemur jumped across! They seemed very happy. There is also other shows but I'm against watching animals perform for money just personal I prefer not to. They have karting but ofcourse I didn't do this due to a little baby! For a small zoo they had alot of animals we ended up buying some nuts and going to feed the giraffes and we have come not in season so it was lovely for us as it wasnt busy atall so alot of the time we saw the animals just us! I cant comment on staff as I didn't have much interaction with them apart from the gate safari ride and the food cart. All in all we had a good day! For 37 euros all the animals we saw feeding giraffes and holding lemurs!!! Definitely would recommend I'm not sure what it's like in busy season and it was a sunny day today so this may have played a part I recommend looking at the weather if you can and picking a day you would prefer! They also have a water park but unfortunately it wasnt open probably to do with not in season! Hope this helps anyone planning on going there and costs!","Bishops Stortford, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,Poshbird2269,2019-05-20,2019-05-03,5.0,Family day out,"A three generation visit grandparents grown up kids and two year old granddaughter. We booked direct and saved 4 Euro each. We thoroughly enjoyed the train ride and the shows. We took our own food as food is expensive in the park, there are plenty of places to eat your picnic. You can buy a bag of monkey nuts for 2 euros to feed the animals feeding the giraffes was amazing all in all a great day would recommend.","Walsall, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,V3128KGadamp,2019-04-24,2019-04-03,4.0,speant half a day at the zoo when the weather was pouring down.,"we were in spain for the weekend & the weather was awful, someone suggetsed the zoo & we went thinking that it wasnt going to be very good, but we were pleasantly suprised. highlight of the day the kids hand feeding the giraffe. that memory will stay with them.","Villamartin, Spain",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,teevaughan,2019-04-15,2019-04-03,5.0,Well Worth a Visit!!,"We visited here with our son and Daughter-in-Law and had a great day. We visited in April 2019 and the change from our visit in 2005 was unbelievable. We vowed after our first visit that we would never step foot in the place again, but Rio Safari has undergone a total transformation. All the animals looked well and happy. The enclosures were clean and whilst it wasn't the largest of places, we wandered around a couple of times, watched the shows and just totally enjoyed our day. We booked direct with Rio Safari on-line and saved 4 euros per person on the entry cost.","Caudete, Spain",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,P6803FAandyh,2019-04-13,2019-04-03,5.0,Elche Zoo visit with all the family,"We visited today with 2 pensioners and 2 children and there was plenty to see and do with a variety of different animal shows spread out through the day. The feeding time with the ring tailed lemurs was excellent. There is a small land train that takes you round inside the enclosure or you can walk round the outside. The animals looked well kept, healthy and in good condition. Unfortunately there were a couple of areas closed on our visit today, the kids splash park and a small kids playground but there was an option of karting which was good fun and camel and donkey rides. It's acceptably priced (£20 entry for adults and £15 for seniors / kids) although there were online discounts of €4 available so book in advance if possible.
Indoor play area and restaurants also very good although slightly overpriced for cold drinks! Well worth a visit from Alicante or Murcia area.",14 contributions,38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,Khlorobb,2019-04-05,2019-04-03,5.0,AMAZING,"what an amazing experience! The fact we got to play with lemurs free of charge was just an amazing added bonus! I can’t recommend this more, best €25 you will ever ever spend!",7 contributions,38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,zabr0wn,2019-03-09,2019-02-03,5.0,Amazing little zoo,"When we visited it was quiet in the park.
Very reasonably priced on the door, merchandise and gift shop. Food was served fresh and hot in the restaurant.
Zoo tidy and animals seem very well kept. All the shows were informative and enjoyable. The safari ride was amazing to be able to be so close to the animals. Our favourite was by far the lemurs! We were one of two families in there and it was an amazing experience to be up that close. They were extremely funny and cheeky!
Would definitely recommend and visit again!","London, United Kingdom",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,leanneb269,2019-03-03,2019-02-03,4.0,Day out in Alicanti Rio Safari,"Wanted a little day out away from the beach and hussle of Benidorm.
A really great place to visit not only good day out for a couple but a great place for families.
The zoo os well kept and the animals look content. However i did see the Bengali Tiger get a shick whilst drink its water due to the water being too close to the water supply.
The staff were helpful and friendly worth a day visit.",35 contributions,38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,MrsSolly,2019-03-01,2019-02-03,5.0,Great afternoon out,"Had a lovely afternoon here with the family. Age range from 4yrs to 59 yrs and we all equally enjoyed it. Couldn't believe how close you could get to the giraffes. The prices of food, drinks and the official photos when you are inside the park are reasonable too. Highly recommend it for all ages.","Almoradi, Spain",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,H1064HOpaulr,2019-02-27,2019-02-03,4.0,Open 365 days a year.,"We went to this zoo last year. The other two zoos in Benidorm are closed this time of year. A small friendly zoo. Which is easy to get around for young kids and older folk. Great price to get in with the promotion.
2 for 1.The bird area could do with an upgrade. Good information on the animals in Spanish and English. New splash park being built and also has a go kart track. Nice to get pictures with animals for a reasonable fee. €7.","Stanwell, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,markandmartin,2019-02-13,2018-07-03,4.0,Safari park,"Rio safari is located on the road between Santa pola and Elche. The animals are well looked after and a lot of fun for the kids to see. There is also a very good sized swimming pool there, to cool off after seeing the park.","Gran Alacant, Spain",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,C9079EAstevenl,2019-02-13,2019-02-03,4.0,Lovely day fun for all,Very enjoyable day plenty of animals and interaction with them. enjoyed the Seal's would recommend for all the family.,5 contributions,38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,jordanpfc657,2019-02-12,2018-03-03,5.0,Spain 2015,"I have visited about 3 times and loved each visit. One thing that sticks out was how you are able to feed Giraffes and yet in London Zoo you have to pay extra for that. If you do decide to go, make sure you go to all the shows!","Portsmouth, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,732lyndseym,2018-12-28,2018-12-03,5.0,Wonderful safari park!,"we loved it here! visited on the 27th December, not busy at all so we could leisurely stroll around the park at our own pace! inexpensive and all the photo merchandise was affordable compared to other places we have visited. Frieny staff, well kept animals and lots to see / do! All the animal exhibitions were operating as normal, we thoroughly enjoyed the mi I safari ride! our favourite part was meeting the rather friendly giraffe and mischivious lemurs!","Llandrindod Wells, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,DWak9,2018-12-25,2018-12-03,3.0,Nice little zoo,"Nice place to spend for half a day. No comparison to a large zoo, but good enough to spend a few hours and at a reasonable price.","Bodegraven, The Netherlands",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,TysonLivingston,2018-12-09,2018-12-03,4.0,Good for visitors of all ages,Good to get here early to enjoy all the displays. Look for the discount leaflets when you arrive at the airport.,"Livingston, UK",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,margec89,2018-11-06,2018-06-03,4.0,Great day out with family,Great place can’t wait to go again especially now they have the water park too..more fun for the grankids,"Kent, England, United Kingdom",38.21732711791992,-0.6021450161933899,en
Rio Safari Elche,4547545,atracao-review,mickdunckley,2018-11-03,2018-05-03,4.0,A great day out,"This a great day out for the whole family. Take a ride on the land train through the animal enclosures then walk around the park.

On arrival you will be given a list of all the feeding times and show times

The restuarant near the entrance do great food at a reasonable price",northwood,38.21732711791992,-0.6021450161933899,en
