estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,latitude,longitude
"Hotel Huerto Del Cura",248967,hotel-review,Milanoman2810,2015-07-01,2015-07-01,4.0,"Tranquil","room set in bungalow and spacious . Bathroom also very spacious . Good air conditioning comfy bed .set in Palm lined paved paths .good pool and food could not fault . All staff we encountered were very helpful and friendly.
Good value breakfast .wifi worked very well and easy connection.
Underground parking a bonus when the temperature is in the high 30 s
Spent two pleasant nights here",indef,"Denia, Spain",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,JoanneW494,2015-07-01,2015-07-01,3.0,"Disappointing!","We spent one night here, a Monday, so no weddings or parties. Yes, it's an excellent location near the city centre and yes it's in a beautiful setting with a lovely pool. Totally spoilt by the accommodation. We had booked a Superior Room, dread to think what a Standard is like. We queried as to whether we had been given the correct room grade with Reception, she pretended she didn't understand what I meant despite her speaking English and me repeating in Spanish. The bungalow had 2 plus points: quiet, efficient air conditioning and a comfortable bed. The furniture was sparse and basic, the TV was in a shabby chic cupboard set across the corner, the rattan chairs were uncomfortable so to view you had to sit on the bed and look sideways! The safe was in the wardrobe, it's door with instructions for use opened towards the back of the wardrobe which meant craning to read them and using a torch. The bathroom was dark, only a shower over the bath, no grab rails, no non-slip surface, bath towels on hook in toilet cubicle, hand towels folded on vanity unit with no space to hang once used. No shaving mirror, the waste bin was a wicker basket totally unsuitable for sanitary items (no bags either). Not a picture on the walls, no rugs, no bedside cabinets, in fact nowhere to put anything. A longer stay would be very uncomfortable. Rustic shabby chic meets spartan, totally unacceptable for the price we paid.
The restaurant food was good but the service, though friendly was amateurish, breakfast acceptable. What a shame, this hotel trades on it's location. Don't think there's another 4 star in Elche so it has no competition.",as a couple,"Gandia, Spain",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,SandraC58-60,2015-07-01,2015-07-01,5.0,"Set in lovely surroundings","We spent 5 nights during here and had a restful, peaceful stay. On arrival we were greeted by friendly staff and told they had upgraded our room at no extra cost. The room was very spacious, very clean and a comfortable bed. The pool area was fantastic and not too busy (no rushing for sun beds!) The hotel is surrounded by beautiful gardens and Palm trees, such a calm, quiet retreat. We went for a relaxing break and that is exactly what we got! The shops and restaurants are within walking distance and you can eat out quite cheaply. Overall we had a lovely time and would highly recommend this hotel.",as a couple,"Nottingham, United Kingdom",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,TheLoftysPoole,2015-07-01,2015-06-01,5.0,"The pool's the star","This hotel offers excellent value for money. Service throughout was friendly and efficient. We stayed for a week in June, very hot so we spent time using the pool. It's a wonderful space surrounded by palm trees, clean and has plenty of shade and sunny spots too. There is a bar and chill out area which we availed ourselves of frequently! We ate lunch twice, which was very nice and casual offering typical Spanish food or a burger/pizza if you must. In the evening it's turned into a more formal space as a restaurant which we used once, the food was very nice and not too expensive either. The room was one of the 'bungalows' we had a 'suite' as there for a week, it was a good size and clean, with working air con. As others have said it's simply furnished which we were fine with, the bathroom could do with a refurbish but it was OK. There was a wedding there on the Saturday night, we went out for the evening and it didn't bother us one bit, in fact it was lovely to see the bride and guests dressed so beautifully. There is a cockerel crowing, but we had the windows shut at night so didn't impact on us and we slept well in the large comfortable bed.
We didn't eat breakfast at the hotel, only because we're not big breakfast eaters. Just out of the hotel turn left there are a couple of cafes serving toasted baguette and coffee at very cheap prices.
The hotel is in easy walking distance of all the beautiful plazas and little shops and restaurants. We had a car (parking was extra - they should offer a discount if you're there for a week), the beaches of Santa Pola and Arenales del Sol (our favourite) are an easy 20 min drive (take a Sat Nav!).
We will definitely return to this gorgeous hotel.",as a couple,"Poole, United Kingdom",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,RichardB53,2015-06-01,2015-06-01,4.0,"An oasis of calm ...","We spent the one night here to coincide with a wedding reception we attended the same day. From the moment we entered the hotel entrance everyone was exceptionally friendly and efficient - car park barrier man, receptionist, waiters, restaurant manager etc. The hotel and grounds are wonderful. The whole feel of the place is that you are on some idyllic tropical island and not in the middle of a busy town. Our room was in a bungalow in the grounds and was perfectly acceptable, if a little small. The bathroom and wet-room were of a very good quality and the furniture simple. The cost of the room was a little above what I would consider it to be worth and then car parking was an additional 13 euros per day. This did not spoil the day or the stay though.",as a couple,"Moreton-in-Marsh, United Kingdom",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,NA1960,2015-06-01,2015-06-01,1.0,"5 BAD NIGHTS","Booked a 10 night stay in a 'Superior' room, emailed 3 weeks before to request a quiet room. On arrival on the Monday we were given room 225. Room was dark, old, dilapidated, broken shutters letting in noise and light. Sink not level so wife's cosmetics soaked with water. All through daylight hours load cock crowing next door. Woken every morning at 4am to water gushing. Third night we discovered we were right behind the breakfast/pool area. Live band kept us from going to sleep. At 11pm I spoke to reception, they offered another room further away from the noise #252. However this room did not have working air conditioning. Broken unit on door. Told we could only stay there one night anyway! Went back to original room, thankfully by midnight noise had stopped.
It transpired that the gushing water at 4am was from a hosepipe connected to a standpipe aimed at the side of the room, this was why the window was rotting away.
Lady from reception said this could not be switched off, gave us a better room which we had to wait to Friday before we could move. Assured us that this room was in the centre of the hotel grounds. We would get little noise from all the weekend reception parties, reunions, college graduations. Over the weekend this place is a conveyor belt of discos, parties all generating massive noise to hotel guests.
The lady was wrong about it being a quieter room.
Friday night hordes of youths shouting, screaming running around the grounds past midnight.
Saturday night several weddings, noise from INVERNADERO events area disco going on until almost 5AM.
Phoned reception around 2AM, told it would finish around 3AM didn't!
Sunday we felt like zombies, a completely ruined holiday.
To cap it all we wanted a quiet time on the Sunday afternoon in the pool area. Then swarms of baptism parties arrived with screaming kids took over the whole area.
If you want a hotel that is peaceful advise you to stay elsewhere, they are only interested in making money from events, and not hotel guest satisfaction.
I suspect the good reviews saying it's quiet are from short stay mid week travellers who do not have to suffer these noisy events.",indef,"Reading, UK",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,928royf,2015-05-01,2015-04-01,4.0,"One Night stay","Only a one night stay here, but a different set up with regards to the rooms, the rooms were in blocks of 4 with each block being a separate chalet style building.

Had the opportunity to enjoy a coffee around the pool, which was pleasant surrounded by palm trees.

Breakfast and the evening meal were both good with plenty of choice and good quality.",on business,"Manchester, United Kingdom",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,OnlylvgbyinNY,2015-04-01,2015-04-01,5.0,"Great setting and first class restaurant","My family (2 toddlers) and I had a great time here. The staff were friendly and accommodating. They had posted the rooms were only for 3, but they made the bed of a love seat for our 3 yo. There are playgrounds and parks within 100 m. The restaurant food was amazing, fresh truffles, monkfish, veal and the greatest foie-gras and date combination.

One thing that struck us as odd though, was we thought we would have a queen and a single bed, but the queen ended up being just two singles pushed together.",with family,"Josselin, France",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,django2000,2015-04-01,2015-03-01,5.0,"V","Spent a few days in Elche seeing friends. Enjoyed our stay at this hotel.
It was very quiet even with the addition of the Vallencia football team who were playing locally.
I'd love to go back when the weather was better but I suspect we wouldn't be getting the same room rate!
Very close to the city centre but feels like you are secluded.
Nothing bad to say about this hotel or its attentative friendly staff.",as a couple,"London, United Kingdom",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,gordiebell,2015-03-01,2015-03-01,5.0,"Lovely stay","Back today from 4 nights at the hotel.Beautiful bungalow in peaceful grounds...yet right in city centre!
25 euros by taxi from Alicante airport.
Visits to Santa Pola and Alicante city.
Hotel staff excellent.Big thanks.
Would definitely like to return.",as a couple,"falkirk",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,Bealesy_13,2015-03-01,2015-03-01,5.0,"When in Elche, there is nowhere else but here.","I stayed 2 nights here, what a great resort style accommodation right in the heart of Elche. Peaceful and tranquil settings, you would think you were the only guest. The layout of the bungalows amongst the native palms is surreal. Each room was large and comfortable with all you need. I had the Bed and Breakfast option and the breakfast was plentiful with a good choice. You can get a better location to walk into any part of Elche for a multitude of restaurants. I was here for cycling and the way in and out of the city was a breeze. All the staff were more than helpful and with my lack of Spanish, english wasnt a problem.
I'll be staying here again.",indef,"London, United Kingdom",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,51happytraveller51,2015-02-01,2015-02-01,5.0,"Tranquil place near the centre of Elche","Stayed here 2 nights and would definitely recommend. The place has an air of calmness and tranquility despite being very close to the centre of Elche. The rooms are small chalet type buildings which reminded me of an Eco type sanctuary hotel in a tropical setting. Lovely garden and pool although it was not hot enough to sit out. Would love to return in the summer. Elche is a delightful city with excellent shops and lots of places to eat.",as a couple,"Brighouse, United Kingdom",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,MariaT196,2015-01-01,2014-11-01,5.0,"Beautiful hotel, wonderful service, amazing food","I have no complains about this hotel. Stayed here for a business trip for 3 days at the end of November, 2014. Was greeted by a very welcoming staff, which addressed all my questions and provided suggestions for places to visit and shop around.
My room was not very big and had a simple decoration, but it was clean, comfortable and had everything i needed. It is totally worth having breakfast at this hotel- there is a wide variety of options from juices, fruits, cheeses, vegetables, jams, breads, etc. I also had dinner at the hotel restaurant on one occasion (the braised octopus), and it was wonderful.
All the staff around the hotel are very friendly, and greet you and smile at all times. During my visit, i needed to store some things that did not fit in my refrigerator, and the staff offered their larger refrigerators so i could store them until my time to leave to the airport.
Overall, i had a wonderful experience in this hotel, would definitely recommend it and look forward to visiting again.",on business,"United States",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,TimothyK326,2014-10-01,2014-10-01,4.0,"Great but....","Set in the middle of Elche, stepping into this hotel from the town's bustle is like stepping into a luxury hotel in the Caribbean, Maldives or Indonesia. Palms everywhere, a large sweeping pool and walkways through the trees to your bungalow bedroom. Staff excellent and the food in the restaurant is not to be missed. A real Masterclass in good cuisine. So why not five stars?
Bedrooms. These are low rent. Bare walls and floors with an entrance corridor that has no light fitting which means wardrobe and safe are in darkness. It's all a bit tired and grubby with tatty doors and no where to hang a hand towel other than putting it down by the side of the wet basin. It doesn't meet Premier Inn or Travel Lodge standards.
But....
If you ignore this (and you don't live in the bedroom and beds are comfortable), the hotel offers an experience. You might want to avoid Saturdays as this location is a honey pot for local weddings. The huerta across the road is not to be missed. Would return just for the food and look to see if there were better bedrooms for an upgrade.",as a couple,"Suffolk, Virginia",38.26325988769531,-0.6924059987068176
"Hotel Huerto Del Cura",248967,hotel-review,bergen74,2014-10-01,2014-10-01,5.0,"everything Nice, and worth the visit","We had a good one night stay in this quatro bungalow type stile of lodging, good beds, big rooms, al you need. and it was clean. Its also in a good location for exploring the cosy town of elche. (make sure to take the palm garden across the street)
Friendly staff as well.
The breakfast was also suprisingly good ! I did not try the pool or the hotel restaurant.",as a couple,"Bergen, Norway",38.26325988769531,-0.6924059987068176
"TRYP Ciudad de Elche",268990,hotel-review,JULIO60Torrevieja,2021-10-01,2021-10-01,4.0,"Muy céntrico.","Situado en pleno centro de Elche, muy cerca de la Basílica y del casco antiguo de la ciudad. El hotel tiene parking, pero no está dentro del hotel, está en la calle de al lado. En la zona del Parque Municipal y de la estación del tren, junto al Colegio Candalix hay un parking gratuito, bastante grande. La habitación con vistas a la calle de entrada al hotel, es bastante cómoda, con dos camitas en las que dormimos muy bien, el baño con ducha; aunque echamos en falta artículos de aseo. No comimos allí, pero si vimos que tenía un menú del día por 12 €. El personal muy amable. En definitiva un buen hotel, y con una situación magnifica.",indef,"Torrevieja, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,InesyManu,2021-08-01,2021-08-01,5.0,"Una estancia agradable","Hemos estado cuatro noches en este hotel durante nuestra visita a Elche. A destacar, entre otras cosas, su ubicación en pleno centro de la ciudad, aunque ello conlleve algunos problemas de aparcamiento; el garaje del hotel con pocas plazas y el que tienen concertado un poco lejano y sin sitio para parar en la puerta a la hora de dejar o recoger equipaje, aunque de esto la culpa la tiene el ayuntamiento. Otra cosa a destacar es la amabilidad de todo el personal, recepción, restaurante, camareras de piso. La habitación bien en general, aunque un poco pequeña al igual que le baño. Daba a un patio interior, así que el ruido por esa parte era inexistente. El desayuno fantástico, con un buffet muy bien asistido por el personal y con muchas posibilidades. En definitiva, hotel muy recomendable para visitar Elche.",Viajó en pareja,"Aljaraque, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,tgranadost,2021-10-01,2021-10-01,4.0,"Hotel ideal Elche","Hotel con una relación calidad precio excelente, fantástica situación, habitaciones prácticas y muy bien equipadas, televisión muy pequeña. Desayuno buffet muy correcto poca variedad pero una calidad buena. Parking espacioso pero fuera del hotel sin conexión directa se debe ir por la calle.",Viajó en pareja,indef,38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,carchacas,2021-09-01,2021-09-01,4.0,"Estupendo","Hotel bien situado, con habitaciones bien dotadas y personal muy atento
El precio es adecuado a lo que ofrece
Por poner una pega el desayuno es un poco especial, ofrecen la posibilidad de desayunar a la carta",indef,"Vitoria-Gasteiz, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,MikeVega31,2021-09-01,2021-08-01,3.0,"Regular","El hotel no tiene ni parking ni piscina, las habitaciones se quedan bastante obsoletas, muy diferente comparado al Tryp de Valencia. Para el mismo precio dos hoteles muy diferentes.
Eso si, el equipo de Recepcion muy amable y serviable.",Viajó solo,"Barcelona, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,esther37marin,2021-08-01,2021-08-01,4.0,"Céntrico y muy buena relación calidad precio","Hotel céntrico, buena atención, personal agradable.
Habitación muy amplia, colchón cómodo y en nuestro caso un baño grande con mucha presión en la ducha.
Sin duda totalmente recomendable, una grata sorpresa.",indef,"Barcelona, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Mobile65332076830,2021-08-01,2021-08-01,5.0,"Experiencia genial ","Una experiencia genial. Hotel muy céntrico. Habitaciones muy limpias y confortables, el restaurante Aladia es un diez tanto por la calidad y variedad de la comida como por el servicio que fue muy amable y atento en todo momento, especialmente Finabel y Patricia. 100% recomendable",Viajó con familia,"Valencia, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,smurillomoro,2021-08-01,2021-08-01,5.0,"Relación calidad-precio estupenda","Hotel tranquilo, para descansar tras un duro día de trabajo. Cocina y personal en el restaurante excelente. Atención al cliente muy buena. Buena ubicación en el centro de Elche. Relación calidad-precio excelente.",Viajó por negocios,indef,38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,enrique346,2021-07-01,2021-07-01,5.0,"Excelente relación calidad precio","Repetiría sin dudarlo. Excelente ubicación en el centro, habitación limpia y tranquila, pequeña pero suficiente para descansar y dejar las maletas. El trato del personal también excelente, siempre tratando de ayudar. El único pero es que la habitación, al ser pequeña, apenas tenía espacio para abrir las maletas. Por lo demás todo muy bien.",Viajó en pareja,indef,38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,maica4321,2021-07-01,2021-05-01,5.0,"BUEN HOTEL","todo estuvo muy bien a destacar el personal de recepcion y restaurante y sobretodo a la persona de recepcion lcreo que se llamaba manu porque tuvimos un problema en relacion al coche y la informacion que nos dio pudimos soluccionar el problema",Viajó en pareja,indef,38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,franciscojavierh89,2021-05-01,2021-05-01,5.0,"Un hotel muy bien situado, cómodo y funcional.","Nos ha gustado mucho el hotel. Accedimos al upgrade ya que pertenecemos al club Meliá Rewards. Nos ofrecieron una habitación superior y nos sentimos muy cómodos. El baño muy espacioso y funcional, con ducha italiana, un gran espejo, los puntos de luz más que suficientes y bien ubicados, y toallas grandes y de calidad. Buen servicio de habitaciones y simpatía y profesionalidad a la hora de recibir a los clientes. Destacamos especialmente a la señorita Mamen en el check-out, por su simpatía, empatía y eficiencia. Una experiencia muy agradable que repetiremos, sin duda. Nos encantó la ciudad y volveremos a alojarnos en el Tryp Ciudad de Elche!!",indef,"Madrid, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,mdopazo,2021-05-01,2021-05-01,5.0,"Buena relación calidad/precio","Nos gustó mucho la habitación, el baño y el trato de la recepcionista. También la ubicación, muy céntrico pero muy tranquilo. Volveríamos a este hotel sin duda alguna, por su muy buena relación calidad/precio.",Viajó en pareja,"Valencia, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,dionic618,2021-05-01,2021-05-01,4.0,"Estupendo alojamiento en Elche.","Muy bien situado en el centro de Elche, a un paso del centro histórico y ofertas de ocio. Se aconseja reservar plaza de garaje, buena relación calidad- precio, servicio muy atento, habitaciones pequeñas, bien insonorizadas.",Viajó con familia,"Valencia, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Tiocharly,2021-05-01,2021-05-01,4.0,"Buena relación precio calidad","Alojamiento cómodo, céntrico y buena calidad en el servicio de restauracion
Cerca de la estación y del centro de las calles peatonales
Muy buena relación precio-calidadLa única pega los platos ducha por su escasa eficacia Ani slip",Viajó con familia,"Arañuel, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Dreamer719117,2021-04-01,2021-04-01,4.0,"BUEN HOTEL","Muy céntrico y tranquilo. Los trabajadores excelentes. Las Habitaciones limpias y cómodas, la tele nos pareció un poco pequeña, pero en general es un hotel muy completo, la cena muy buena.
Recomendable al 100 %.",Viajó en pareja,"Xàtiva, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,sbayonam,2021-03-01,2021-03-01,4.0,"Satisfactorio en general","Los cuartos de baños bastante pequeños, muy reducido el espacio. El resto de las instalaciones, habitaciones, insonorización y temperatura eran satisfactorias en mi opinión. Eché de menos espacios comunes en el bar u otros.",indef,"Paiporta, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,viro2021,2021-01-01,2020-12-01,5.0,"Excelente","Mención especial para Angela de recepción. La camarera del restaurante Finabel y la cocinera.
El servicio del restaurante fue estupendo tanto en calidad como en cantidad. Y el trato recibido excelente también en todos los sentidos.",Viajó con familia,"Valencia, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,sergijorgem,2020-12-01,2020-12-01,5.0,"Perfecto","Nada que objetar.
La habitación y baño perfecto.
Muy buen desayuno y cena.
El trato del personal excelente.
Al no disponer del parking del hotel,(estaba en obras) me ofrecieron un parking un parking gratuito. Las medidas de Covid excelentes.",Viajó en pareja,"Castellón de la Plana, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,srobles89,2020-12-01,2020-12-01,5.0,"Excelente ubicación","El hotel está muy bien situado, en el centro de Elche. Tiene parking de pago previa reserva, por si no quieres marearte encontrando aparcamiento, ya que es un poco complicado aparcar en esa zona.
Habitaciones sencillas con todas las comodidades.",Viajó en pareja,"Alicante, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,mangaral,2020-11-01,2020-11-01,5.0,"Acogedor, la gente superamable, tanto en recepción como en el restaurante... Volveré!","Personal superamable, y una recepción y restaurante superacogedora.
Me sentí mejor que en casa, detalles de bienvenida que me encantaron...
A mejorar el tema de que han hecho la calle semipeatonal, y produce algún problema para solicitar taxi (solucion: cruzar la acera) ;)",Viajó solo,"Cuenca, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Andorreando,2020-11-01,2020-09-01,4.0,"Hotel Céntrico...","Nos alojamos una noche por nuestro paso por la ciudad de Alicante. Pagamos por la estancia un total de 69 €. Cuenta con parking privado en las inmediaciones ¡Ojo! es necesario antes realizar la reserva, tiene un coste de 12 € por día. No te preocupes si no disponen de plazas, ellos tienen un convenio con el Parking Saba, ofreciendo el mismo precio, eso sí esta a unos metros del hotel.",indef,"El Ejido, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,dbaspac,2020-10-01,2020-10-01,4.0,"ALOJAMIENTO Y LOCALIZACIÓN","Muy buena relación calidad precio. Muy bien situado. Trato excelente. La cama muy cómoda, pero la TV un poco pequeña.
Deberían incluir algunas botellas de agua pequeña en la nevera. Fue lo único que eche en falta, poder beber agua mineral.",Viajó solo,indef,38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,ismael293,2020-08-01,2020-08-01,4.0,"Buena atención y contentos ","Estuve 3 semanas por trabajo en este hotel, la atención siempre fue correcta.

La cama cómoda , y en el restaurante se cenaba muy bien

Como puntos negativos la limpieza de habitaciones es muy ruidosa y el aire acondicionado hacía ruido aún apagado",indef,"Burgos, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,manuelsZ1381MH,2020-08-01,2020-08-01,3.0,"Hotel urbano con personal muy amable","Un hotel de ciudad , sencillo pero muy funcional . Está muy bien ubicado para poder moverte caminando por todo el centro .El personal , atento y amable . Muy pulcro y cuidadoso con las medidas higiénicas debidas al covid19 . Buen desayuno , aunque ahora , por motivos sanitarios , no está a la vista . Me sirvieron en la mesa y había mucha variedad para elegir . Por poner un pero , el aire acondicionado tenía muy poca potencia y eso con el calor de este agosto...",indef,"Valencia, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Miki_10,2020-08-01,2020-08-01,3.0,"Buen hotel en Elche. ","Situado en el centro de Elche, es un buen lugar para llegar andando a cualquier punto de la ciudad. Las recepcionistas agradables. Me gustaría comentar que aunque no tengo certeza total pero al día siguiente tenía las piernas llenas de picotazos creo que ocasionados por chinches de la cama. Solventado este desagradable inconveniente es un buen hotel.",Viajó con familia,"Pamplona, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Lombarne56,2020-08-01,2020-08-01,4.0,"Muy bueno","Hotel cómodo, excelente ubicación.
Una atención extremadamente cordial, correcta y el personal siempre con muy buena predisposición.
La televisión muy pequeña.
El aire acondicionado un poco flojo.
En general, muy recomendable",indef,"Madrid, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,marial0r,2020-03-01,2020-03-01,4.0,"Buen hotel pero los ruidos de la calle terribles","Estuve una sola noche, la habitación preciosa, muy limpia con un salón y terraza. El parking muy bien también. Pero tuve la mala suerte que a las 3 de la mañana me desperté y ya no me pude dormir porque a la gente le ha dado por hacer botelleo en la calle del hotel que tiene una tienda de comestibles cerca. Sí voy otra vez pediré una habitación interior que supongo que no tendrá ruidos.",Viajó por negocios,indef,38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,laurams1705,2020-03-01,2020-02-01,4.0,"En el centro de la ciudad","Nos quedamos una noche mi pareja y yo para conocer Elche. Teníamos el desayuno y a cena. El desayuno es pequeñito pero tiene de todo (dulce y salado), y para la cena te dan a elegir dos primeros, dos segundos y dos postres, estaba todo riquísimo y buena cantidad. Muy bien situado, en el centro. La chica de recepción muy amable cuando hicimos el check in nos explicó las principales atracciones turísticas para visitar, los horarios de las comidas... Nosotros aparcamos en un parking público cerca del hotel, a unos 5 minutos andando, ya que por la zona no hay aparcamiento.
El único pero por decir algo fue el mal olor del baño, olor a tuberías... algo difícil de solucionar.
Repetiré!",indef,"Aranda de Duero, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,lauramc852020,2020-03-01,2020-02-01,3.0,"Por debajo de la media de la zona al mismo precio","Si buscas ubicación céntrica es la única opción por unos 60e la noche. Ha 10 minutos andando hay otro hotel por mismo precio con habitaciones mucho más grandes y un edificio más moderno, el problema es que casi siempre esta lleno.
Habitaciones muy pequeñas (Tipo Nueva York), solo para dormir y si sois dos muy apretados ya que la cama es de 135. Consultad si la habitación es interior, si es así buscad otro hotel ya que los ruidos por la mañana son insoportables.",Viajó en pareja,"Madrid, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,alilloro,2020-02-01,2020-02-01,3.0,"Falta de bidet y la televisiòn no estaba frente a las camas sino a un lado. Las almohadas demasiado altas.","Falta de bidet en el cuarto de baño y la televisión no estaba frente a las camas sino a un lado. Las almohadas demasiado altas. El parking no está en el mismo edificio, pero la plaza qué nos dieron muy grande.",Viajó con amigos,"Valencia, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,pauchm,2020-02-01,2020-02-01,5.0,"Una estancia muy agradable","Me gustó la amabilidad del personal, el desayuno y la comodidad de la cama. También los productos del baño y el hechonde que no sean de un solo uso para hacer menos residuos, sobre todo de plástico. La ubicación del hotel muy buena.",indef,"Zaragoza, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,samarpas2020,2020-02-01,2020-02-01,5.0,"Excelente habitación","Muy buena habitación los baños super higiénicos, ningún problema con la recepción,todo genial, seguramente volvamos porque fue una muy buena experiencia para repetir aunque no sea dentro de este hotel.Melia",Viajó en pareja,"Elche, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,lovinglasfotos,2020-01-01,2020-01-01,5.0,"viaje de negocios","El trato de los empleados fue muy cordial y la habitación estaba muy bien. Lo único que no nos gusto fue que el parking no estaba bien señalizado. Aunque gracias a las indicaciones de los empleados lo encontramos enseguida.",Viajó por negocios,"Alacuas, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Mordrius,2020-01-01,2020-01-01,5.0,"Relacion calidad precio a favor del cliente totalmente.","Me encanta la sexta planta con su balcón y sus ventanales abatibles.. volveré sin duda alguna. El trato fue oersonalizado..incluso tuvieron detalles por mi cumpleaños que habia sido hace unos dias..La verdad han sido muy detallistas..aunque pase pocos dias..Para mi el unico Hotel centrico con buena calidad en general..El restaurante merece la pena probarse como he hecho en otras ocasiones..",Viajó solo,"Palma de Mallorca, España",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Anonimo5773,2020-01-01,2019-12-01,1.0,"Mala experiencia","Mucho ruido exterior que hizo que nos tuvieran que cambiar de habitación, a una más pequeña y con peor cama (mal la cama, poco cómoda y de 135cm para dos adultos grandes). Tuve que bajar a comunicar el problema del ruido porque el teléfono no funcionaba, y subieron para comprobar que había mucho ruido exterior (porque el aislamiento es malo).
Total, que para una noche que íbamos a pasar... lo pasamos mal.
Por cierto, en las dos habitaciones no estaban sintonizadas bien las cadenas de televisión (sólo estaban disponibles las generalistas)
Y si venís y comprobáis que no se puede dormir en una habitación por el ruido exterior, antes que en una habitación individual o de uso compartido y pequeña (que seguro que es más barata que la que contratamos), nos dais una suite o algo así como deferencia... Vamos, pasamos de una habitación justita a una enana para dos... Pero cobrar, cobrasteis la contratada, no la pequeña.",Viajó en pareja,"Valencia, Spain",38.26654815673828,-0.6948500275611877
"TRYP Ciudad de Elche",268990,hotel-review,Nomad05254581671,2019-12-01,2019-12-01,5.0,"MUY CONTENTO CON NUESTRA ESTANCIA EN SU HOTEL","Estupenda la atención de todo el personal, desde la recepción hasta el personal del restaurante, incuido el personal de limpieza.

A destacar que la comida del restaurante nos gusto mucho, tanto por su calidad como por la cantidad.

También destacar la amplitud de la plaza de garaje.

Habitación triple muy amplia y cómoda.

Todo perfecto.",indef,indef,38.26654815673828,-0.6948500275611877
