estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,idioma
Inhotim,1743976,atracao-review,korosvelhos,2016-04-26,2015-09-26,5.0,De outro mundo,"Um parque de nível internacional, de uma estrutura gigantesca, pra conhecer tudo mesmo 1 dia é pouco, vá de tênis para uma boa caminhada, bons restaurantes, atrações diversas, obras de arte por todos os lados.","Franca, SP",pt
Inhotim,1743976,atracao-review,tererio,2016-04-26,2016-04-26,5.0,Uma das maravilhas escondidas desse Brasilzão...,"Um lugar mágico, onde a Natureza se conjuga magistralmente às Artes... A cada paisagem, um deslumbre, em cada exposição uma surpresa! Lugar lindo, bem cuidado, sinalizado e c/equipe muito bem treinada! Reserve pelo menos 2 dias p/desbravar o Inhotim, e se possível, faça o 1º tour c/o Junio, guia local, que conhece como ninguém o lugar e suas histórias...",indef,pt
Inhotim,1743976,atracao-review,Ingsds,2016-04-26,2016-04-26,5.0,Espetacular!,"Lugar que combina jardins e arte moderna. Inhotim fica a cerca de 1h20 de Belo Horizonte e com certeza vale a visita (você gastará um dia inteiro). Nas quartas-feiras o acesso é grátis. Sugiro contratar o serviço de carrinho, pois o local é muito grande e com este serviço é possível conhecer muito mais obras em um dia de visita.
Para mim o grande charme são as áreas externas com suas lindas árvores, flores e plantas diversas. Em vários locais existem bancos de madeira para contemplar o local.
As obras são de arte moderna então dependem muito da interpretação de cada um. Algumas delas são interativas. Inclusive há uma piscina na qual é possível nadar.
É possível acessar o parque também através do ônibus da Saritur que sai da rodoviária de Belo Horizonte.","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,PabioBarral,2016-04-26,2016-03-26,5.0,Museu ao ar livre,Você confunde: é museu ou é jardim? São ambos e com certeza vai encantar quem visitar.Fica próximo a BH.,"Santa Cruz Cabrália, BA",pt
Inhotim,1743976,atracao-review,Andre12pinto,2016-04-26,2016-04-26,5.0,Surpreendente,"Lugar espetacular, um contato com a natureza muito bacana, alem de varias obras de arte. Muito boa a estrutura. Se tiver disposiçao da pra caminhar o parque todo em um dia.","Ouro Preto, MG",pt
Inhotim,1743976,atracao-review,irenecor,2016-04-26,2015-05-26,5.0,Maravilhoso,Inhotim merece no mínimo dois dias de visitação. Você pode comprar um passe e tornar-se amigo de Inhotim e usufruir de vantagens. Esqueça o tempo quando andar por lá. Cada galeria ou cada obra de arte ao ar livre merece um tempo para apreciação. E o próprio parque já é em si um atrativo.,"Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,nonatononato2016,2016-04-26,2016-03-26,5.0,Maraviloso,"um parque maravilhoso, saimos de vitoria para irmos conhecer, muito lindo o jardim, as obras de arte, tudo lindo demais.....","Vitória, ES",pt
Inhotim,1743976,atracao-review,maycordeiro,2016-04-26,2016-04-26,5.0,Simplesmente maravilhoso.,O lugar é maravilhoso. As obras de arte vão além das inúmeras galerias. É impressionante ver as maravilhas da arquitetura da natureza. Acredito que um dia só é muito pouco para a visita. Lugar perfeito para descansar e sentir a natureza. A entrada é gratuita às quartas-feiras.,"Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,thayslopesilva,2016-04-26,2015-05-26,5.0,Incrível,"Inhotim é um lugar mágico, incrível, maravilhoso. Da vontade de ir todos os dias, é muita coisa pra poder visitar, eu amei e recomendo.","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,390daianal,2016-04-26,2015-06-26,4.0,Lindo,"Passeio perfeito para quem gosta de tranquilidade, arte e natureza! Lindas exposições e paisagens!!!","Betim, MG",pt
Inhotim,1743976,atracao-review,caiocgo,2016-04-26,2015-07-26,4.0,Museu de nível internacional,Atrações interessantes. Excelente passeio. Jardins deslumbrantes. Tudo no Inhotim é muito impressionante.,"Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,Fernanda_R_Abreu,2016-04-26,2016-03-26,4.0,Um passeio muito interessante,"O parque é lindo e muito bem cuidado.
Aliás, tudo lá funciona bem direitinho, da chegada até a saída.
O acesso, para quem fica hospedado na região, é bem tranquilo. O estacionamento é grande e gratuito.
Estive lá no feriado da Semana Santa, o Instituto estava cheio e, mesmo assim, tudo funcionou às mil maravilhas.
As galerias são lindas mas, confesso que, por não entender de arte contemporânea, algumas vezes achei os prédios mais bonitos que os seus conteúdos.
A infra-estrutura é muito boa: há banheiros (limpos!) em todas as áreas, muitas cafeterias para lanches rápidos e restaurantes para almoços mais elaborados.
Recomendo fortemente comprar o passe para os carrinhos: o parque é grande, muito grande, e as galerias ficam distantes uma das outras.
Também recomendo passar na lojinha de lembranças , que fica logo na entrada: os artigos, embora não sejam muito baratos, são de muito bom gosto.
Minha ressalva vai para o calor e os mosquitos, então é bom usar repelente.
Com certeza um passeio interessante para todas as idades!
Para os que têm dificuldade de locomoção, há atendimento especial.","Niterói, RJ",pt
Inhotim,1743976,atracao-review,r_neir2016,2016-04-26,2015-10-26,5.0,Perfeito,"Ótimo passeio com a família ou namorada.
Parque muito grande com belas artes contemporâneas. Muitas galerias tops.
Fui 3 vezes e sempre há novidades.","Pará de Minas, MG",pt
Inhotim,1743976,atracao-review,meirecosta34,2016-04-26,2015-06-26,5.0,Inhotim - MG,"Lugar maravilhoso! Chega a ser inexplicável! A experiência começa na entrada com uma alameda de palmeiras imensas... cada canto, cada exposição é simplesmente arrepiante!","Barueri, SP",pt
Inhotim,1743976,atracao-review,oguimoraes,2016-04-26,2016-03-26,5.0,Um dos melhores passeios que já fiz na vida,"Toda a expectativa que tinha com o Instituto Inhotim foi superada em vários níveis. Fiquei surpreso de ver algo tão bem cuidado e preservado, com tantas opções de arte. Os funcionários são entendidos e mega eficientes. As arquiteturas são lindas, a parte botânica mais ainda e a possibilidade de ver tucanos, esquilos e saguis deixa tudo mais legal. É um lugar que todo mundo precisa conhecer. Dica: pegue a pulseira para o carrinho interno!","Dublin, Irlanda",pt
Inhotim,1743976,atracao-review,Trevisanrossi,2016-04-26,2016-04-26,5.0,Espetacular,"Não tem como não amar Inhotim. Um prato cheio para quem gosta de arte. Fiquei encantada. O ideal é reservar de 2 a 3 dias, para apreciar cada detalhe.","Campinas, SP",pt
Inhotim,1743976,atracao-review,Carvalho_Family,2016-04-26,2016-04-26,5.0,Excelente passeio com a família!,"Certamente, não será possível conhecer todo o local em apenas uma única visita. Quanto mais bem planejado for o passeio, melhor. Melhor evitar levar crianças muitos pequenas, pelos longos trechos de caminhada.","Contagem, MG",pt
Inhotim,1743976,atracao-review,498alines,2016-04-26,2016-04-26,5.0,Lugar encantador ,"Um museu a céu aberto! Exposições de obras de artes, entretenimento, muito verde, um ótimo local para apreciar, relaxar, passar o dia e descansar. Incrível que muitos mineiros não conheçam, uma pena, porque vale muito a pena mesmo! Não é um tédio que nem jardim botânico kkkkk é lindo e encantador!",indef,pt
Inhotim,1743976,atracao-review,tererj,2016-04-26,2016-04-26,5.0,ESPETACULAR !!,"Um misto de arte contemporânea com suas belíssimas galerias e esculturas e grande coleção botânica espalhada pelos belíssimos jardins e lagos.
Tudo é grandioso em Inhotim ... até as caminhadas para percorrer as diversas rotas e se encantar com tudo ao seu redor !! MARAVILHOSO !!","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,Brunalrv,2016-04-26,2015-05-26,5.0,Lindo!,Ótimo passeio! Um dia é pouco para aproveitar. Os mapas com sugestão de roteiros ajudam muito! Não esqueçam o protetor solar e calcados confortáveis para as caminhadas entre as galerias e atrações!,"São Paulo, SP",pt
Inhotim,1743976,atracao-review,Rhaissamg,2016-04-26,2015-05-26,5.0,Lugar maravilhoso,"O inhotim é uma experiência mágica, o lugar é lindo por si só em suas paisagens, eu não entendo de artes, então me perco na paz e tranquilidade que o lugar oferece.","Belo Horizonte, Brasil",pt
Inhotim,1743976,atracao-review,71ruter,2016-04-26,2015-08-26,5.0,Perto da natureza e da arte,"Lugar delicioso para conhecer, perto da natureza e com várias obras de artes, apresentações musicais. Muito bom!","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,likakaka,2016-04-26,2015-07-26,5.0,Maravilhoso!,"Arte integrada a natureza, um passeio para a familia toda. Caso alguem tenha dificuldade de locomoção o local oferece carrinhos para este fim","São Paulo, SP",pt
Inhotim,1743976,atracao-review,542etiennec,2016-04-26,2016-02-26,3.0,Bom sem mais,"Bom sem mais, ainda bem que tem dias de graça, não iria pagar 50 reais para passar todo o dia dentro, vale a pena claro mas não entendo todas pessoas falando sobre o lugar como se fosse A referencia no Brasil",indef,pt
Inhotim,1743976,atracao-review,966cc,2016-04-26,2016-04-26,5.0,Santuário de arte moderna brasileira,"Lugar lindo tanto pela natureza quanto pela arte - e pela fusão dos dois. Dá para passar mais de um dia visitando com calma os diferentes ambientes e deliciando-se com a arte e a natureza. Tudo bem organizado e profissional. Para quem tiver dificuldade de locomoção, vale a pena alugar os caros elétricos que fazem os principais trajetos.","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,antonioaugustofilhof,2016-04-26,2016-02-26,5.0,Simplesmente fantastico,"O lugar é fantástico, a mistura de jardim botânico com galerias de arte moderna surpreende ate os que não são tao conhecedores de arte moderna . Tem que comprar o bilhete q da direita ao carrinho de transporte pois as galerias ficam muito longe, e ate usando o transporte ficamos cansados pela quantidade de coisas pra ver e algumas galerias so tem acesso caminhando e o terreno é subida, portanto cansa muito. O Interessante é ficar e sentar num banco nas galerias pra ver com calma aquelas onde da pra sentar, não entrar e sair logo. A galeia tunga é fantástica mas fica muito longe no meio da mata, também a do Mathey onde há um enorme trator segurando uma arvore artificial e a do cildo meireles merece destaque também, pra mim são imperdíveis. Se for caminhando, as trilhas no meio da mata são longas e cansam, os lagos são lindos de agua de cor verde, dao fotos fenomenais, é imperdível, não é a toa que muitos gringos estão vindo a inhotim, tanta a fama do lugar hoje","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,Mariana650,2016-04-26,2016-03-26,5.0,Deslumbrante,"Imperdível esse passeio em Inhotim. Vamos passeando em meio a uma vegetação deslumbrante e bem cuidada quando nos deparamos com obras mais que modernas diante dos nossos olhos. É fascinante!!
Recomendo alugar carrinho para ganhar tempo. Se tiver pique e chegar cedo da pra conhecer o parque todo em um só dia. Iniciei pelas áreas mais distantes, roteiros laranja e rosa e a tarde fiz a área central.","Maceio, Brazil",pt
Inhotim,1743976,atracao-review,TalitaKubinhetz,2016-04-26,2015-12-26,5.0,Espetaculo!,"Um dos locais mais interessantes que já visitei. Se você for lá pela primeira vez, por mais estranho que pareça, é que evite ler muito sobre as obras, apenas busque conhecer melhor sobre os artistas. Pois, quanto menos você ver, ou conhecer sobre elas, melhor será o impacto que terá.","Cidade do México, México",pt
Inhotim,1743976,atracao-review,simianegil,2016-04-26,2015-09-26,5.0,Melhor museu a céu aberto,"Experiencias, muitas experiencias se vivencia neste local que respira arte, iniciando pelos jardins. Vale ficar hospedado na cidade de brumadinho enquanto o hotel do parque não fica pronto. Dividir a visita em dois dias é muito mais prazeroso.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,riziherrera,2016-04-26,2016-03-26,5.0,Sensacional,"Se vc passar perto da pequena cidade de Brumadinho, não perca a oportunidade de conheccer esse museu a ceu aberto! É Incrível e impossível de caminhar tudo em um dia.
Então pesquise antes os pontos que te interessa, coloque um bom tenis e bom passeio!","Limeira, SP",pt
Inhotim,1743976,atracao-review,JoseV782,2016-04-26,2016-03-26,5.0,Um parque de primeiro mundo,"Este parque conta com um efetivo de aproximadamente 800 funcionários e foi construído do zero, nada do que se vê é nativo, no entanto, passear pelo parque é uma aula de conservação. Existem três trilhas para serem percorridas. Há quem faça em dois ou três dias mas nós fizemos em um pois estamos acostumados a andar bem. Entre diversas espécies de plantas existem várias exposições modernas em galerias e ao ar livre. O viveiro educacional é fantástico. Algumas exposições modernas não nos atraem muito mas algumas significativas e algumas interativas foram devidamente apreciadas. Para quem gostar muito de obras modernas dois dias seria o ideal. Recomendo","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,marianaa261,2016-04-26,2015-05-26,4.0,Exotico,"Lugar é muito grande e muito bonito. Sempre mudam as exposições que tem um toque pôs moderno. Não vale a pena comer no local, muito caro.","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,aureacmarques,2016-04-26,2015-11-26,5.0,Lindo,"Maravilhoso passeio muito próximo de Belo Horizonte. Bom para quem se sente ligado a arte e que adora frequentar galerias, mas também é bom para outros perfis por conta de instalações com muita interatividade.","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,marinasN184SS,2016-04-26,2015-08-26,5.0,Maravilhoso,"Sem palavras esse lugar! Todo mundo deveria conhecer. Arte, gastronomia, música, natureza, paz, tudo no mesmo lugar. Fiquei encantada e pretendo voltar em breve!",indef,pt
Inhotim,1743976,atracao-review,nayaram249,2016-04-26,2015-06-26,5.0,MARAVILHOSO,"O lugar é único. Exuberante.
Romântico.
Ótimo lugar para fotos.
Um museu a céu aberto.
Ótimo lugar para passeio em família e com crianças.","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,nicolepI4448CP,2016-03-26,2016-03-26,5.0,Nunca vi nada parecido!,"O lugar é maravilhoso! Os jardins são super bem cuidados. As galerias de arte impressionam pela arquitetura, cada uma com um estilo diferente. Chegue cedo para poder conhecer o máximo de atrações. Não sei se é possível fazer tudo em um dia só, pois eles estão sempre ampliando os espaços. Evite ir aos domingos, pois é muito cheio.","Brasília, DF",pt
Inhotim,1743976,atracao-review,franzence,2016-03-26,2016-03-26,5.0,A maior galeria de arte do mundo,"Adorei conhecer esta grande galeria de arte a céu aberto. São 140 hectares de pura arte. Desde a disposição das veredas para caminhada, passando pela ambientação até as galerias propriamente ditas. Tudo muito cuidado, limpo e organizado. Valeu cada momento estar ali. Sugiro sempre dois dias, visto que um dia todo vendo arte sobrecarrega a percepção.Muito bom mesmo.","Fortaleza, CE",pt
Inhotim,1743976,atracao-review,Jessica0504C,2016-03-26,2015-11-26,5.0,Maravilhoso,"Nossa, lugar maravilhoso, otimo para refletir, descansar, se divertir. Existem obras, oficinas e eventos que voce nunca imagina que um dia pudesse ver, voce se sente conectado ao lugar. Otimo para ir no minimo 3x no ano.","Contagem, MG",pt
Inhotim,1743976,atracao-review,CristaneRodrigues79,2016-03-26,2016-01-26,4.0,Esplendito,"Amo a natureza, então quem estiver em Belo Horizonte e região metropolitana, recomendo ir ao Parque Ecológico Inhotim, mas recomendo ir cedo, pois o parque é enorme e um dia ainda é pouco para conhecer as diversas atrações que tem neste local.","Betim, MG",pt
Inhotim,1743976,atracao-review,ThatianeSouza,2016-03-26,2015-10-26,5.0,Simplesmente  encantador!,"Inhotim é um lugar que se deve visitar sem pressa nenhuma...ir pela manhã e sem hora para sair...pois vc vai precisar de muitas horas para apreciar toda beleza natural desse lugar e todas suas galerias... é Simplesmente Perfeito para passeio com amigos, família, crianças, e a dois...",indef,pt
Inhotim,1743976,atracao-review,90fernandam,2016-03-26,2016-03-26,5.0,Incrível,"Simplesmente incrível!! Experimentei inúmeras sensações no Inhotim! Ri, gargalhei, chorei, arrepiei!! Se tens pouco tempo ou se está muito quente vale a pena comprar o transporte interno através de carrinhos de golf. Além disso tem restaurante a kilo (~R$ 39,90). Maravilhoso!","Porto Alegre, RS",pt
Inhotim,1743976,atracao-review,heidsuelemo,2016-03-26,2016-03-26,5.0,Belíssimo ,"O parque por sí só é lindíssimo. A variedade e diversidade de plantas é enorme. Podemos ver alguns animais também, como pássaros, micos. O lugar te remete a paz e tranquilidade. As quartas a entrada é gratuita, os outros dias 25,00. Caso você só tenha 1 dia, pague o carrinho, que de deixa próximo das galerias, lá é imenso, as atrações de uma para outra as vezes são distantes. O parque abre às 9:30 e fecha às 16:30. Mesmo que você não goste de arte contemporânea, o espaço para visitação é sensacional. Ainda tem piscina que são partidas banho.",indef,pt
Inhotim,1743976,atracao-review,760valterf,2016-03-26,2015-09-26,5.0,Imperdível,"O Inhotim é fantástico, com seu paisagismo, com a diversidade de plantas, bancos em tronco de árvores e os espaços de exposição. Algumas são modernas demais para minha cabeça mas vale visitar. Escolha um dia sem chuva. Nas quartas-feiras há desconto para os ingressos.","Curitiba, PR",pt
Inhotim,1743976,atracao-review,Karinacidrim,2016-03-26,2016-03-26,5.0,sem palavras,"fantastico, obras modernas, boa acessbilidade. surpresas a cada esquina. muitos banheiros, so a alimentaçao que e complicada. restaurantes MUITO caros, e apena2.","Recife, PE",pt
Inhotim,1743976,atracao-review,897rafaelaa,2016-03-26,2015-04-26,5.0,Extremamente Lindo,"Lá é maravilhoso ,vale muito a pena visitar, com familia amigos, crianças, é perfeito,,, quero voltar!","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,marcomiranda2016,2016-03-26,2016-03-26,4.0,LUGAR DE BELEZA IMPAR,"Natureza esplendorosa, com uma paisagismo de tirar o folego, cercado de obras de arte por toda a parte. Excelente, bom demais. Recomendo esta experiência sem parâmetros chamada Inhotim.","Juiz de Fora, MG",pt
Inhotim,1743976,atracao-review,alicesG2190XD,2016-03-26,2015-11-26,5.0,Maravilhoso!,"Reserve no mínimo um dia inteiro para curtir este lugar. Vale muito a pena. Se você gosta de natureza ou de arte moderna é muito legal, mas se gosta dos dois, é perfeito.","Porto Alegre, RS",pt
Inhotim,1743976,atracao-review,ArFurman,2016-03-26,2016-03-26,5.0,Fantastico voltaria de novo,"É a 2 vez que vamos a Inhotim, o maior museu contemporâneo ao ar livre. Impressiona pelo disposição e apresentação das obras, impressiona pela qualidade das obras e pela forma irreverente de como são apresentadas. Impressiona pelo respeito a arte. E a belíssima natureza devidamente respeitada em seu entorno.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,FernandoBasile,2016-03-26,2016-03-26,5.0,Lugar lindo !!!,"Muito bonito, natureza preservada, lindos jardins, várias obras de arte nas galerias e ao ar livre, entregam na portaria um mapa onde é bem explicativo as rotas por onde andar e facilita o entendimento do lugar.","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,rodrigolcarelli,2016-03-26,2016-03-26,5.0,Espetáuclo que não há igual no mundo,"Um museu a céu aberto, misturado a lindo jardim botânico. Esse é Inhotim, maravilha encravada em Minas Gerais, indispensável para quem gosta de arte, de natureza, ou simplesmente quer se divertir. E ainda tem o Tamboril, restaurante das mil maravilhas. Dá água na boca só de lembrar.",rio de janeiro,pt
Inhotim,1743976,atracao-review,nilsonr845,2016-03-26,2016-03-26,5.0,Uma lugar de arte e paz!,"Inhotim é muito bom para passeio. Conhecer a arte, sentir as sensações...de tantas coisas que os olhos, o tato podem sentir....",indef,pt
Inhotim,1743976,atracao-review,GustavoF741,2016-03-26,indef,5.0,surpreendente,"Excelente museu a céu aberto. A integração das galerias com a natureza criaram um espaço único. É imperdível. Os jardins são belíssimos e o atendimento é muito bom. Os rstaurantes são de médios para bons, mas somente kilo e self service.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,jjjmafra,2016-03-26,2016-03-26,5.0,"Natureza exuberante, incontáveis belezas e muita cultura por todos os lados. Imperdível!","AVALIAÇÃO SOBRE TRANSPORTE
Para quem vai para INHOTIM, partindo de Belo Horizonte, existe um meio de transporte muito eficiente, confortável e econômico. O serviço funciona habitualmente durante fins de semana e feriados e, nos demais dias, se houver demanda. Nestes casos, o número mínimo é de 4 passageiros. As passagens podem ser adquiridas no próprio local de saída e chegada dos veículos. O custo da passagem de ida e volta é de R$ 60,00 por pessoa (valor praticado em 19/03/2016).
Informações podem ser obtidas no seguinte endereço: INHOTIM BOX, Rua Antonio de Albuquerque, nº 909 - Bairro Funcionários - fone (31) 32271130. Atendimento de primeira qualidade","Florianópolis, SC",pt
Inhotim,1743976,atracao-review,Ed-Carlos13,2016-03-26,2016-03-26,5.0,Lugar bonito,"Ótimo para fazer caminhadas, crianças e tirar belas fotografias.
O local oferece belas paisagens além de obras de arte diversas e refeições. A visita é gratuita nas quartas feiras e paga nos demais dias da semana.
Lugar excelente, mas o preço das refeições e lanches são muito caro!!","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,580barbara,2016-03-26,2016-03-26,5.0,Quero mais!,Passeio ótimo! Vale muito a pena conhecer! Um dia é muito pouco para conhecer todas as obras com calma. Acredito que 2 dias (inteiros!) são suficientes! Alugue o transporte interno no primeiro dia e visite as obras mais distantes!,"Lavras, MG",pt
Inhotim,1743976,atracao-review,ederabreu,2016-03-26,2015-05-26,5.0,Arte a ceu aberto,Em Inhotim você encontrará artes em meio à natureza rica e exuberante qu e nos convidam à contemplação pelos lindos lagos e jardins.,"Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,kamilacarla,2016-03-26,2015-11-26,5.0,"Natureza belíssima, lugar encantador!!!","O lugar é cercado por uma natureza belíssima que, aliada à arte, encanta e deslumbra qualquer um. Conhecer Inhotim foi uma experiência inspiradora e muito prazerosa. Realmente minhas expectativas foram confirmadas e até mesmo, superadas. Não vejo a hora de voltar.","Vitória, ES",pt
Inhotim,1743976,atracao-review,rlopes2016,2016-03-26,2016-03-26,5.0,Natureza,"Uns dos melhores lugares para se passear, a beleza e a história guardada e preservada. Muito bom.
Eu recomendo.","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,808lidianed,2016-03-26,2016-03-26,5.0,Simplesmente lindo...,"Fiquei muito impressionada com os jardins... são lindos, revigorantes... é de encher a alma.... as exposições também são bem interessantes. Vá com tempo... cada coisa tem que ser contemplada com calma... Ah... contrate o serviço de transporte.... tem uma hora que cansa muito andar...",indef,pt
Inhotim,1743976,atracao-review,Amanda_O_A_Cruz,2016-03-26,2015-05-26,5.0,Lugar Maravilhoso,"Lugar belíssimo, ótimo para passar o dia, fazer várias fotos, admirar a natureza e a arte. Funcionários bem educados, infraestrutura muito boa.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,683j_ssicaf,2016-03-26,2016-03-26,5.0,Fantástico!,"Um destino maravilhoso para quem gosta de natureza e de arte! Vale muito a pena fazer uma visita ao Inhotim quando for a BH. Eles possuem um ótimo serviço de transfer de BH para Brumadinho! O parque é enorme e aconselho a comprar o passaporte para pelo menos dois dias, um dia é muito pouco para aproveitar!",indef,pt
Inhotim,1743976,atracao-review,Kellenmartins,2016-03-26,2016-03-26,4.0,Reserve pelo menos um dia!,"O lugar é gigante, limpo, extremamente organizado, funcionários espalhados por todos os cantos, jardins impressionantes. Uma riqueza cultural. Prefira dias não chuvosos, vá de tênis e com roupa confortável. Compre a opção de locomoção (extra) e não deixe de almoçar no restaurante Oiticica... Comida a Kg, grande variedade, muito saborosa. Amamos!!!","Passos, MG",pt
Inhotim,1743976,atracao-review,875ivnaf,2016-03-26,2015-10-26,5.0,O Lugar mais incrível que já fui,"Incomparavelmente, Inhotim é o lugar mais lindo e maravilhoso que já fui.
Para admiradores de arte e da natureza. Restaurantes incríveis.","Fortaleza, CE",pt
Inhotim,1743976,atracao-review,Connector633683,2016-03-26,2015-11-26,4.0,Vacation,Apos 14 anos de America voltei so Brasil e fui rever as montanhas de MG me indicaram Brumadinho. Amei a experiencia e pretendo voltar😍,indef,pt
Inhotim,1743976,atracao-review,Caio_santi,2016-03-26,2015-04-26,5.0,O jardim mais lindo do mundo,"Nunca vi nenhum jardim no mundo que seja tão lindo. A uma hora e meia de Belo Horizonte, a visita a Inhotim é indispensável. Prepare-se para um dia inesquecível.Definitivamente o jardim mais brasileiro que conheço. Caminha-se muito mas vale à pena todo o cansaço. Tem que visitar de qualquer jeito.","Aracaju, SE",pt
Inhotim,1743976,atracao-review,janineprocopio,2016-03-26,2016-03-26,3.0,Mais ou menos,"O parque é lindo, porém, as obras de arte são difíceis de serem entendidas por quem não é da área. Não se pode tocar, algumas não se pode ver (estão no escuro)... Não entendi muita coisa. Entrada cara: 40 reais em fins-de-semana e feriados.","Itabira, MG",pt
Inhotim,1743976,atracao-review,deivesoliveira,2016-03-26,2016-03-26,5.0,O Brasil que dá certo,"Exemplo de projeto bem sucedido que presta serviço cultural à humanidade. Paisagismo, arte, cultura, convivência, gastronomia, natureza e preservação.","Sabara, MG",pt
Inhotim,1743976,atracao-review,BabsCadilhe,2016-03-26,2015-04-26,5.0,Imperdível,"Para os amantes da arte contemporânea, de belas paisagens e de bons passeios outdoor, o Inhotim é parada obrigatória em Minas Gerais!","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,andreias368,2016-03-26,2015-07-26,5.0,Beleza natural inesquecível !,"Um simples passeio já é muito gratificante em razão dos lindos jardins, lagos, árvores maravilhosas!!
Um lugar inesquecível! As galerias são bem ecléticas, e irá agradar de modo geral. Índico adquirir o pacote de transporte interno para aproveitar ainda mais o passeio, pois há galerias bem afastadas na qual são imperdiveis, ora em razão da arte, ora pela natureza, ora ambos. Há restaurante sofisticado e outro self service. E muitos quiosques que vendem cachorro quente, pizza, omelete, sorvetes, etc.",Orlando,pt
Inhotim,1743976,atracao-review,thiagorods,2016-03-26,2016-03-26,5.0,M A R A V I L H O S O !!!,"Ótimo fds que passei em Inhotim. Lugar fantástico para ir sozinho, em casal, amigos e filhos. Vale a pena comprar o passaporte pois 1 dia só é pouco.","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,vanessatcorrea,2016-03-26,2016-03-26,5.0,Obrigatória a visita ,Como profissional da comunicação sou suspeita de falar... Mas o lugar é lindo.... vc respira arte! É ótimo para ir em grupo e excelente para casal... natureza ajuda a compor o local.. Mas as exposições são show! Vem a BH pra passa pouco tempo? Não deixe de ir ao inhotim! Vale a pena demaaais!,"Lagoa Santa, MG",pt
Inhotim,1743976,atracao-review,229nataliam,2016-03-26,2016-03-26,5.0,Belas paisagens e obras de arte ao ar livre!,"Este é um passeio que todo brasileiro deveria fazer mas penas que poucos sabem da existência deste belíssimo parque. Inhotim é um jardim botânico e tambem um parque com esculturas de arte contemporanea belissimas, e se você acha isso uma chatisse, não se engane, o parque é muito interativo, é relaxante e bom para pessoas de qualquer idade! Alem disso tem uma otima infra estrutura!","São Paulo, SP",pt
Inhotim,1743976,atracao-review,ReinaldoMarquezini,2016-03-26,2016-02-26,4.0,"Lugar agradável, artístico, interessante","Um ótimo local para fugir da correria da cidade grande e arejar a mente. Local muito bem cuidado, com obras artísticas interessantes e acessíveis para todo tipo de público. A única crítica fica por conta de poucas opções de alimentação, ainda sim o valor da entrada vale pela experiência.","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,232juanac,2016-03-26,2015-12-26,5.0,Fantástico!!!,Um lugar que encanta por sua arte e seu paisagismo. Dediquei dois dias inteiros me surpreendendo com as exposições e galerias do Instituto. O Inhotim nos possibilita um contato mais aproximado com a arte e a natureza através de todos os nossos sentidos.,"São Gonçalo, RJ",pt
Inhotim,1743976,atracao-review,285manuellap,2016-03-26,2016-03-26,5.0,Vá!,"Foi o ápice da minha viagem a BH. Vale ir só pra ir no museu. É uma estrutura incrível, como dizem é coisa de primeiro mundo. Tudo funciona. Reserve pelo menos 2 dias. Leve roupa de banho pois há uma piscina depois de uma subida e eu não sabia. Vá de tênis e mochila, leve repelente, canga e lanchinhos se gostar de piqueniques. Alugue o carrinho se você não gostar de trilha. Fiz os dois dias a pé e percorri o parque inteiro. É bem puxado, mas vale a pena. Vá bem cedo e entre no horário de abertura pra evitar filas. Leve garrafa de água, dá pra repor no parque inteiro. Voltei apaixonada e me encantei a cada galeria. Maravilhoso.","Florianópolis, SC",pt
Inhotim,1743976,atracao-review,claricemar,2016-03-26,2016-03-26,5.0,Maravilhoso e imperdível!,"Inhotim merece ser visitado. O parque é lindo, super bem cuidado e com um atendimento simpático e eficiente.","Rio de Janeiro, RJ",pt
