estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Tamboril,12880343,hotel-review,JaneteWander,2018-08-24,2018-08-24,3.0,"Bom local, bom atendimento","A pousada é simples, limpa, tem cama e travesseiros confortáveis, um bom chuveiro. O café da manhã tem vários itens da culinária mineira e supre as necessidades. O atendimento é atencioso e a localização é muito boa para quem vai visitar Inhotim. O único senão é o apito do trem durante a noite e pela manhã, apesar de que esse apito deve ser ouvido em toda a cidade e não apenas na pousada. Não recomendo para quem tem problemas de mobilidade, devido às escadas e aos degraus no quarto. Bom custo benefício.",Viajou em casal,"Campinas, SP",pt
Pousada Tamboril,12880343,hotel-review,ClaudiaO1,2018-08-24,2018-08-24,4.0,Ótima escolha perto de Inhotim,"A equipe do Tamboril foi muito gentil e solicita. A pousada é simples, sem luxo, mas limpa, com uma cama confortável, wi-fi muito bom, e Smart TV com Netflix. Rua silenciosa. O café da manhã gostoso e a proximidade de Inhotim garantem o sucesso da escolha por esta acomodação.",indef,"Rio de Janeiro, RJ",pt
Pousada Tamboril,12880343,hotel-review,RoseliF,2018-08-24,2018-06-24,4.0,Bom custo x benefício,"A pousada é relativamente nova. Estava tudo limpo e aconchegante. O café da manhã é simples, mas suficiente. Muito bem localizada e perto do Inhotim. A simpatia do Joaquim, proprietário, contou muito. Algo que achei muito legal foi a recepção. Assim que chegamos do Inhotim cansados e com fome, havia um café fresquinho, pães de queijo e pasteizinhos nos esperando para o check in. Ponto pra eles!",Viajou em casal,"São Paulo, SP",pt
Pousada Tamboril,12880343,hotel-review,HarianaZ,2018-07-24,2018-07-24,4.0,Ótimo custo benefício,"Pousada simples mas muito aconchegante! Bem localizada, no centro de Brumadinho e a menos de 10 minutos, de carrro, de Inhotim. Quarto limpo, camas confortáveis, banheiro enorme. Frigobar e tv. Atendimento impecável, funcionários extremamente simpáticos e solícitos. Café da manhã muito bom, completinho!",Viajou com a família,"Santa Teresa, ES",pt
Pousada Tamboril,12880343,hotel-review,marcelaluca,2018-04-24,2018-03-24,4.0,pousada boa,"A pousada é simples, mas é limpa com o café da manhã bom.
Os funcionários bem simpáticos e atenciosos.
Fica no centro da cidade próximo a igreja Matriz e algum comércio. Para chegar ao Inhotim levamos uns 10 minutos no maximo.
Para quem não procura luxo a pousada é boa.",Viajou com a família,"Rio de Janeiro, RJ",pt
Hostel Casa Mandala,12787360,hotel-review,716williang,2019-05-24,2018-06-24,5.0,Um hostel da hora,"Muitas energias boas em Brumadinho com o Raniel e sua irmã que administram esse hostel lindo.
A casa é grande, os banheiros muito lindos, tem um com banheira. Muito legal.
As camas são boas, a sala coletiva é muito agradável, cozinha bem equipada, café da manhã delicioso.
Os donos são atenciosos.",Viajou com amigos,indef,pt
Hostel Casa Mandala,12787360,hotel-review,946jannisd,2018-06-24,2018-06-24,4.0,Ps: deixe os pássaros livres e aprenda com eles💚,"Minas Gerais e seus encantos, os mineiros e seus encantos. Se for à Brumadinho a casa mandala é a melhor vibe pra se conectar. Ontato com a natureza. Comida Boa, cama boa. Pessoas maravilhosas. Passeio de canoa... baroots.
O hostel é um charme, perto de tudo q precisa. Vale mais que a pena. Vale a ave inteira ✌",Viajou sem companhia,indef,pt
Hostel Casa Mandala,12787360,hotel-review,716williang,2018-05-24,2018-05-24,5.0,Melhor hostel,"O hostel é ótimo, lindo, e organizado. Os donos são simpáticos e prestativos.
Fazem um ótimo café da manhã tb.
Recomendo.

Além disso, a proximidade com o centro e o comércio ajudam muito.
E eles tb estão para começar a organizar passeios.
Adorei!",Viajou com amigos,indef,pt
Hostel Lares,13003148,hotel-review,brunnastefanya,2019-10-24,2019-10-24,4.0,Se destaca pelo custo benefício local,"Fiquei com a família na suíte: 1 cama de casal e 1 de solteiro com banheiro individual. O local superou mingas expectativas, pois sou meio reticente com hostel, já que viajo com família(inclusive 2 pré-adolescentes). Achei a limpeza do local espetacular, inclusive a roupa de cama e banho bem cheirosinha. Banheiro muito limpinho e espaçoso com direito a banheira de hidromassagem - não sei dizer se funcionava pois não cheguei a usar.
A suíte tem ventilador e TV.
A cozinha tmb é muito limpa e organizada e compensa pagar para tomar o café da manhã no hostel. Café simples mas gostoso e muito provavelmente mais barato do que em qualquer padaria da cidade.
Local muito bem localizado.
Em relação aos preços de hospedagem na cidade valeu muito a pena.",Viajou com a família,"Mantena, MG",pt
Hostel Lares,13003148,hotel-review,eloisa558,2019-07-24,2019-07-24,2.0,Descompromisso,"Fiquei 2 dias neste hostel.Eh um Belo sobrado, proximo ao comercio local, bom cafe da manha, entretanto, NAO TEM RECEPCAO!
Nao ha funcionario e corre o risco de chegar e dar com o nariz na porta.Eles deixam a chave da porta de entrada na caixa do correio. Alem de perigoso, total desorganizacao.
No dia em que eu ia embora, o cafe comecou a ser servido as 10hs, e eu acabei tomando cafe na padaria .
Precisa melhorar a organizacao, pois deixou a desejar",Viajou sem companhia,"Ubatuba, SP",pt
Hostel Lares,13003148,hotel-review,Pri_Miranda2014,2019-07-24,2019-06-24,4.0,Ótima relação custo x benefício,Fiquei hospedada no quarto feminino que dispõe de 1 cama individual e 2 beliches. o quarto dispõe de roupas de cama e cobertores. Toalhas caso necessário são alugadas por um valor super em conta. O banheiro é coletivo. O café da manhã está incluído na tarifa e é uma delícia. O ambiente é limpo diariamente e a funcionária super atenciosa.,Viajou sem companhia,"Rio de Janeiro, RJ",pt
Hostel Lares,13003148,hotel-review,marcotgs,2018-11-24,2018-06-24,4.0,Saudades da acolhida em Brumadinho,"O Hostel Lares é um excelente local para um passeio de dois dias em INHOTIM. O local é residencial, com muita tranquilidade e está proximo de supermercados, restaurantes e lanchonetes. O atendimento da equipe é familiar com um delicioso café da manhã. Opção certa para o meu retorno para matar saudades de INHOTIM e conhecer outras locais na região.",indef,"Brasília, DF",pt
Hostel Lares,13003148,hotel-review,biaroscoe,2018-06-24,2018-06-24,5.0,Aconchegante e lindo! Vale muito a pena,"Fui com muitos amigos, e acabamos ficando com o hostel só pra gente. A decoração é linda, e todos os dias de manhã arrumavam os quartos. O café da manhã é simples porém gostoso. A Angel (dona do hostel) é um amor de pessoa, muito simpática. Minha estadia foi muito positiva, e amei o LARes! Conhecer o belíssimo museu Inhotim não teria sido o mesmo sem a experiência de ficar nesse hostel que é só amor!",Viajou com amigos,"Brasília, DF",pt
Hostel Lares,13003148,hotel-review,LucianoB292,2018-05-24,2018-05-24,1.0,"Amadores, descompromissados e não confiáveis","Reservei a suíte há 2 meses atrás pra vir com amigos pro evento MECAInhotim que acontece no Museu Inhotim.
A reserva inclusive foi confirmada pelo Hostel. Faltando 1 mês pro evento o staff do hostel me manda uma mensagem cancelando a reserva sem uma justificativa plausível.
Há poucas semanas do Festival será quase impossível encontrar outra suíte para alugar no centro de Brumadinho.",indef,"Belo Horizonte, MG",pt
Hostel Lares,13003148,hotel-review,893tugam,2018-05-24,2018-04-24,1.0,proprietários desleixados,"chegamos às 13h30 para check in e o lugar estava fechado. ligamos e pediram para a gente esperar 20min pela recepcionista. decidimos ir almoçar. voltamos às 16h e continuava fechado. ligamos e não atenderam mais. esperamos cerca de 15 minutos fomos atrás de outra hospedagem. ah, e ao telefone queriam cobrar o dobro do valor acertado com a operadora decolar.com.",Viajou em casal,indef,pt
Hostel Lares,13003148,hotel-review,938rosanad,2018-03-24,2018-02-24,2.0,Proprietárias sem comprometimento,"Hostel limpinho, mas largado. Responsáveis aparecem quando querem. Não recomendo.

Roupa de cama não é de algodão. Banheira da suíte leva uma eternidade pra encher.

De carro, a poucos minutos do Inhotim.",Viajou com a família,"Jundiaí, SP",pt
Hostel Lares,13003148,hotel-review,poveron,2018-03-24,2018-02-24,2.0,Falta profissionalismo,"O horário do café da manhã é um no regulamento, outro nas regrinhas coladas na parede e, na última terça de Carnaval, as responsáveis resolveram que, por que elas queriam, o café seria servido excepcionalmente às 9h30, conforme informado numa lousa.
Chegou uma pessoa umas 9h20, só depois que ligamos solicitando a presença de um responsável, pois tínhamos que ir embora e ela foi lá passar o cartão. A pessoa que atendeu tinha claramente acabado de acordar. Saímos sem tomar café.
Poderíamos ter saído até sem pagar; deixaram uma chave conosco e deixaram o lugar totalmente largado.
Falta de profissionalismo total.",Viajou com a família,"Armação dos Búzios, RJ",pt
Hostel Lares,13003148,hotel-review,pteixeira_caroline,2018-02-24,2018-02-24,5.0,Aconchegante,"Ficamos no quarto de casal, o quarto e o banheiro superou nossas expectativas em relação ao tamanho. O hostel em si é muito bem cuidado, confortável e bem decorado. A equipe é ótima! Nos deu várias dicas sobre o que fazer na região e sobre como ir e voltar de BH.
Larissa e sua irmã são demais! Ficamos com vontade de ficar lá mais dias. Com certeza voltaremos.",Viajou em casal,indef,pt
Hostel Lares,13003148,hotel-review,200let_ciam,2018-01-24,2018-01-24,5.0,Aconchegante e bem localçizado,"O hostel é novo, então está tudo muito conservado e com uma decoração linda. A infraestrutura é ótima, com banheiro e quartos amplos, como fomos em janeiro estava um pouco quente mesmo com o ventilador cedido por eles. Há uma cozinha muito bem equipada onde os hóspedes podem preparar suas refeições, não possui estacionamento mas o carro pode ficar na rua tranquilamente. O café da manhã é simples porém saboroso, o atendimento é excelente. Se localiza a cerca de 10 min. de carro de Inhotim e está próximo ao centro, facilitando a ida a pé ao mercado e outros estabelecimentos.",indef,"Rio de Janeiro, RJ",pt
Espaco Viverde,17657883,hotel-review,lumellis,2020-01-24,2020-01-24,5.0,Sossego,"Passamos dois dias visitando Inhotim e dormindo lá. Super-relaxante: quarto bem amplo com uma vista linda pra natureza, anfitriões acolhedores, café da manhã ótimo, cachoerinha, espaços pra descontrair. Uma graça!",Viajou com a família,indef,pt
Pousada Do Ninho,6487447,hotel-review,961fabianab,2017-10-24,2017-10-24,3.0,Depende do que você está procurando...,"Passamos uma noite na Pousada do Ninho para uma visita a Inhotim.

Custo beneficio ok, se você busca apenas dormir.

Se você procura apenas um lugar para dormir e tomar um banho, o local atende às necessidades. O quarto, apesar de simples, é suite e estava limpo. Não havia jantar na pousada, mas as funcionárias avisaram logo e disponibilizaram alguns cardapios de delivery.

O cafe da manha de fato é terceirizado, mas sinceramente não vi nenhum problema nisso e eu nem teria percebido se as funcionarias não tivessem falado.

Tem estacionamento para guardar o carro.

Funcionárias simpáticas e atenciosas.

Se você procura um lugar um pouco mais confortável, mais novo, reformado, com ar condicionado, que sirva refeições a qualquer horário, este não é o local para você.",Viajou com amigos,indef,pt
Pousada Do Ninho,6487447,hotel-review,wjmonteiro,2017-10-24,2017-09-24,1.0,lugar horrivel! FUJA!,"Pois bem, pra começar o lugar cheira a mofo. Quando passei por lá a internet não funcionava, mas ficaram de ajeitar...
O café da manhã é terceirizado.
O quarto é mínimo e também cheira a mofo por todos os lados.",Viajou em casal,"Petrópolis, RJ",pt
Pousada Do Ninho,6487447,hotel-review,edsona903,2017-04-24,2017-04-24,2.0,Infra-estrutura fraca.,"Os pontos negativos da pousada são:
1- O tamanho do aparelho de TV oferecido em um suporte de parede, era pequeno e impossível assistir TV numa aparelho portátil a uma distancia impropria.
2- O tamanho do batente para entrada ao banheiro, é apropriado apenas para pessoas de baixa estatura.
3- Cortinas do apartamento são insuficientes, as primeira luzes do dia incomodar bastante .
4- Solicitamos um serviço de transfer a um restaurante local, o restaurante nos avisou que o carro chegaria em vinte minutos, subimos ao quarto para aguardar até que o carro chegasse; quando esse chegou , a funcionária fez a seguintes descorteses observações
_Olha o compromisso!
_Não é o meu trabalho vir chamar; o motorista já estava indo embora!!!",Viajou em casal,"São Bernardo do Campo, SP",pt
Pousada Do Ninho,6487447,hotel-review,719evertona,2017-04-24,2017-04-24,4.0,Muito agradável,"A começar pela hospitalidade... Nos sentimos em casa.
O café da manhã estava ÓTIMO!!!
O contato com a natureza também fez valer muito a estadia...
O quarto é simples, porém limpo e organizado. Minha esposa ficou um pouco nervosa com a presença de pequenas aranhas (frescura dela!)

Adorei a pousada....",Viajou com a família,indef,pt
Pousada Do Ninho,6487447,hotel-review,araujo_mariacristina,2017-01-24,2017-01-24,4.0,Pousada localizada em lugar tranquilo para quem quer descansar depois de passar o dia no Inhotim,"Em visita ao Inhotim, fiiquei hospedada na Pousada do Ninho durante duas noites. A Pousada fica localizada num local tranquilo, bom para descansar depois de passar o dia todo no Inhotim, sem stress e sem pressa. Fica localizada na beira do rio e no meio de um bosque. Os quartos sao simples, mas limpos e funcionais. Local familiar, os hospedes sao muito bem recebidos. O cafe da manha nao esta entre os melhores, mas tem uma variedade de frutas, sucos e biscoitos. Fiquei no chalé fora do prédio principal. O sinal da internet era fraco neste local, mas no prédio principal o sinal era bom. Bom custo beneficio, para quem gosta de simplicidade e de natureza.",Viajou com a família,"Brasilia, Brazil",pt
Pousada Do Ninho,6487447,hotel-review,e_pits,2016-11-24,2016-11-24,1.0,"A pousada está bem localizada, mas necessita de uma reforma urgente!","Fiquei na pousada por apenas uma noite. Os funcionários são muito simpáticos e solícitos, porem a pousada necessita de uma reforma urgente!
Os lençóis, apesar de novos, são de baixa qualidade. O colchão não é bom. Havia uma grande janela no quarto, e apenas uma cortina transparente. Banheiro limpo, e chuveiro quente. Quarto necessita de uma bela limpeza... O café da manha deixou a desejar.",indef,"São Paulo, SP",pt
Pousada Do Ninho,6487447,hotel-review,767let_cias,2016-08-24,2016-08-24,5.0,Muito tranquilo!!,"Próximo ao Inhotin, atendimento excelente, muito aconchegante! O clima da natureza te acolhe perfeitamente...
Café da manhã muito especial, tudo muito bem preparado pra receber os hóspedes.
Foi uma experiência muito boa!!",Viajou sem companhia,indef,pt
Pousada Do Ninho,6487447,hotel-review,FelipeDelVale,2016-08-24,2016-08-24,5.0,"Lugar sensacional, sem contras ou pontos negativos!","Fiquei dois dias para conhecer Inhotim, e recomendo altamente a pousada pelo seu ambiente familiar, pelo aconchego em que somos recebidos pela proprietária Dóris, e principalmente pelo café da manhã tipicamente mineiro.
Tudo muito bom, mas acordar com o barulho do rio que tem aos fundos da pousada... você se sente no paraíso! E ainda deixei uma amiguinha canina na pousada, a simpática Torina, uma cadela fofa e gostosinha que quase roubei pra mim hahahaha!",Viajou em casal,indef,pt
Pousada Do Ninho,6487447,hotel-review,ErHartung,2016-07-24,2016-07-24,3.0,Frugalidade e praticidade!,"É uma Pousada bem simples, cheia de adaptações, pois parecia ser um antigo casarão. Se o objetivo é apenas o pouso para visitar Inhotim é perfeita. Café da manhã razoável. Atendimento caloroso. Ficamos em um quarto sem banheiro, mas com banheiro exclusivo bem na frente, o fato foi nos avisado com antecedência. Estacionamento interno. Muito perto de Inhotim.",Viajou com a família,"Pouso Alegre, MG",pt
Pousada Do Ninho,6487447,hotel-review,Maraantunes,2016-07-24,2016-07-24,4.0,Adoramos,A pousada mudou de gestão. Os serviços melhoraram bastante.Ótimo café da manhã. Quartos amplos e limpos. Equipe atenciosa.Eles deixam a disposição um geladeira para hóspedes e uma pequena estrutura de cozinha ( microondas) Ótimo custo-benefício. Bem próximo de Inhotim,Viajou com a família,"Jundiaí, SP",pt
Pousada Do Ninho,6487447,hotel-review,diogoe401,2016-07-24,2016-07-24,4.0,"Simples, mas muito bom!","Muito bom, principalmente o atendimento de Dóris e Mary, pessoas bacanas e queridas, fazem o possível para ter uma agradável estadia.
Para quem gosta de simplicidade e aconchego, recomendo.
Café da manhã excelente!
Lugar longe do stress urbano, mas próximo dos principais pontos da cidade.",indef,"portão, Brazil",pt
Pousada Do Ninho,6487447,hotel-review,gilsovidal,2016-05-24,2016-05-24,5.0,"otimo custo-beneficio,atendimento cordial,caloroso.","tranquilidade junto a natureza,instalações em otimo estado de conservação, a proximidade com pontos turisticos,como:Serra da Moeda,Topo do mundo,Inhotim, etc... A poucos minutos de Belo Horizonte,Contagem e Betim,centros de negocios da região. Somados ao bom atendimento das gerentes Doris e Mary, e bons preços,fazem da Pousada do Ninho,um bom local,tanto para descansar,como para fazer turismo de otima qualidade ou bons negocios na região.Parabens",Viajou em casal,"Agudo, RS",pt
Pousada Do Ninho,6487447,hotel-review,WanderRocha,2016-05-24,2016-05-24,5.0,Excelente custo-benefício e muito calor humano,"Pousada simples, mas muito bem cuidada e administrada pelas gerentes Dóris e Mari. Sua proximidade com Inhotim é muito bem-vinda. Me fartei no café da manhã e adorei dormir ouvindo o barulho do rio q passa atrás da pousada. Super recomendo!",Viajou em casal,"Niterói, RJ",pt
Pousada Do Ninho,6487447,hotel-review,michaelrL935ZK,2016-05-24,2015-06-24,3.0,Otimo local pra se relaxar,"Lugar bem tranquilo, longe da agitaçao da cidade, fica em meio a uma floresta. Local um pouco distante do centro, por isso eh bom levar agua e demais coisas pra comer, porque la perto existe apenas um bar que serve um tropeiro, sem mais opçoes. Os quartos sao aconchegantes, porem as camas sao pessimas, se desmontam com facilidade. Visitei o local em 2013.",Viajou com a família,indef,pt
Pousada Do Ninho,6487447,hotel-review,Queirol,2016-05-24,2015-11-24,3.0,"A aparência externa não é boa, mas atende","A aparência externa não é boa, ficamos desconfiados. Mas quem nos atendeu foi muito simpática, o café da manhã é bem servido e realmente, o quarto é bem limpinho e é bem perto de Inhotim. Não recomendo para quem estiver indo em lua de mel ou com crianças.",Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Do Ninho,6487447,hotel-review,RenatitaC,2016-04-24,2016-04-24,3.0,Para descansar de Inhotim,"Confesso que li as avaliações e fiquei apavorada com o que eu ia encontrar, algumas delas me prepararam para (1) a aparência de sítio abandonado que o estacionamento/quintal tem, (2) os diferentes estilos que estão em toda a parte da pousada, (3) o banheiro ser na varanda do quarto.

Tirando isso, o que encontrei foi um local simples, com cama confortável e ducha maravilhosa! Café da manhã simples, com um pouco de tudo, e na medida para repôr as energias!!! O atendimento também foi muito receptivo, desde o agendamento, até o momento de ir embora! Sem contar a localização, considerando custo-benefício, está num bairro mais tranquilo, a menos de 4km de Inhotim, a menos de 2km do centro de Brumadinho.

IMPORTANTE
- Não há frigobar no quarto, mas disponibilizam um espaço na geladeira da pousada.

DICAS
- Levei repelente de tomada, por garantia.
- Pessoas com rinite alérgica: levem antialérgico.
- Caso esteja buscando requintes, procure outro lugar.",indef,"Campinas, SP",pt
Pousada Do Ninho,6487447,hotel-review,soniatiemim,2016-03-24,2015-04-24,4.0,Gostamos e indicamos!!,"Local tranquilo e pitoresco, ambiente familiar. Acomodações espaçosas, simples mas confortáveis e limpas. Acreditamos que os quartos dos andares superiores são os mais ventilados. Como fica localizado dentro de muito verde, aconselhamos levar repelente contra insetos.Cada quarto tem um nome de pássaro, trazendo na porta a descrição do mesmo. Achamos muito interessante. Bom café da manhã e excelente atendimento.",indef,"São Paulo, SP",pt
Pousada Do Ninho,6487447,hotel-review,leilas976,2016-02-24,2016-02-24,1.0,turismo,"Me assustei com a localização, com o aspecto da pousada, parece um sitio abandonado, . Olhei o quarto e me assustei mais ainda. Não tive coragem de me hospedar nesta pousada. Perdi a metade da diaria paga e fui embora",Viajou com a família,"Rio de Janeiro, RJ",pt
Pousada Do Ninho,6487447,hotel-review,Kaline_Epaminondas,2016-02-24,2016-02-24,5.0,Muito confortável ,"Eu e meu marido nos hospedamos nessa pousada que fica muito próxima à Inhotim. A localização é sem dúvida maravilhosa. Em relação a pousada não tenho do que me queixar. O quarto que ficamos era muito confortável, tudo funcionava de forma impecável, fomos atendidos com muita gentileza por Poliana que estava sempre à disposição para nos orientar no que fosse preciso. O café da manhã estava muito bom e com muitas opções típicas de MG. Super recomendo a pousada.",Viajou em casal,"Recife, PE",pt
Pousada Do Ninho,6487447,hotel-review,gustr2016,2016-02-24,2016-02-24,3.0,Preço Injusto!,"Localização é o ponto forte, próximo a Inhotim. Acomodações razoáveis, conforto razoável, limpeza razoável, café da manhã razoável, atenção da equipe razoável, tudo razoável. Mas tive uma boa noite de sono lá, sem problemas. Não reclamaria se também tivesse pago um preço razoável, mas paguei 300 reais por uma diária! Foi mais caro que minhas hospedagens de Ouro Preto e Tiradentes! A explicação acredito ser a escassez de opções em Brumadinho, então se pretende ir para lá se programe com antecedência!",Viajou em casal,"Salvador, BA",pt
Pousada Do Ninho,6487447,hotel-review,MatheusGraciano,2015-11-24,2015-11-24,2.0,Uma das suas últimas opções,"A maior questão da pousada é o péssimo custo benefício. Valendo-se do fato de estar em Brumadinho e ser um ponto de parada para Inhotim, a pousada parece que não recebe investimentos há algum tempo. O café da manhã é simples, nada demais, mas compensa o banheiro ruim e a cama barulhenta. Enfim, só escolha se for a sua última opção.",indef,"Rio de Janeiro, RJ",pt
Pousada Do Ninho,6487447,hotel-review,577tatianak,2015-11-24,2015-10-24,4.0,Confortável,"Pousada do Ninho tem um ambiente bem receptivo e quartos confortáveis. No quarto que peguei no ultimo andar não havia cortinas, o que pode ser um problema para quem não dorme com claridade.
Para chegar no quarto só se tem escadas. Assim terá de carregar malas pesadas. O colchão é um pouco mole mas o quarto é confortável, o atendimento é bom, o café da manhã também e fica há 10 minutos de inhotim e próximo ao centro da cidade.",Viajou com a família,indef,pt
Pousada Do Ninho,6487447,hotel-review,marinam821,2015-10-24,2014-11-24,3.0,Sitio Urbano,"A pousada fica na cidade, mas parece uma casa de fazenda antiga. O atendimento e o café da manhã são bons. A casa foi reformada para transformar os quartos em suíte, no térreo, o banheiro fica na varanda do quarto.",Viajou em casal,"Guarajuba, BA",pt
Pousada Do Ninho,6487447,hotel-review,LucyPitt,2015-07-24,2015-07-24,3.0,Para quem não tem frescura,"A localização da pousada é razoável. As instalações são estranhas, pois a decoração é de gosto bem duvidoso. Depois de passar um dia no paraíso de Inhotim, você leva um susto com a apresentação da pousada. É uma mistura de cores, de estilos, de tudo. Tudo tem cara de improvisação.
O quarto é bem simples e tudo estava limpo. O café da manhã tb é simples, mas quebra o galho.
Tudo se compensa com a atenção do André, um dos sócios, que faz tudo para tornar a estadia agradável.",Viajou com a família,"São Paulo, SP",pt
Pousada Do Ninho,6487447,hotel-review,EricaT-87,2015-07-24,2015-06-24,4.0,"Simples, mas confortável","Fiquei assustada com as avaliações que vi aqui, mas quando cheguei lá, encontrei uma pousada simples, mas confortável. O lugar realmente está passando por obras, mas isso não me atrapalhou. O quarto era bom, roupas de cama limpas, funcionários atenciosos. O café da manhã não tinha muitas opções, mas estava tudo fresco.",Viajou sem companhia,"São Paulo, SP",pt
Pousada Do Ninho,6487447,hotel-review,5PB,2015-05-24,2015-04-24,3.0,Razoável,"O local é muito simples e não oferece muitas opções de conforto para seus hóspedes. Encontrei muitos insetos, o que é bastante desagradável.
No entanto, para uma rápida estadia, não há muitos problemas.",indef,"Belo Horizonte, MG",pt
Pousada Do Ninho,6487447,hotel-review,Celiamilee,2015-03-24,2014-11-24,2.0,Indesejável,"Apesar de não esperarmos muito da pousada no momento da reserva, ao chegar no local fui surpreendida com o péssimo estado de conservação.
Os colchões das camas estavam todos podres e deformados, impossível dormir e não acordar com dor nas costas. A limpeza deixou a desejar.
Não recomendo!",Viajou com amigos,"São Paulo, SP",pt
Pousada Do Ninho,6487447,hotel-review,Fernandamorais,2015-01-24,2015-01-24,1.0,Este lugar não poderia ser chamado de pousada! Não voltarei jamais!,"Bom, primeiro gostaria de deixar registrado que não me considero uma pessoa exigente! Viajo com frequência e normalmenteme me hospedo em pousadas simples ou em hostels sem problemas...
Como luxo e sofisticação não são prioridades para mim e minha família, decidimos nós hospedar por dois dias na Pousada do Ninho porque ela está mais próxima do Museu de Arte Contemporânea Inhotim e porque era uma das opções mais baratas da cidade de Brumadinho.
Entretanto, esse barato nos saiu muito caro!
Logo na chegada ficamos mal impressionados porque o acesso ao estabelecimento é precário, com placas e portões enferrujados. Na área destinada ao estacionamento tinha materiais de construção empilhados, carros antigos com aparência de abandonados, folhas secas por toda parte e um jardim sem manutenção.
A funcionária da recepção, apesar de simpática e bem intencionada, não estava preparada para receber hospédes e não soube nos dar informações básicas sobre a cidade.
Os quartos são outro desastre a parte! Digo os quarto porque passamos por dois diferentes antes de sermos instalados definitivamente. O primeiro estava reservado para outros hóspedes e a funcionária não sabia, o segundo a tv não funcionava e o terceiro... O terceiro foi um quarto no último andar da pousada, algo bem parecido com um sótão abafado, muito quente e sem circulação de ar. No site da pousada diz que o estabelecimento conta com tv e ventilador, mas o ventilador é um daqueles de mesa, pequeno e sem potência... E a tv era antiga e devia ter umas 10 polegadas....
Bom, os móveis são velhos e em estado ruim de conservação! A janela era estranha, parecida com uma grade de caladouço, e sem cortinas, o que nos fez acordar todos os dias às 5h da manhã por causa da claridade...
O que no site é chamado de varanda é um espaço de madeira estreito muito empoeirado, com o interruptor de energia elétrica aparente, sem aquelas capinhas de proteção!
O banheiro é mínimo e com pé direito muito baixo! Eu, meu pai e irmã que temos por volta de 1,75m de altura tínhamos que tomar cuidado para não bater a cabeça ao passar pela porta.
A pia é de plástico!!! O armarinho do banheiro também! Havia um box de vidro com cara de improvisado que não impedia que o banheiro ficasse alagado depois dos banhos. O chuveiro nem se fala! Velhinho, coitado, liberava pouca água e tinha sua mangueirinha presa com um nó!
O teto do banheiro era um forro de vc quebrado e sujo, cheio de insetos mortos....
Enfim, eu não recomendo fortemente a Pousada do Ninho e afirmo que nunca mais voltarei lá, nem que me digam que o estabelecimento está sob nova direção.
A experiência foi tão ruim que considero a diária, além de cara, abusiva porque essa pousada não tem consiçoes de ser tratada como tal.
Não tenho nenhum ponto positivo para ressaltar e vou encerrar minha avaliação aqui para não me prolongar ainda mais...",Viajou com a família,indef,pt
Pousada Do Ninho,6487447,hotel-review,899adrianab,2015-01-24,2015-01-24,3.0,Urbana,"Uma das únicas localizadas dentro da cidade. Não fica no centro, mas a cidade é pequena e fácil de chegar com GPS ou seguindo as placas. Estrutura simples, com boa limpeza e equipe simpática. Preço em conta.",Viajou com a família,"Belém, Para, Brazil",pt
Pousada Do Ninho,6487447,hotel-review,TitaNigri,2014-11-24,2014-11-24,1.0,Fotos enganosas,"Viajei agora em novembro de 2014 para Inhotim e fiquei hospedada 2 dias nesta pousada. Apesar da gerente Mônica ter sido muito simpática e atenciosa no primeiro dia, a pousada está muito mal cuidada e não é limpa! O Jardim está abandonado, os móveis são velhos e lascados, os lençois e toalhas são manchadas, o banheiro tem limo nas paredes, a varanda do quarto não vê uma vassoura há meses, tem poeira nos cantos do quartos, o ventilador está empoeirado, os vidros tem manchas de coisas escorridas, o teto é todo manchado. E o pior: os colchões estão velhos e faz um buraco na altura do quadril - dormimos muito mal! A defesa sanitária deveria fazer uma fiscalização severa neste local. A pousada é extremamente cara para as condições em que se encontra. O café da manhã é razoável, mas tive que pedir um grill para torrar meu pão - pois não tinha - e no dia seguinte ele foi colocado sujo na mesa. Ficamos com muita vontade de ir embora, mas a cidade estava cheia e não havia outra opção. Iamos conversar sobre isto tudo com a gerente no domingo, mas é o dia de folga dela e não havia ninguém em seu lugar. Saímos da pousada e ninguém veio se despedir. Da próxima vez eu volto para dormir em BH - vale mais a pena! Não temos problema em ficar em lugares simples, desde que sejam limpos. As fotos do site não condizem com a realidade.",Viajou com a família,indef,pt
Pousada Do Ninho,6487447,hotel-review,sidnei-staisa,2014-11-24,2014-11-24,4.0,Bom custo beneficio,"Ótimo atendimento, bom café da manhã, tem WiFi, o local é meio escondido, mas tem placas indicando o local, foi fácil de achar, bem perto de Inhotim. A pousada é muito boa, não é luxuosa, ótimo custo beneficio.",indef,"Arujá, SP",pt
Pousada Do Ninho,6487447,hotel-review,elidal2014,2014-11-24,2014-07-24,3.0,Esperava um pouco mais,"Um tio ficou hospedado e me indicou, achei que era um lugar lindo, mas é bem simples... Serviram um bom café da manhã, nos atenderam bem, a vista do meu quarto que era no segundo andar era bonita, mas não foi bem o que eu esperava. A localização não é das melhores e a limpeza também não.",Viajou em casal,"Belo Horizonte, MG",pt
