estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,idioma
Museu de Sant'Ana,2389887,atracao-review,jaimebastos,2015-06-30,2015-05-31,5.0,Vale a visita!,"Recomendo. Museu surpreendente, com uma bela e interessante coleção, esta é hoje uma das boas atrações e novidades de Tiradentes. Com um ambiente bonito e agradável, a cafeteria também merece destaque.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,Lubacellar2015,2015-06-30,2015-05-31,5.0,Muito Bom,"Gostei de tudo, como foi tudo exposto dos vídeos explicativos, as variedades de peças sacras referentes a Sant' Anna",Estado do Rio de Janeiro,pt
Museu de Sant'Ana,2389887,atracao-review,Sergi0_P_M,2015-05-31,2015-05-31,4.0,"Museu lindo, no lugar da antiga cadeia","O prédio em si já era lindo, agora com este Museu ficou ainda mais interessante. Para mim que sou devota, foi um momento de muita emoção. O acervo é super rico, e a atendente super atenciosa.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,amrlopes,2015-05-31,2015-05-31,5.0,Delicado e Lindo,"Passeio imperdível. Não é um museu enorme, mas atende muito bem ao que se propõe. É de uma delicadeza tocante, uma homenagem linda, uma paixão bem exposta. Apesar de ser em úm prédio antigo, o museu é bem contemporâneo. Recomendo.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,ClaraEstacio,2015-05-31,2015-05-31,5.0,O antigo e o moderno,"O antigo e o moderno completamente integrados! Um museu com tecnologia, com um belíssimo acervo de imagens de Sant Ana! Todas com referências, muito bem cuidado e muito bem elaborado!","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,slztati,2015-05-31,2015-02-28,5.0,muito lindo,"O Museu traz a história de Santana, avó de Jesus. Muitas imagens antigas, tudo muito bonito.
O prédio foi todo restaurado para receber o acervo. Vale a pena a visita","São Luís, MA",pt
Museu de Sant'Ana,2389887,atracao-review,tiagoisisl,2015-05-31,2015-05-31,4.0,Preservação e Modernidade,Este é o local da antiga cadeia. As portas preservadas e o calabouço. é um museu com obras sacras de Sant'ana. Muitas obras de todas as epocas.,"Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,vavalimoveis,2015-05-31,2015-05-31,3.0,Prédio da antiga cadeia,"O museu foi construído no prédio da antiga cadeia de Tiradentes e, embora tenha toques modernos de construção e arquitetura, manteve partes originais do imóvel, combinando o antigo e o novo. Não gosto muito de museus, mas para quem gosta vale a pena e é baratinho.",Araruama,pt
Museu de Sant'Ana,2389887,atracao-review,Haully,2015-05-31,2015-02-28,4.0,Imagens,O museu é moderno e bem cuidado. Contém diversas imagens sacras de SantAna em vários tamanhos e modelos.,"Balneário Camboriú, SC",pt
Museu de Sant'Ana,2389887,atracao-review,PaolaVMoreira,2015-05-31,2015-03-31,4.0,Maravilhoso,Maravilhosa coleção. Atendentes bem treinadas. Lugar muito interessante. Em apenas 3 cômodos o museu apresenta um acervo enorme... Imperdível!!! Va com tempo para observar as obras com detalhes,"Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,757isabellaa,2015-05-31,2015-05-31,5.0,Pequena jóia,"O museu é pequeno, novo e muito bem elaborado... Situado numa antiga prisão, é uma aula sobre a santa e suas diversas facetas.
A entrada custa R$5,00.
Vale muito a pena!","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,Ana_Lu_Nochieri,2015-05-31,2015-05-31,5.0,Pequenino mas lindo,"Apesar de estar em uma antiga prisão, o pequeno museu abriga uma linda coleção de imagens de Sant'Ana. Ponto alto: áudio da Ângela Gutierrez no final - é realmente emocionante o curto depoimento que ela dá. Além disso, o atendimento de todos os funcionários - desde a recepção, passando pelos seguranças ao moço do café - é de dar orgulho ao povo brasileiro pela maravilhosa hospitalidade e atenção que podemos prover aos turistas.","Niterói, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,RicardoJF,2015-05-31,2015-04-30,5.0,"Totalmente reformado, moderno por dentro.","Fiquei impressionado quando entrei. Area interna totalmente reformada, muitas peças expostas protegidas por redomas de vidro com iluminação ótima. Parece museu europeu devido a sofisticação. Não esperava isso numa cidade histórica que nem mesmo em São Paulo vi tanto luxo. Parece uma parceria privada que deu certo. É pequeno e pode se ver tudo em 30 minutos.","São Paulo, SP",pt
Museu de Sant'Ana,2389887,atracao-review,CristianeM40,2015-05-31,2015-05-31,5.0,Modernidade somada à antiguidade,"Museu lindíssimo,muita história e um toque de modernidade.Me lembrou museus de outros países.os ambientes têm uma história bem forte e os calabouços podem ser vistos por vidros no piso.","Juiz de Fora, MG",pt
Museu de Sant'Ana,2389887,atracao-review,FerCruze,2015-05-31,indef,5.0,Lugar belo e muito organizado,"O museu foi construído no prédio da antiga cadeia de Tiradentes e, embora tenha toques modernos de construção e arquitetura, manteve partes originais do imóvel, combinando o antigo e o novo.

Embora a exposição seja bastante variada, o assunto Sant'ana não me pareceu relevante, desculpe por eventual insensatez, porém a organização do local e atenção dos funcionários monitores é excelente, não há do que reclamar.

O lugar é belo , vale a visita, seja espiritual, arquitetônica ou cultural.","Sorocaba, SP",pt
Museu de Sant'Ana,2389887,atracao-review,guto-melga,2015-05-31,2015-04-30,4.0,Arte Sacra,Para quem gosta da Sant'Ana e de arte Sacra é um prato cheio. Minha esposa gostou bastante e fica perto do centro da cidade.,"Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,264brunoc,2015-05-31,2015-05-31,4.0,Vale a Pena Conferir,"Interessante a quantidade de imagens De sant`Ana. Vale a pena conhecê-las, além de conhecer a estrutura da antiga cadeia","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,guimaguilherme,2015-05-31,2015-05-31,5.0,Lindo!,"Museu pequeno, mas muito interessante. Infraestrutura impressionante! Um dos poucos espaços preocupados com a acessibilidade na cidade.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,DeiseA423,2015-05-31,2015-04-30,5.0,Pecado deixar de visitar,"Museu com um rico acervo de imagens de Santana. São verdadeiras obras de arte as imagens de Santana, vindas de toda parte do Brasil. O antigo prédio da cadeia se transformou em um moderno museu, visita imperdível em Tiradentes.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,alanmacabeu,2015-05-31,indef,5.0,Lindo,"Vale a pena conferir. O museu é muito bonito. Com obras raríssimas. Existe um espaço para interação audiovisual, que explica a exposição. Lembrando que estudantes, portanto comprovação, não pagam entrada.","Brasília, DF",pt
Museu de Sant'Ana,2389887,atracao-review,983mirnac,2015-05-31,indef,4.0,Excelente organizacao,"Que bom que temos investimentos profissionais na história do Brasil. O museu é excelente, só a legenda das obras me pareceu um pouco confusa.","Volta Redonda, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,146gustavog,2015-04-30,2015-04-30,5.0,lindo,"o museu é muito bonito!vale a pena conhecer!ficamos encantados
o lugar é muito interessante...onde funcionava antiga cadeia","São Caetano do Sul, SP",pt
Museu de Sant'Ana,2389887,atracao-review,Sampai0,2015-04-30,2015-04-30,4.0,Uma profusão de imagens,"Interessante a restauração do casarão, imponente o espaço dedicado à recepção, cafeteria(?), loja, banheiros... O acervo é curioso, pois entramos em contato com uma diversidade de representações de Sant'Ana e das diferentes estratégias de apresentação ou alegorias usadas, também materiais, em épocas e lugares diversos de produção.",Belo Horizonte,pt
Museu de Sant'Ana,2389887,atracao-review,elizabethmI455SJ,2015-04-30,2015-04-30,5.0,Linda coleção!,"A coleção de Sant'Ana que o Museu expõe é riquíssima. O Museu foi inaugurado recentemente. Além da exposição o visitante pode tomar um bom café e sentar em mesas típicas da fazendas mineiras. Possui, também, uma lojinha de souvenir bem legal.","Niterói, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,patriciaftimo,2015-04-30,2015-04-30,5.0,Um pequeno tesouro! Imperdível!,"A antiga cadeia passou por uma reforma e o espaço criado para abrigar a coleção de imagens de Sant´Ana, ficou perfeito.
Tudo foi pensado nos mínimos detalhes e parece que estamos no Primeiro Mundo.
Não deixe de peguntar tudo para as simpáticas funcionárias.
Elas te contarão com riqueza, toda a história da coleção e do trabalho maravilhoso feito pela Ângela Gutierrez, que conseguiu concretizar mais este projeto de preservação da nossa cultura.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,Marilza2013,2015-04-30,2015-04-30,5.0,Pensei estar visitando museu da Europa.,"Surpreende desde a entrada , o bom gosto está presente em tudo. A exposição é imperdível.Surpreendeu até no elevador para deficientes .Uma ilha de perfeição que nos dá uma esperança de que todos os museus acompanhe esta iniciativa.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,LucianoVSousa,2015-04-30,2015-04-30,4.0,Muito bom,"Além da coleção única, aqui o elogio maior vai para a equipe interessada e simpática do museu.
A opção de aproveitar a Cadeia da cidade foi ótima.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,juniag2013,2015-04-30,2015-04-30,5.0,Museu com 291 imagens de Sant´Ana,"Na antiga cadeia da cidade de Tiradentes foi instalado o Museu de Sant´Ana com 291 imagens de todas as partes do Brasil, que foram colecionadas pela empresária Angela Gutierrez. Vale a pena a visita e se encantar com as imagens..","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,wilsonrobertop,2015-04-30,2015-04-30,5.0,Vale a pena,"Não sou catolico, mas fiquei arrepiado tanto pela restauração da antiga cadeia de Tiradentes como pelo acervo. Tiradentes com pouco mais de 5.000 habitantes tem este presente para o Brasil e para o mundo. Não deixe de ir...",indef,pt
Museu de Sant'Ana,2389887,atracao-review,mariadefatimap2013,2015-04-30,2015-01-31,5.0,Arquitetura Interessante,É muito interessante que se tenha aproveitado uma cadeia e transformado num museu. A arquitetura é muito bonita e a surpresa que se tem ao encontrar um prédio antigo por fora e tão moderno por dentro. O aproveitamento é sensacional. E as esculturas sacras são muito interessantes.,"Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,astoria72,2015-04-30,2015-04-30,5.0,Interessante,"Para mim que sou católica e nunca tinha entrado em cadeia alguma, foi uma visita marcante e especial. História e religião se misturam. Em apenas 4 salas, que por fora parece ser bem maior, o museu te leva a repensar a fé. Saí de lá mais fortalecida e bem impressionada com o sentimento que aquilo tudo me proporcionou. Mas acredito que isso nao aconteça com todos, depende muito da personalidade e crença de cada um. As imagens são belíssimas, de uma riqueza impressionante. Eu não conhecia Santana e saí de lá devota. Estar localizado em uma cadeia do século XVIII contribui bastante para imponência do museu. Pra mim, tudo muito novo. Adorei e retornarei. R$5 pra entrar e lojinha-café. Os produtos são um pouco caros mas de ótima qualidade.","Uberlândia, MG",pt
Museu de Sant'Ana,2389887,atracao-review,Angelolc,2015-04-30,2015-04-30,5.0,Pequeno porém ótimo,"Aonde ficava a delegacia da cidade, o museu é super bem cuidado, vale muita a pena ir e é be baratinho. Fiquem cientes que vc só vai para ver imagens de santos e uma pequena parte da arquitetura pois o museu só tem 4 salas. Mas vale a ena","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,CesarB8,2015-04-30,2015-04-30,5.0,Excelente,"O projeto arquitetônico, a iluminação e o acesso para visitar a exposição merecem destaque. Equipe de monitores muito atenciosa. Sem dúvida uma bela exposição de imagens de Sant'Ana.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,LizeteRosa,2015-04-30,2015-04-30,5.0,Incrível,"Museu organizadíssimo. Na caminhada em seu interior, somos convidados a fazer uma reflexão dos acontecimentos de momentos marcantes da casa. O museu fica na antiga cadeia da cidade. O que mais impressiona, fica por conta da solitária. Simplesmente incrível.","Itajubá, MG",pt
Museu de Sant'Ana,2389887,atracao-review,danienes,2015-04-30,2014-09-30,4.0,Misto de culturas,"O museu é interessante, mesclando peças de diversas partes do país, e penso que é aí que reside o que tem de melhor.",indef,pt
Museu de Sant'Ana,2389887,atracao-review,2014Paulo,2015-04-30,2015-04-30,5.0,Santa Devoção,"Parabenizamos a Ângela Gutierrez, pela sua dedicação e persistência na procura das esculturas, suas histórias, suas formas e motivações. Para nós, que casamos no dia em que se comemora a santa, foi um presente conhecer mais detalhes. Um ponto a se destacar, a recepção das jovens, que estão sempre prontas para quaisquer esclarecimentos","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,mariatherezak,2015-04-30,2014-11-30,5.0,Valorização do acervo através da museografia,"É um espaço recém inaugurado, não é muito grande mas é muito interessante. Seu acervo é constituído basicamente de esculturas de pequeno e médio porte das várias interpretações artísticas da Sant'Ana. A loja tem artigos variados, mas dentro do tema principal do museu o que não desqualifica em absoluto os artigos, muito pelo contrário são de muito bom gosto.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,BelindaSimoes,2015-04-30,2015-04-30,4.0,Inúmeras Sant'Anas,"Pequeno mas muito bem organizado este museu dedicado inteiramente ä Santa Ana, mãe de maria possui peças de várias épocas. Muito bem disposto com explicações de todas as peças. Vale a entrada.","Munique, Alemanha",pt
Museu de Sant'Ana,2389887,atracao-review,jos_am_ricoz,2015-04-30,indef,5.0,Belo museu,"Um belíssimo museu que reúne uma grande coleção de imagens de Sant'anna. Vale a visita ao custo de R$5,00 por pessoa para se conhecer um pouco mais da arte barroca.","São Paulo, SP",pt
Museu de Sant'Ana,2389887,atracao-review,ReiBatista,2015-04-30,2015-04-30,5.0,Temático e Imperdível,O prédio da antiga cadeia de Tiradentes deu lugar a um surpreendente Museu temático com suas Santas Ana. O projeto é belíssimo e já vale a visita. O conteúdo é excepcional e mostra como um tema pode ser ricamente explorado.,"São Paulo, SP",pt
Museu de Sant'Ana,2389887,atracao-review,Deise_Garcia,2015-04-30,2015-04-30,5.0,Emocionante,"Museu novo, localizado na antiga cadeia publica. Ver as diversas peças da coleção da Angela Gutierres foi fantástico. Mais emocionante foi ouvir a historia de sua Santana não adquirida. Simplesmente lindo!",Estado de São Paulo,pt
Museu de Sant'Ana,2389887,atracao-review,MaraAssisGomes,2015-04-30,2015-04-30,4.0,Coleção de Imagens... Prédio fantástico.,O lugar é pitoresco pelo fato de se situar na antiga cadeia. O prédio foi devidamente restaurado. O elevador de vidro e a escadaria impressionam. O museu abriga coleção de imagens de Santana. O relato da colecionadora em áudio e vídeo são bem interessantes. O café é bonito e tem também uma lojinha. Vale a pena mas pessoas que não gostam de imagens de santos com certeza não vão se sentir atraídos apesar da arte e das histórias de cada imagem.,"Campos dos Goytacazes, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,Gridmelo,2015-04-30,2015-04-30,5.0,Museu diferente,"Embora a exposição permanente tenha uma temática religiosa, o museu permite ver como era o antigo presídio de Tiradentes, com as portas das celas originais. E o museu é muito moderno, sendo possível acessar todas as características das obras por meio de totens","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,LeandraDelgado,2015-03-31,2015-03-31,5.0,Organização e bom preço!,"Museu recém inaugurado, estrutura moderna, com toda a fachada histórica restaurada. O ambiente é muito agradável. Além da exposição permanente das imagens de Santa Ana também possui pequenas exposições no saguão, que podem ser visitadas sem necessidade de compra de ingresso. A entrada é de R$5,00.","Cataguases, MG",pt
Museu de Sant'Ana,2389887,atracao-review,Renata_Lattari,2015-03-31,2015-03-31,4.0,Padrão Internacional,"Fiquei surpresa com a estrutura do museu, com as informações das obras de arte em braille e em sistema multimídia, elevador para portadores de deficiência, banheiros limpos e atendimento cordial dos funcionários.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,MLuizaSFerraz,2015-03-31,2015-03-31,5.0,Antiga Cadeia,Foi na minha terceira visita a Tiradentes que visitei o Museu de Sant'Ana a antiga cadeia da cidade. Está muito bem montado com peças maravilhosas de NaSa de Santana. Um lugar imperdível que conta um pedacinho da história de Tiradentes.,"Natal, RN",pt
Museu de Sant'Ana,2389887,atracao-review,986fl_viab,2015-03-31,indef,4.0,Vale conhecer,"O Museu de Sant'Ana é bem moderno e com um ambiente muito agradável. O grande mérito é o vasto catálogo das representações de Sant'Ana (mãe de Maria). Pra quem não é católico, nem cultua imagens (como eu), o acervo pode se tornar um pouco repetitivo. De todo modo, as representações são belíssimas (artisticamente falando, mas sem ser expert). Outro aspecto interessante é que o museu fica abrigado na antiga cadeia pública da cidade. A construção, embora completamente reformada, conseguiu manter vários traços arquitetônicos originais.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,J6210ZHsandras,2015-03-31,2015-03-31,5.0,Cadeia Pública,"Pode-se visitar a Cadeia Pública, vale a pena, a espessura das paredes, a forma como viviam os presos, e mais de 300 imagens de Sant'ana.","Mafra, SC",pt
Museu de Sant'Ana,2389887,atracao-review,Priscila_plima,2015-03-31,2015-03-31,5.0,Muito interessante,"O lugar era uma cadeia, vale a pena saber a história do mesmo. O museu é muito bem organizado. O atendimento é muito bom. As imagens são lindas. No seu interior tem o calabouço que está iluminado e podemos ter ideia de como era na época. As pedras no interior do museu dão o charme ao lugar.","Bauru, SP",pt
Museu de Sant'Ana,2389887,atracao-review,crlira,2015-03-31,2015-03-31,5.0,Muitas imagens de Sant'Ana,"O museu ocupa uma área bem pequena da antiga cadeia, mas é muito bem organizado, possui elevadores para cadeirantes, está em ótimo estado de conservação, é climatizado e conta com funcionários atenciosos. No acervo apenas imagens de Sant'ana. A salas contam com totens informativos com dados de todas as imagens. É permitido fotografar. Há um guarda volumes com chave para deixar seu pertences.
Para quem gosta de arte Barroca, vale os R$ 5,00 cobrados pela entrada.","Rio De Janeiro, Brasil",pt
Museu de Sant'Ana,2389887,atracao-review,luizfelipev2015,2015-03-31,2015-02-28,4.0,Legal,Museu que demonstra detalhes da época da escravidão. Mostra inclusive os calabouços em que os escravos ficavam. Chocante.,"Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,felipes410,2015-03-31,2015-03-31,3.0,Museu com pequeno acervo,"O Museu conta com uma área bem pequena, o que limita o seu acervo. Ainda assim é boa opção para uma visita rápidas para aqueles que gostam de arte barroca!","Dublin, Irlanda",pt
Museu de Sant'Ana,2389887,atracao-review,Romulofp,2015-03-31,2015-01-31,5.0,Historia recontada,"Após a restauração do espaço a antiga cadeia ganhou um belo museu com lindas imagens de Sant`Ana , e uma chance de olhar o porão onde ficavam as masmorras.","Juiz de Fora, MG",pt
Museu de Sant'Ana,2389887,atracao-review,Afonsoccr,2015-03-31,indef,5.0,Mais uma atração imperfivel,"A iniciativa da colecionadora Angela Gutierrez de montar este museu com seus exemplares de Sant'Anas só merece elogios. Depois do Artes e Ofícios, em BH, e o Oratórios, em Ouro Preto, chegou a vez de Tiradentes abrigar este precioso acervo num prédio histórico, onde funcionou a cadeia da cidade que, após inteligente reforma, nos exibe um número surpreendente desta representação da mãe de Maria distribuídas em salas que, através de uma combinação de textos informativos e telas interativas, instruem o visitante com eficácia. Como se não bastasse, monitores bem preparados complementam as informações com competência. Após a visita, vale tomar um expresso no pequeno café localizado no saguão de entrada enquanto se observa os artigos da loja de souvenirs: com certeza o visitante sairá com um ou mais itens na mão devido ao nível de qualidade do que ali é comercializado. Vale muito a visita.","Santos Dumont, MG",pt
Museu de Sant'Ana,2389887,atracao-review,JulianaMullerBastos,2015-03-31,indef,5.0,Excelente!,"Que espaço bem cuidado! Pensado em seus mínimos detalhes! Que riqueza de acervo! E que treinamento dos funcionários! A monitora Juliana foi extremamente atenciosa nas explicações sobre Sant'Anna, sobre Angela e a história do museu, e sobre o prédio da cadeia.","Campos do Jordão, SP",pt
Museu de Sant'Ana,2389887,atracao-review,241mairan,2015-02-28,2015-02-28,5.0,Único!,"Museu muito interessante com imagens incríveis, preservando o centro histórico de Tiradentes. Eu e minha família, adoramos!!!","Ipatinga, MG",pt
Museu de Sant'Ana,2389887,atracao-review,Lilica358,2015-02-28,2015-02-28,5.0,Incrivel,"Situado num edificio onde, no passado, foi a cadeia publica de Tiradentes, fica o Museu com as obras doadas pela mecenas Angela Gutierrez. Que, generosamente, possibilitou a criacao do museu com a doacao de sua colecao de imagens de Sant'Ana.
A reforma feita no predio, apesar de ter instalado um elevador, manteve a estrutura original, as impressionantes paredes grossas, e criou um ambiente perfeito para a exposicao das obras. Parabens.","São Paulo, SP",pt
Museu de Sant'Ana,2389887,atracao-review,454mariaceciliad,2015-02-28,2015-02-28,5.0,Lindo,"Excelente localização e coleção esplêndida de Santanas de vários estados expostas em vitrines com a descrição completa de sua origem, época e material usado",indef,pt
Museu de Sant'Ana,2389887,atracao-review,anacarolinas393,2015-02-28,2014-03-31,4.0,supreeende,"antiga cadeira da cidade, é realmente bem interessante a visita. Todo o prédio é bem conservado e os serviços oferecidos são muito bons.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,vanderp2013,2015-02-28,2015-02-28,5.0,Estupendo,"Conheci a cadeia anteriormente, A preservação do ambiente e as novas surpresas encontradas, como a lanchonete, banheiros, acesso e por fim as imagens de Sant'Ana são show.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,962alinei,2015-02-28,2015-02-28,5.0,Lindíssimo,Localizado na antiga cadeia da cidade. Tem um acervo muito bonito das imagens de Sant'ana. Possui também um charmoso café e uma lojinha.,"Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,464maritac,2015-02-28,2015-01-31,5.0,lindo.,"Pequeno e charmoso. vale a pena. Fica bem no Centro Histórico. Só imagens e história de Santana, mãe de Maria.",indef,pt
Museu de Sant'Ana,2389887,atracao-review,gleydselma,2015-02-28,2015-02-28,3.0,Sant'anna,"Este é o Museu mais barato, 5,00 reais a entrada. Foi montado numa antiga cadeia. Achei interessante mas nao voltaria apesar da beleza de algumas imagens.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,AnaT771,2015-02-28,2015-01-31,5.0,Adorei,"O museu de Sant'Ana está localizado na antiga cadeia. Aproveitaram o espaço sem descaracterizar o patrimônio histórico. São apenas 4 salas, mas ricamente adornadas, todas com imagens de Sant'Ana de diversos tamanhos e lugares. Após a visitação, aproveite para tomar um delicioso café que é vendido no local.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,bernardom881,2015-02-28,2015-02-28,4.0,Pequeno,"O museu é bem pequeno e esta localizado onde era a cadeia pública da cidade, vale a pena pelas belas imagem, mas deveriam ter explorado mais o ambientes da época, como a visitação ao local onde os negros ficavam presos.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,765victora,2015-02-28,2015-02-28,5.0,Bacana,"O museu é pequeno, mas possui várias imagens de Santana. As imagens são um espetáculo à parte em detalhes, cores, etc...","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,Teresabh,2015-02-28,2015-01-31,3.0,Gutierrez,"Demorou mas chegou. Depois de muito tempo gasto com cadastros e outras ações administrativas, Ângela Gutierrez conseguiu reunir nesse museu/mostra suas peças de Sant'Ana. Muitas delas adquiridas naqueles tempos em que as pessoas não eram muito ligadas no valor patrimonial das peças sacras e ofertavam e/ou vendiam. Bem, essa é uma outra história. Vale a pena ver.",indef,pt
Museu de Sant'Ana,2389887,atracao-review,Aroeir,2015-02-28,2015-02-28,4.0,Visita ao museu,"Museu pequeno, mas de bom padrão. A construção é um diferencial (para uma cidade como Tiradentes).
Senti falta de um pouco mais de história para acompanhar o visitante pelas três salas.",indef,pt
Museu de Sant'Ana,2389887,atracao-review,ReginaCerucci,2015-02-28,2015-01-31,5.0,imperdível,"maravilhoso, com um calor de 40', o ar condicionado foi um balsamo, e tornou a visita muito agradavel.
O Museu de Sant'Ana foi inaugurado em Tiradentes, na Região Central de Minas Gerais. O acervo, com peças centenárias, reúne cerca de 300 imagens da avó de Jesus, Sant'Ana, considerada a protetora dos lares e da família.
Tem uma cela original, que dá para se ter ideia de como eram as cadeias, iluminação perfeita.
Adorei a visita, , um audio onde se conhece a estoria de uma santa que não esta lá, muito interessante.
vale a pena, um lojinha com lembranças, tudo de muito bom gosto.
Um cafe, livros......voltarei com mais calma.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,AnaTerra,2015-02-28,2015-01-31,4.0,Memória e contemporaneidade,"A antiga cadeia da cidade é hoje um atualíssimo e simpático museu dedicado a Sant'Ana, com um acervo significativo, composto por 300 imagens eruditas e populares (em sua maioria), doado à cidade por Angela Gutierrez. Instalações e projeto museográfico impecável.","Brasília, DF",pt
Museu de Sant'Ana,2389887,atracao-review,Ronaldo_Izzi,2015-02-28,2015-01-31,5.0,VALE A PENA VISITAR !!!,"O museu é mto lindo, a entrada moderna que foi feita deixa o museu com cara de museu europeu e a construção histórica, a antiga cadeia da cidade, nada deixa a desejar. O museu tem um enorme número de imagens, mas a visita ñ se torna cansativa. VISITA OBRIGATÓRIA !!!","Vespasiano, MG",pt
Museu de Sant'Ana,2389887,atracao-review,ElaineLuiz,2015-01-31,2015-01-31,5.0,Pequena joia no centro histórico,"O museu é uma pequena joia no centro histórico. O casarão, que já abrigou a cadeia nos tempos do império, foi restaurado pelo Instituto Flávio Gutierrez e hoje abriga uma coleção exemplar de imagens de Sant'Ana, a avó de Jesus Cristo. São peças raras e lindíssimas, num ambiente moderno e que remonta a história das imagens. Atente para o hall de entrada/recepção, com um belo jardim emoldurado por janelões de vidro. Passeio incrível!",indef,pt
Museu de Sant'Ana,2389887,atracao-review,682ClaudiaM,2015-01-31,2015-01-31,5.0,Museu de Sant'ana,"O acervo, com peças centenárias, reúne cerca de 300 imagens da avó de Jesus, Sant'Ana, considerada a protetora dos lares e da família. Muito bom o espaço","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,robgalvao,2015-01-31,2015-01-31,5.0,interresante,"recém inaugurado, todo novo, facilidades de acesso, as imagens são lindas e bem organizado. e a recepção muito graciosa.","Rio de Janeiro, RJ",pt
Museu de Sant'Ana,2389887,atracao-review,Milton867,2015-01-31,2015-01-31,5.0,De primeiro mundo,"Fiquei impressionado com o museu, pela sua modernidade, aliada à peças históricas, com informações computadorizadas e um estilo que lembra aos museus do velho mundo. Imperdível.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,AndrePimentelRJ,2015-01-31,2015-01-31,4.0,Lindo,"A visita compensa. O museu possui lindas e raras imagens, além de uma belíssima arquitetura, funcionários educados e cordiais, e um café delicioso na cafeteria do salão de entrada. Professores tem passe livre.","Caxambu, MG",pt
Museu de Sant'Ana,2389887,atracao-review,Bernard0U,2015-01-31,indef,4.0,Imagens de Sant'Ana,"Museu dedicado a imagens de Sant'Ana. Muito bem montado e organizado, preparado para receber os visitantes.","Brasília, DF",pt
Museu de Sant'Ana,2389887,atracao-review,lucianoj452,2015-01-31,2015-01-31,3.0,Esperava mais,"O museu fica na antiga cadeia. Como conheci a cadeia antiga, fiquei decepcionado com o seu fim, pois era realmente histórica e conservava as características originais. A reforma acabou um pouco com o clima antigo, embora preserve algo. O museu mostra várias imagens de Santana(Vó materna de Jesus), de várias partes do Brasil e de todas as épocas, mais uma contribuição de Angela Gutierrez para a cultura de Minas.","Belo Horizonte, MG",pt
Museu de Sant'Ana,2389887,atracao-review,mariamanoelat,2015-01-31,2015-01-31,5.0,Imperdível,"Museu de imagens dessa santa, mãe de Maria, construído em uma antiga cadeia local. Imperdível! A visitação vale a todos, mesmo aos que não são religiosos!","Jundiaí, SP",pt
