estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,idioma
Centro Histórico de Mariana,7620319,atracao-review,erikperes,2017-05-04,2017-04-04,4.0,Muita coisa em reforma ,"Infelizmente, muitas igrejas estão em reforma no centro histórico de Mariana. Principalmente a Sé. Uma igreja belíssima e que já devia estar com a reforma concluída. Mas a visita à cidade vale muito a pena.","Niterói, RJ",pt
Centro Histórico de Mariana,7620319,atracao-review,Marcos_Sales,2017-04-04,2017-04-04,3.0,Normal,"Mariana está caindo aos pedaços todas as atrações estão mau conservadas. O centro histórico não tem sinalização das atrações. Nós estávamos de carro e estava chuviscando, quase passamos despercebidos pelo centro, pois não tinha nenhuma placa. As igrejas, uma estava fechadas e a outra cobrava 2,00 e estava totalmente detonada por fora. O Pelourinho que deveria ser um marco na praça se vc não conhece o que é um pelourinho passa por ele sem nem notar, não tem uma sinalização.
A câmara e cadeia que faz parte do centro histórico só tem a câmara pois não tem sinal da cadeia, não tem uma pessoa para dar uma explicação sobre o prédio.","São Paulo, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,gisleneb2013,2017-04-04,2017-04-04,3.0,Visita rápida,Vimos inúmeros homens sentados às portas das igrejas na esperança de que alguém lhes pagasse para acompanhar a visita. É o reflexo da crise resultante do acidente com a barragem da SAMARCO. Você não se sente aconchegado por ali.,"Goiânia, GO",pt
Centro Histórico de Mariana,7620319,atracao-review,762marcosh,2017-04-04,2017-04-04,3.0,Histórica e antiga!,"Sem muitas pretensões, é um lugar simples que reflete a história da região com construções antigas da época da exploração das minas de ouro.","Brasília, DF",pt
Centro Histórico de Mariana,7620319,atracao-review,pathys_oliver,2017-04-04,2017-04-04,4.0,História viva!,"O centro histórico de Mariana é um mergulho na história do Brasil e de Minas. As Igrejas, a Câmara, as ruas... tudo é um pedacinho de história contadas com muito orgulho por seus moradores. Fiz a visita em um domingo, achei o movimento muito pequeno, poucos comércios abertos, tive dificuldade até para comprar uma garrafa de água... uma pena, pois ali está uma grande riqueza histórica e cultural do nosso país.",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,erikam605,2017-04-04,2017-04-04,4.0,Pitoresca,"A cidade o centrinho de Mariana sao bonitinhos, as igrejas estao sendo restauradas, então não pode visitar, só tirar fotos por fora. Nao é imperdível, mas se for à Mina de Passagem vale à pena conhecer.",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,Maghynha,2017-04-04,2017-04-04,3.0,Como as demais cidades históricas,"Fui passar uma tarde na cidade para passear, realmente tem muita riqueza nas igrejas, histórias de nosso estado.","Conselheiro Lafaiete, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,794soniam,2017-04-04,2016-12-04,5.0,Historico,Passear pelas ruas de Mariana apreciando seu casario colonial e suas lindas Igrejas é uma das viagens imperdíveis para quem curti Historia.,"Januária, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,rcpenido,2017-04-04,2017-04-04,3.0,Bom pra conhecer,"Bom pra conhecer, mas há igrejas fechadas para restauração e não há muitas opções de bons restaurantes. Achei a cidade um pouco abandonada... uma pena.",Distrito Federal,pt
Centro Histórico de Mariana,7620319,atracao-review,58joycec,2017-04-04,2016-05-04,3.0,Cidadezinha histórica,"Cidade bonita, igrejas bonitas, praça bonita também. Fui somente de passagem, não tive tempo de conhecer muitas coisas por lá.","Lisboa, Portugal",pt
Centro Histórico de Mariana,7620319,atracao-review,leonardoflora,2017-03-04,2017-03-04,5.0,História pura ! ,"Recomendo caminhar pelo centro histórico de Mariana, além de uma viagem no tempo, conhecer os museus, casarões, as lindas igrejas da primeira capital de Minas é algo surpreendente !
Ouvir as histórias de Dom Silvério, o primeiro bispo negro da igreja católica, dos prédios e seu acervo.
Impossível não falar, visitar locais e obras do filho mais famoso de Mariana, Mestre Athayde !
Antes de começar as visitas, recomendo ir antes ao CAT - Centro de Atenção ao Turista, ver o vídeo, pegar o mapa e ótima viagem !","Salvador, BA",pt
Centro Histórico de Mariana,7620319,atracao-review,edilenedomingos,2017-03-04,2017-01-04,5.0,Excelente,"Muito interessantes, conhecer os lugares e ouvir suas historias que ajudaram a construir o nosso Brasil.",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,Fabio_RJ1,2017-03-04,2017-02-04,5.0,Resgate da história do Brasil,Não espere encontrar em Mariana a modernidade. Tudo nos remete ao passado principalmente no Centro Histórico.Vale a pena subir as ladeiras de Mariana e dar uma volta pelo centro histórico. Era período de carnaval e não foi possível aproveitar totalmente a beleza do lugar.,"Niterói, RJ",pt
Centro Histórico de Mariana,7620319,atracao-review,GilianiGirardi,2017-03-04,2016-04-04,5.0,Cidade linda..,"Mariana é linda, porém, não é tão histórica quanto Ouro Preto. Já possui uma parte mais moderna na cidade.
Ainda assim vale a pena conhecer o centro, as igrejas e a Câmara Municipal da cidade.","Jaraguá do Sul, SC",pt
Centro Histórico de Mariana,7620319,atracao-review,Alice334,2017-02-04,2017-01-04,5.0,Um pedacinho da nossa História,"Mariana, como sabemos, teve papel importante na história de nossos imperadores. Seu casario antigo, suas ladeiras, íngremes, tudo nos remete à memória da primeira cidade das Minas Gerais que é famosa, principalmente pela quantidade de igrejas construídas nos tempos do império.","Passo Fundo, RS",pt
Centro Histórico de Mariana,7620319,atracao-review,768marciac,2017-02-04,2016-05-04,5.0,Gostei,"Gostei tanto que voltei 2x la
Nao espere nada modernizado ou de acordo com as novas tendencias, lembre-se: cidade patrimonios histórico, tombada portanto sua arquitetura e colonial.
La no centro tem o pelourinho, onde os escravos eram castigados ( que por ironia de fica uma igreja logo em frente), essa igreja da primeira vez que fui estava em obras pois o teto desabou, mas na segunda vez ela ja estava aberta e é linda por dentro. Dentro da igreja fica uns guias que cobram 20 reais para contar sobre a historia dela, mas se nao quiser pagar tudo bem, voce vai acompanhando o guia de lado e ouve as explicações rsrsrs. Para entrar na igreja em maio de 2016quando fui pagava uma taxa simbolica de 3,00 reais e na saida se quiser fazer doação, as caixinhas estao lá.
Se voce puder, va ao jardim da igreja, tem uma imagem lindissima de Nossa senhora e ela e cercada por um canteiro de rosas!",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,wilmaMariana_MG,2017-02-04,2017-01-04,5.0,CIDADE BUCÓLICA E HOSPITALEIRA,"passear pelo centro historico de Mariana, nos remte aos tempos das carruagens e liteiras pelas ruas estreitas.","Mariana, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,IsabelaS315,2017-02-04,2017-02-04,5.0,Visite Mariana,"O centro histórico é tudo muito pertinho, da para percorrer as ruas caminhando, entrando nas lojinhas, sentando na praça, desbravando o que Mariana tem a oferecer","Porto Belo, SC",pt
Centro Histórico de Mariana,7620319,atracao-review,Marcelo_Ld,2017-01-04,2017-01-04,5.0,Centro histórico de Mariana,"O centro histórico de Mariana é um local interessante para visitação, formada por igrejas, casarões, com um destaque para um artesão de Mariana (Eduardo Campos) que reproduz obras em madeira que se parecem muito autênticas em relação às obras expostas nas igrejas.","Londrina, PR",pt
Centro Histórico de Mariana,7620319,atracao-review,RodrigoV3195,2017-01-04,2017-01-04,5.0,Simples e agradável,"O local nao é grande, mas traz muitas informações da história do nosso país...a arquitetura muito bem conservada das casas e locais públicos, uma agradável praça que da acesso a várias opções de restaurante tudo simples e bonito além do passeio de trem!",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,wellersonl724,2017-01-04,2017-01-04,5.0,Turismo,"Retrata a história da época da exploração mineral em Minas Gerais, com casas históricas, comércios em geral.",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,ana-celia2,2017-01-04,2017-01-04,5.0,Imperdível,Vale a pena subir as ladeiras de Mariana e dar uma volta pelo centro histórico. As igrejas e demais construções fazem a gente voltar no tempo durante o passeio.,"São Paulo, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,jeancarlol210,2017-01-04,2016-02-04,4.0,Igrejas históricas em Mariana - MG,"A cidade tem igrejas interessantíssimas para se ver, representando muito bem a parte histórica da região e da arte brasileira.",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,Cdanucalov,2016-12-04,2016-12-04,3.0,Vale conhecer,"Vale conhecer mas está com alguns pontos turísticos fechados para restauração. Em 2 ou 3 horas você conhece tudo da parte turística da cidade, não espere diversas atrações como Ouro Preto. E alguns lugares só abrem depois do almoço.",Estado de São Paulo,pt
Centro Histórico de Mariana,7620319,atracao-review,Amhasse,2016-12-04,2016-07-04,4.0,Especial,"Com pouco movimento, é uma delicia observar o cotidiano dos moradores da cidade. Pequenininho, sem grande pompa, é maravilhoso.","Uberlândia, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,fabianes2013,2016-12-04,2016-01-04,5.0,Maravilhas antigas,"O centro histórico de Mariana tem suas maravilhas assim como em Ouro Preto. É muito recomendado para quem gosta de arte, arquitetura e história.","Ouro Preto, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,eveslima,2016-11-04,2016-11-04,3.0,Diferente de Ouro Preto,"Vale a visita, mas é diferente das ladeiras de Ouro Preto, é menorzinho e sem tantos atrativos artísticos como nas demais cidades Históricas... Chega-se lá de carro e pode estacionar na rua observando os totens em que você coloca moedas para garantir seu cartão de estacionamento no centro, bem organizado.","Santos, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,supaiva,2016-11-04,2016-11-04,4.0,Pequeno e charmoso,"Lindo passeio. Em 1 dia você consegue ir nos principais pontos da cidade. Se você se interessa por história procure um guia, assim seu passeio fica mais rico!",Estado do Rio de Janeiro,pt
Centro Histórico de Mariana,7620319,atracao-review,Charles_Mittelmann,2016-11-04,2016-11-04,5.0,Muita história ,Lugar com muita história pois trata-se da primeira cidade e capital de Minas. Vale a pena e recomendo.,"Blumenau, SC",pt
Centro Histórico de Mariana,7620319,atracao-review,Mrcoxinha,2016-11-04,2016-11-04,4.0,Cultura,"O centro de Mariana é formado por muitas igrejas e museus, além de bares, restaurantes e atelie. Quase todas as atrações são gratis","Belo Horizonte, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,Lari1907,2016-11-04,2016-11-04,3.0,Descuidado,"O centro histórico de Mariana está meio abandonado e precisa de mais cuidado.
Porém, se vc está em OuroPreto, é interessante descer para Mariana, que é uma cidade muito próxima, ver os prédios históricos, as ruas ainda mantidas da época de mineração.
A cidade depende 30% da exploração turística e o restante da mineração, por isso, faz questão do retorno das atividades da Samarco, pois há alta taxa de desemprego e crise no local.","Curitiba, PR",pt
Centro Histórico de Mariana,7620319,atracao-review,graziellec2013,2016-11-04,2016-11-04,4.0,Parte da nossa história ,"Mariana é uma pequena cidade histórica que é parada obrigatória para quem visita a região de Ouro Preto. Tendo também igrejas, a velha prisão e minas como a cidade vizinha.","Porto Alegre, RS",pt
Centro Histórico de Mariana,7620319,atracao-review,FabioBalboa,2016-11-04,2016-11-04,3.0,Dia de chuva ,As pedras para caminhar na rua são mais difíceis em dia de chuva. São incontáveis igrejas. Cada uma com uma temática até porque cada uma delas recebia uma casta social no período colonial e imperial. Passeio de um turno no máximo. Bem histórico.,"Santa Maria, RS",pt
Centro Histórico de Mariana,7620319,atracao-review,513joseantonios,2016-11-04,2016-03-04,4.0,"Lugar de história, pena que um pouco abandonado","A igreja Matriz é um livro de história do Brasil e da arte barroca ao vivo, mas está caindo aos pedaços. O cupim está por todas as partes, a destruição de afrescos com pinturas sobre pintura destruiu parte da arte. A sujeira nas paredes e o descaso das autoridades que têm a obrigação de preservar o patrimônio e nítido, nem os donos da igreja, no caso a Igreja Católica, fazem alguma coisa pelo local, e olha que lá é sede de bispado. Uma pena, visitem enquanto podem, pois pode deixar de exisitir a qualquer momento.","São Paulo, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,janeoliveira,2016-11-04,2016-11-04,5.0,Ladeiras suaves e casarios lindos,"As ladeiras do centro histórico de Mariana podem ser consideradas suaves, se comparadas às de Ouro Preto, por exemplo. Os casarões coloniais são lindos e bem cuidados e o passeio é muitíssimo agradável !","Juiz de Fora, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,Escaffa,2016-11-04,2016-10-04,4.0,Bom passeio,O Centro Histórico de Mariana continua preservado e não foi afetado pelo acidente do rompimento da barragem já noticiado. Vale muito a visita. História mantida e viva.,"São José dos Pinhais, PR",pt
Centro Histórico de Mariana,7620319,atracao-review,caiogennari,2016-10-04,2016-10-04,3.0,Simples,Comparado com o centro histórico de Ouro Preto o de Mariana está bem menos conservado. Não há mais tantas casas na arquitetura colonial e o comércio é intenso.,"São Paulo, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,camilap791,2016-10-04,2016-04-04,4.0,Super preservado,"O centro histórico de Mariana esta super preservado, remetendo muito há um tempo passado. Vale a visita!","Rio de Janeiro, RJ",pt
Centro Histórico de Mariana,7620319,atracao-review,TideCP,2016-10-04,2016-10-04,5.0,Volta ao período colonial ,"O centro histórico está bem conservado, e é uma agradável visita que nos remete ao período colonial, com suas casas coloniais, igrejas, praças e prédios públicos, hoje abrigam museus e comércio local. É melhor conhecer caminhando e com calma para observar cada detalhe.","Sorocaba, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,484patriciab,2016-10-04,2016-10-04,4.0,História bem preservada,"Cidade simpática, com casarões antigos e igrejas que remetem a outra época. Legal explorar a pé, tirando fotos pelo caminho.","Porto Alegre, RS",pt
Centro Histórico de Mariana,7620319,atracao-review,80criss,2016-10-04,2016-07-04,4.0,Interessante!!!!,Vale a pena percorrer pelas ruas tradicionais de Mariana. Lugar acolhedor e cheio de histórias. A dica é colocar um tênis é uma roupa bem confortável e desbravar os mistérios do lugar.,"Niterói, RJ",pt
Centro Histórico de Mariana,7620319,atracao-review,752ligiaa,2016-10-04,2015-11-04,4.0,Lugar muito bonito,"Centro histórico é muito bonito, casarões bem conservados, e lindas igrejas. A Catedral da Sé possui o único órgão da linha Schnitger fora da Europa, lindo, vale a pena conferir.","Carandaí, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,mundoemverdeamarelo,2016-10-04,2016-09-04,5.0,Um lugar pra se conhecer!,"Adoramos Mariana. O centro histórico é super bonito, com seus casarios de época e ruas mantendo suas características.
O povo é muito acolhedor e há inúmeras opções gastronômicas interessantes para todos os gostos e bolsos!",Santa Catarina,pt
Centro Histórico de Mariana,7620319,atracao-review,aalvesoliveiramoc,2016-10-04,2016-10-04,5.0,Dias de descanso...,"Lindo centro histórico com casarões do século passado muito bem conservados. Mariana é sinal de tranquilidade, cultura e paz.","Montes Claros, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,Marcia332014,2016-10-04,2016-09-04,5.0,Interessante,"Local de fácil acesso, com uma conservaçao muito boa, casarões preservados. Passeio agradável e interessante.","Brasília, DF",pt
Centro Histórico de Mariana,7620319,atracao-review,MariOrmenese,2016-10-04,2016-01-04,4.0,Linda cidade!,"O centro histórico de Mariana não é grande, mas é bonito, bem cuidado e possui um rico conjunto arquitetônico que nos leva a uma viagem no tempo. Recomendo dedicar ao menos 1 dia inteiro ao passeio em Mariana.","Vinhedo, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,juliom683,2016-10-04,2016-10-04,4.0,Achei bonito mas ainda prefiro Ouro Preto,"Mariana fica encostada em Ouro, possui um pequeno centro preservado, bem menor que o de Ouro Preto, achei as igrejas Ouro Preto mais bonitas Também, mas vale a pena conhecer a cidade por causa da Mina da passagem, passeio super legal.","Belo Horizonte, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,claraneves,2016-10-04,2016-09-04,4.0,Lindo!,"Local muito bem cuidado e de uma beleza que enche os olhos. Realmente onde se respira História. Pena que não pude passar muito tempo, mas pretendo voltar.","São Luís, MA",pt
Centro Histórico de Mariana,7620319,atracao-review,HenriO23,2016-09-04,2015-10-04,4.0,Centro Histórico de Mariana,"É muito bom realizar uma caminhada pelo centro histórico de Mariana, a fim de curtir os encantos dessa agradável cidade histórica mineira.",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,210brunas,2016-09-04,2016-01-04,5.0,Bela cidade,"O Centro de Mariana é rico em história. Vale visitar as igrejas. Tem restaurantes baratos, aconchegantes e que contém comida e doces de Minas (que são espetaculares).","Jacareí, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,marcoaalberton,2016-09-04,2016-09-04,3.0,Centro histórico sem grandes atrativos,"Comparando com os outros lugares de Minas Gerais como, Ouro Preto, Tiradentes, Congonhas, São joão Del Rey, Mariana tem poucos atrativos. Centro histórico misturado com cidade atula, muitops bêbados pelas ruas, próximo ao rio, poucas atrações. Só visite, em último caso ou somente para uma passagem rápida.","Florianópolis, SC",pt
Centro Histórico de Mariana,7620319,atracao-review,665beatrizn,2016-09-04,2016-09-04,2.0,"Se você já foi para Ouro Preto, Mariana não tem muito a oferecer","Cidade pequena, as construções são menos conservadas que em OP. As igrejas são modestas. Cuidado com pessoas que começam a guiá-lo nas igrejas, eles não anunciam que irão cobrar (você chega a pensar que é uma atividade da igreja). Comunidade simples. Se tiver pressa vá de ônibus $4,80 até OP",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,Ju2013,2016-09-04,2016-09-04,5.0,Lindo!,"O centro histórico eh muito charmoso, com casinhas coloniais, muitas opções para comer. Eh um pouco mais barato que Ouro Preto.","Curitiba, Parana, Brazil",pt
Centro Histórico de Mariana,7620319,atracao-review,tiagos77,2016-09-04,2016-09-04,4.0,Simples e belo,Simples e belo. Edificações antigas e ruas pacatas. Legal para tirar fotos em dias de sol. Amei este lugar.,indef,pt
Centro Histórico de Mariana,7620319,atracao-review,fabianatorres1,2016-09-04,2016-09-04,5.0,Cidade aconchegante ,"Como é de praste as cidades históricas são um charme ..adoro o ar pacato e tranquilo!
Vale muito a pena visitar todos os cantinhos! 😍","Contagem, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,Afonsoccr,2016-09-04,2016-09-04,4.0,Interessante e preservado,"O centro histórico de Mariana é um conjunto de praças, ruas e monumentos arquitetônicos que podem ser facilmente visitados andando pois tudo é relativamente perto. As igrejas e casarios estão conservados, as praças são simpáticas e algumas arborizadas e possui uma estrutura interessante para o turista com lojas, restaurantes e bares.","Santos Dumont, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,lidianel405,2016-09-04,2016-08-04,4.0,Tudo perto,"O centro histórico é bonito,com igrejas ,restaurantes,bancos,lojas tudo pertinho.Um passeio tranquilo de fazer.No centro tem um jardim bonito onde possui um comercio em volta .","Ouro Branco, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,517tadeum,2016-09-04,2016-09-04,5.0,O centro histórico de mariana muito limpo e conservado,Este centro histórico esta muito bem conservado com praças e monumentos conta também com bares restaurantes e lojas,indef,pt
Centro Histórico de Mariana,7620319,atracao-review,CarlosEguni,2016-08-04,2016-08-04,1.0,Cuidado com os Guias Turísticos,"Cidade bem conservada historicamente, só gostaria de comentar que lá fomos estorquidos por um guia sem vergonha que nos cobrou R$60,00 por 1 hora de trabalho.
Nas demais cidades históricas não houve esse absurdo.
Só gostaria de avisar a todos que lêem os relatos aqui do Tripadvisor que tomem cuidado com os guias. Se não pagasse esse valor ele ameaçou com canivete a gente. Verdadeiro delinquente.","Santo André, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,gilbertog845,2016-08-04,2016-08-04,5.0,"Diferente de Ouro Preto, mas bonita também","Ouro Preto é denso, cheio de informações visuais. Mariana é mais clean, simples e graciosa. A história está ali também, mas de uma forma mais suave. É uma cidade mais plana, fácil de andar, fácil de gostar. Se ficar ao menos três dias em Outro Preto, não deixa de ir a Mariana. Passagem R$ 4,15 (ago/2016). Pegue ônibus no pequeno terminal que fica ao lado do antigo Palácio dos Governadores (Museu de Ciência e Técnica da UFOP) À direita de quem olha do centro da praça Tiradentes.
Poderá ir de trem também, sextas, sábados ou domingos, mas a passagem é bem cara.","Brasília, DF",pt
Centro Histórico de Mariana,7620319,atracao-review,wilianseleticia,2016-08-04,2016-08-04,4.0,calmaria,"a unica cidade historica que cobra zona azul nas ruas, portando cuidado onde estacionakkk... cidade bonita e calma... rende mtas fotos... com um guia o passeio fica mais interessante, mas em tb eh possivel...nao tem as ladeiras enoooormes de ouro preto....vale a pena conhecer....",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,hayanac,2016-08-04,2016-08-04,5.0,Maria Ana,"Mariana possui muita história, é bem preservada, agradável e seu nome é uma homenagem a Maria Ana. Vale a pena conferir as ruas da cidade, as Igrejas e experimentar a comida que é uma delicia!",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,RafaelDdeC,2016-08-04,2015-11-04,4.0,Bem preservado!,"O passeio pelo centro histórico de Mariana é muito interessante. Sugiro começar pela Igreja São Pedro, descer até a Praça Minas Gerais, continuar descendo até a Rua direita, seguir em direção à Igreja da Sé (se tiver oportunidade, escutar o Órgão sendo tocado). Apenas uma dica de roteiro... ótimos locais para fotos!",Minas Gerais,pt
Centro Histórico de Mariana,7620319,atracao-review,Vilmasoares2014,2016-08-04,2016-08-04,4.0,Interessante!,"Nos hospedamos em Mariana por não termos encontrado hotel em Ouro Preto nesse final de semana. A cidade é bastante agradável e os prédios do centro histórico bonitos. O estilo é o mesmo de Ouro Preto, mas bem menor... É o ritmo é aquele de sempre... Delicioso!","Salvador, BA",pt
Centro Histórico de Mariana,7620319,atracao-review,R1048CNmarcoa,2016-08-04,2016-08-04,4.0,Centro histórico simples e lindo,"Mariana não tem a opulência do conjunto arquitetônico de Ouro Preto, nem o charme e atmosfera que possui a cidade de Tiradentes. Contudo, ainda que singela, Mariana é uma daquelas cidadezinhas que fazem você se apaixonar. Nos convida para um repouso na praça, tomar um sorvete ou contemplar suas construções coloniais em estilo barroco. Definitivamente foi uma das cidades históricas mais organizadas que eu pude conhecer e possui um povo bem hospitaleiro. Embora suas igrejas aparentemente precisem de uma reforma- embora ache que incrivelmente a falta de cuidados com a pintura, nesse caso, criaram um rústico decadente chique- seus sobrados, alguns datando do século XVII estão soberbamente impecáveis. Para meditar e relaxar!","Rio de Janeiro, RJ",pt
Centro Histórico de Mariana,7620319,atracao-review,787vivianem,2016-08-04,2016-08-04,5.0,Uma gracinha! ,"O centrinho de Mariana é uma gracinha é super organizado! Tem sempre uns guias locais por perto , que por um trocado, fazem uma breve explanação sobre a história da cidade! Destaque para as igrejas gêmeas ( Nossa Sra do Carmo e São Francisco de Assis) que foram construídas lado a lado para diferentes castas da sociedade na época frequentarem. Bem legal também a Câmara e a senzala que fica no subsolo dela. A praça tem um clima muito legal e bem no meio o pelourinho.
Mariana ganha em simpatia!","Rio de Janeiro, RJ",pt
Centro Histórico de Mariana,7620319,atracao-review,67marac,2016-08-04,2016-08-04,4.0,Visita de domingo,A cidade é pequena e bem charmosa. Não tive boas orientações dos moradores sobre como chegar ao centro histórico. Penso que eles deveriam orientar melhor o turista.,indef,pt
Centro Histórico de Mariana,7620319,atracao-review,ErHartung,2016-08-04,2016-07-04,5.0,Charme Puro.,"É lindo, charmoso, bem preservado, cheios de lojinhas e bons restaurantes, o chato fica por conta da zona azul que só aceita moedas. Isso não é coisa que se faça em cidade turística.","Pouso Alegre, MG",pt
Centro Histórico de Mariana,7620319,atracao-review,LeoRogel,2016-08-04,2016-07-04,5.0,Uma cidade pequena e encantadora,Vale muito a pena passar por Mariana em uma visita às cidades históricas de Minas Grais. Contrate um guia que conheça história e faça um passeio agradável pelo centro histórico.,"Rio de Janeiro, RJ",pt
Centro Histórico de Mariana,7620319,atracao-review,C513LWdenisea,2016-08-04,2016-04-04,4.0,Vale a visita,"Estive com uma amiga em Mariana em Abril. Estávamos hospedadas em um Hostel em Ouro Preto e decidimos passar o dia na cidade. A cidade é muito agradável, os pontos turísticos estão todos localizados perto. Adoramos as orientações no Ponto de Informações turísticas da cidade. Além de um pequeno vídeo da cidade, recebemos um mapa que nos orientou muito bem. Vale a pena conhecer e passar o dia.","Caxias Do Sul, RS",pt
Centro Histórico de Mariana,7620319,atracao-review,jovanal999,2016-07-04,2016-07-04,4.0,Interessante,"Fomos por acaso. Após visitar a Mina da Passagem que está com restaurante fechado, almoçamos e caminhamos a tarde pelos principais pontos sem dificuldade (ladeiras menos íngremes que em Ouro Preto).",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,412regianea,2016-07-04,2016-05-04,5.0,Um dia em Mariana,"Durante nossa viagem a Ouro Preto reservamos um dia para conhecer um pouco de Mariana, que fica a apenas 11km. Acordamos cedo e fomos direto à Mina da Passagem, como era meio da semana o local estava vazio, fizemos o passeio em aproximadamente 1 hora e meia e seguimos para o centro de Mariana. A cidade é pequena e possui um centro histórico muito bem conservado onde os destaques são as igrejas gêmeas (São Francisco e N. Sra do Carmo) e a Câmara (antiga cadeia) que formam o complexo da Praça Minas Gerais; a rua Direita e a Catedral Basílica da Sé na praça Cláudio Manoel; a igreja de São Pedro dos Clérigos de onde se tem uma vista privilegiada da cidade e, por fim, o Seminário Maior São José. Conseguimos conhecer esses pontos com tranquilidade e voltar para Ouro Preto antes do anoitecer.","Taubaté, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,fernandaa336,2016-07-04,2016-07-04,4.0,Gostei!,"Estava hospedada em Ouro Preto e fui passar o dia lá com meu marido.
Foi ótimo! Adoramos! Dá para fazer os principais pontos em um único dia, almoçar por lá e voltar. Fizemos logo cedo um passeio pela Mina da Passagem (que vale muito a pena! Recomendo!), à tarde o centro histórico.
A cidade está meio largada, mas vale a pena a visita.",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,solanged711,2016-07-04,2016-07-04,4.0,Bem conservado!,"Conjunto arquitetônico com belas construções em bom estado de conservação. Várias igrejas localizam-se perto uma da outra facilitando a visita, porém é necessário se deslocar de carro para conhecer as mais distantes, já que as ladeiras são bem ingrimes! Vale a visita!","Guarulhos, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,dankimura,2016-07-04,2016-07-04,4.0,Volta ao passado,"Mariana é um município brasileiro do estado de Minas Gerais. A economia depende principalmente do turismo e da extração de minérios. Mariana foi a primeira vila, cidade e capital do estado de Minas Gerais. Muito conhecida atualmente pelo desastre ambiental em Mariana, causado pelo rompimento de barragem da mineradora Samarco.
Local histórico,mas o moderno se junta ao antigo. Centro pequeno, mas charmoso. Locais bem conservados. Vale a pena conhecer.","São Paulo, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,303val_riar,2016-07-04,2016-07-04,5.0,Pequeno,"O centro histórico de Mariana é bem pequeno e muito mais calmo que o de Ouro Preto. Há menos atrativos que a cidade vizinha, mas vale a pena ir até lá.","São Paulo, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,reinaldom53,2016-07-04,2016-07-04,5.0,Uma viagem ao passado.,"Local histórico, com preservação mediana. Vale a pena conhecer. Dificuldade para estacionar veículos. Muito assedio dos guias turisticos locais; chegam a brigar pela disputa de clientela.","Guarulhos, SP",pt
Centro Histórico de Mariana,7620319,atracao-review,anacarolinaf878,2016-07-04,2016-07-04,5.0,Mto fofo,"O centro historico de Mariana e pequenino mais mto charmoso Vale a pena a visita.
Msm suas igrejas não estando abertas ou em reforma.",indef,pt
Centro Histórico de Mariana,7620319,atracao-review,custodio-anajudith,2016-07-04,2016-07-04,4.0,Preservado ,Os prédios estão bem conservados e bonitinhos. O comércio é que deixa um pouco a desejar. Resume-se basicamente no comércio local! Não tem muito artesanato!,"Brasília, DF",pt
Centro Histórico de Mariana,7620319,atracao-review,daniiv2016,2016-07-04,2016-01-04,5.0,Volta ao passado,"Mariana e uma cidade linda, estar no centro histórico de Mariana e reviver a Historia, povo acolhedor e ótimos contadores de historia",indef,pt
