estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Rainha dos Anjos,2624391,hotel-review,94barbaram,2015-09-03,2014-12-03,5.0,"Ótima estadia, apesar dos tropeços.","Eu, meus pais e minha prima ficamos em um quarto quádruplo na Pousada dos Anjos. Estava muito próximo do Natal e tivemos sorte em encontrar vagas para quatro. O quarto é limpo, simples e confortável, principalmente após um dia inteiro subindo e descendo ladeiras. Tive a infelicidade de torcer o pé numa das ruas desgastadas da cidade e os funcionários da Pousada foram muito solícitos com gelo, novas toalhas para imobilizar meu pé, indicações de onde tinha posto médico e farmácia, e café da manhã no quarto.",Viajou com a família,"Brighton, Reino Unido",pt
Pousada Rainha dos Anjos,2624391,hotel-review,edsonwanderd,2015-09-03,2015-05-03,3.0,Boa hospedagem. Acessibilidade complicada,"Hospedei-me na Pousada Rainha dos Anjos em maio deste ano, quando fui a Mariana com minha esposa pra ver um show de uma cantora que ela gosta muito.

A localização da pousada é privilegiada, no centro histórico de Mariana, perto da Igreja de São Pedro dos Clérigos (que é muito bonita) e perto da praça Minas Gerais (cinco minutos a pé, no máximo!!), principal cartão postal da cidade, onde há as duas igrejas de São Francisco e Nossa Senhora do Carmo, uma de frente pra outra.

O ambiente da pousada é muito tranquilo e o café da manhã é muito gostoso, com uma boa quantidade de quitandas caseiras. Achei o preço um pouco salgado em razão do tamanho do quarto, que realmente é pequeno. Não INSUPORTAVELMENTE pequeno, mas pequeno para o preço que é cobrado.

Um detalhe importante: quem for se hospedar na pousada e levar idosos precisa pensar duas vezes. Pois os quartos ficam no segundo andar, e o acesso é só por meio de escadas. Da mesma forma, o refeitório tem seu acesso por meio de uma outra escadaria. Cadeirantes, idosos ou pessoas com dificuldade de locomoção terão dificuldades por lá.

Estes são meus senões, mas no geral considero a experiência muito positiva. ah!! funcionários muito gentis e atenciosos e a limpeza é muito boa.",indef,"São João Del Rei, MG",pt
Pousada Rainha dos Anjos,2624391,hotel-review,Jana_Wagner,2015-06-03,2015-06-03,4.0,Otima localização e custo-benefício,"A pousada é pequena e bem simples, porém muito limpa e organizada! Nos surpreendemos pelo custo-benefício e localização! Fica bem perto da praça principal onde estão os restaurantes mais conhecidos. Possui estacionamento incluso, o Wi-Fi pega nos quartos, o café-da-manhã é simples e bem gostoso. O atendimento é bom.",Viajou em casal,"Antibes, França",pt
Pousada Rainha dos Anjos,2624391,hotel-review,661luizap,2015-05-03,2014-06-03,5.0,Gostei da Hospedagem,"Pousada confortável e atendeu bem à demanda. Quartos limpos e bom café da manhã. Também oferecem um lanche à tarde, que é delicioso. Optei por ficar nos quartos do andar de baixo, para não ter que subir as escadas com mala. Há vagas de estacionamento.",Viajou com amigos,"Belo Horizonte, MG",pt
Pousada Rainha dos Anjos,2624391,hotel-review,128elainec,2015-03-03,2015-03-03,3.0,POUSADA EM MARIANA,"A nota razoável foi pelo preço. Vi 2 quartos, hospedei-me no apartamento 06. A diária é 180,00/casal. Fizeram por 150,00 (terça-feira e foi um dia comum). O quarto é minúsculo, ventilador comum, frigobar, roupa de cama extremamente simples, toalhas um pouco surradas, banheiro pequeno, chuveiro comum. Café da manhã comum. A garagem é boa, coberta. Os funcionários são educados, fomos bem recebidos. A pousada fica bem próxima do centro.",Viajou em casal,Belo Horizonte,pt
Pousada Rainha dos Anjos,2624391,hotel-review,Juniorbuzios,2015-01-03,2014-05-03,4.0,Um sonho,"Pousada bem simples café da manhã normal, um lugar muito legal pra quem procura paz bem localizado muito bom, e ainda tem garagem as pessoas super educadas estão de parabéns em especial uma camareira que esqueci o nome mas nos ajudou muito.
Com certeza voltaremos",Viajou a trabalho,"Armação dos Búzios, RJ",pt
Pousada Rainha dos Anjos,2624391,hotel-review,FlavioMMatos,2015-01-03,2014-07-03,4.0,Perto de tudo,"estadia foi bem tranquila. tem algusn problemas no cafe da manha e na reserva dos quartos. Porem é tudo limpo e organizado, nao deixa em desejar em nada. recomendo a estadia para quem esta querendo ficar próximo ao centro historico",indef,"Belo Horizonte, MG",pt
Pousada Rainha dos Anjos,2624391,hotel-review,lucianacpl,2015-01-03,2015-01-03,3.0,"Simples, com estacionamento.","A pousada é simples e limpa. Possui estacionamento próprio e fica a mais ou menos uma quadra do centro histórico de Mariana. O pessoal da recepção é simpático, mas tivemos alguns inconvenientes com as reservas. Os quartos são pequenos, têm ventilador e frigobar, mas não tem ar condicionado. Na pousada também não ha elevador. O café da manhã é bom, com produtos locais e feitos pelas copeiras da pousada (bolo de laranja com calda, biscoitinhos de coco, biscoitinhos de amendoim e de leite em pó.",Viajou com a família,"Santa Cruz do Rio Pardo, SP",pt
Pousada Rainha dos Anjos,2624391,hotel-review,lucianam132,2014-12-03,2014-11-03,4.0,Simples e limpa,indef,Viajou sem companhia,"São Paulo, SP",de
Pousada Rainha dos Anjos,2624391,hotel-review,VTL-VirtualTourbyLuz,2014-10-03,2014-06-03,5.0,Rainha dos Anjos de Mariana,"A pousada é muito boa, tem estacionamento e serve um chá da tarde. Nosso quarto tinha vista para os fundos e bem tranquilo. Estávamos viajando de ônibus e o único inconveniente era ter que subir toda a rua depois de passar o dia passeando pela cidade. Mas quem vai para as cidades históricas tem que se acostumar às ladeiras! Ótimo custo X benefício, bom café da manhã, com produtos locais e feitos pela pousada. Uns biscoitinhos maravilhosos de polvilho feitos por uma simpática senhora de lá. Ficamos 2 ou 3 noites e relaxamos do corre corre da cidade.",Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Rainha dos Anjos,2624391,hotel-review,854victors,2014-04-03,2014-04-03,5.0,Muito boa!,"Pousada simples, confortável, limpa, com estacionamento próprio e com um staff solícito.
Fica bem no centro do centro histórico de mariana, ou seja, próximo de tudo.
Recomendo a todos os usuários do T.A.",Viajou com amigos,"Campos dos Goytacazes, RJ",pt
Pousada Rainha dos Anjos,2624391,hotel-review,158wiltonp,2014-02-03,2013-05-03,5.0,Aconchegante...,"Pousada muito bem localizada, a poucos metros das igrejas e praças principais da cidade, quartos e dependências aconchegantes, atendimento excelente, café da manhã muito bom com comida típica e jeitinho mineiro....",indef,"São Paulo, SP",pt
Pousada Rainha dos Anjos,2624391,hotel-review,MONTEIRO2012,2014-01-03,2013-12-03,3.0,Pousada de razoável localização,"Esta pousada é de razoável localização, pois fica lateral a uma igreja cemitério.
Tem um atendimento também razoável, pois pedi na recepção que fossem consertada a porta do banheiro que estava emperrada e não fechava, passaram alguns dias e providencia nenhuma foi tomada, até que peguei umas ferramenta no carro e consegui colocar a porta no lugar. Além de muito barulho após as 22 horas por crianças em tatame.
A cama tinha um barulho que não podia se virar que fazia um inhec, inhec absurdo e com isto tivemos que antecipar a ida para Ouro Preto em um dia.
Tirando isto foi tudo bem onde pude curtir a minha netinha e ouvir o galo cantar, muito maravilhoso poder lhe mostrar estas belezas.",Viajou com a família,"Brasília, DF",pt
Pousada Rainha dos Anjos,2624391,hotel-review,taianam,2014-01-03,2014-01-03,3.0,Boa,"Essa pousada não é nada legal para quem tem medo de altura tem uns quartos que ficam praticamente em cima de um barranco, com apenas uma cerquinha de madeira, muito perigoso. Fiquei bem chateada porque fui com uma criança bem pimentinha de quase 2 anos e idosa, reservei 2 meses antes, paguei 50% antecipado e ainda me colocaram nesses quartos, podiam pensar que ali não é bom para criança e idoso, uma criança abrir aquela cerquinha ali é muito perigoso. Minha mãe tinha tontura só de olhar para baixo. Falamos que não queríamos ficar ali, que queríamos outro quarto, então deram um quarto para os meus pais com a porta quebrada e uma cama que parecia super velha, só de sentar parecia que ia quebrar.
Bom, após esse relato, vamos aos pontos positivos e negativos:
Pontos positivos: a localização é muito boa, todos os funcionários do hotel são muito simpáticos e o café da manhã é muito bom, tudo caseiro, uma delícia, quartos limpos com roupa de cama limpinha.
Pontos Negativos: esse episódio que narrei anteriormente e os quartos são muito pequenos, colocaram um berço para minha filha e ficava impossível andar no quarto, chega dava agonia.",Viajou com a família,"Brasília, DF",pt
Pousada Rainha dos Anjos,2624391,hotel-review,GustavoMQueiroz,2013-12-03,2013-02-03,5.0,"Simples, agradável e boa localização.","Essa pousada é simples, organizada, com ótima localização e com ambiente bem familiar e agradável. Ficamos em um quarto com vista para a serra, um visão muito bonita. O café da manhã é farto e o quarto para casal é pequeno e objetivo. Cama, guarda roupa, mesinha e tv. A localização é ótima. Fica próximo a qualquer um dos pontos turísticos de Mariana.",Viajou em casal,"Recife, PE",pt
Pousada Rainha dos Anjos,2624391,hotel-review,RosemeriTiergartenS,2013-11-03,2013-11-03,4.0,Localização perfeita,"Pousada bem simples, mas confortável. Atendimento perfeito. Café da manhã saboroso e caseiro. Localização não poderia ser melhor, não depende do carro pra nada.
O lado ruim é sinal de internet que não funciona. Mas para quem vai a passeio sem problema.
custo benefício bom para a cidade que vive praticamente do turismo.",Viajou em casal,"Itajaí, Santa Catarina, Brazil",pt
Pousada Rainha dos Anjos,2624391,hotel-review,nairv2013,2013-09-03,2013-07-03,5.0,Pousada com chá da tarde,"A pousada tem uma localização excelente, próximo dos pontos turísticos. A pousada tem estacionamento, tem café da manhã e oferece um chá da tarde maravilhoso, com todos os quitudes da vovó. Fica num lugar silencioso. O preço é bem em conta. As atendentes são super simpáticas.",indef,"São José dos Campos, SP",pt
Pousada Rainha dos Anjos,2624391,hotel-review,AdrianaReis2013,2013-08-03,2013-07-03,4.0,A localização é o que mais vale,"Em Mariana, a localização da pousada é fundamental, pois como a cidade é pequena e os pontos a serem visitados fica próximos uns dos outros, o ideal é hospedar-se em uma pousada ao redor desses lugares e essa pousada é ideal! O quarto é relativamente simples, mas tem o essencial. O café da manhã é muito bom e o atendimento é bom, ambiente super familiar. Uma boa opção também por conta do preço, que é em conta.",Viajou com a família,"Belém, PA",pt
Pousada Rainha dos Anjos,2624391,hotel-review,ricsob,2013-07-03,2013-07-03,4.0,Boa pousada com boa localização,"Pertinho das principais atrações. Pode guardar seu carro no estacionamento coberto da pousada e fazer todos os passeios de Mariana a pé mesmo. Bom quarto, bom banheiro, boa dormida. Café da manhã adequado. Tem um bom custo-benefício. Fiquei num quarto com vista para a Igreja de São Pedro.",Viajou em casal,"Fortaleza, CE",pt
Pousada Rainha dos Anjos,2624391,hotel-review,Nelmma,2013-07-03,2013-03-03,5.0,Excelência,"Fiquei hospedada em março deste ano na pousada com um grupo de amigas, pois estávamos em treinamento para conclusão do Curso de Guia de Turismo do Colégio Estadual Antônio Prado Júnior -RJ. Fomos muito bem recebidas pela recepcionista que atendeu prontamente as nossas solicitações. Acomodação de primeira.
O dono da Pousada foi super atencioso. Nos atendeu gentilmente abrindo o portão quando chegamos na madrugada.
O serviço do restaurante foi maravilhoso! HUM, saudades do café da manhã. As funcionárias da cozinha foram muito educadas.
A localização é ótima.
Enfim, quando voltar à Mariana, é o lugar onde quero me hospedar.
Nelma C. Silva.",Viajou com amigos,"Rio de Janeiro, RJ",pt
Pousada Rainha dos Anjos,2624391,hotel-review,JochenS175,2012-12-03,indef,3.0,"Impecável e com um bom preço, mas não é um lugar para passar um tempo","Em primeiro lugar: a primeira foto que é mostrada quando você faz a busca no tripadvisor é enganosa, porque ela simplesmente não mostra o lugar certo! Deletem isso, pessoal! Já todas as outras fotos mostram o lugar exatamente como nós o encontramos: a localização é conveniente, a apenas duas quadras da praça da catedral, conta com um estacionamento grande e fechado e quartos impecáveis. O café da manhã é bom e o serviço também (um pouco de inglês ou espanhol podem ser úteis, considerando que Mariana e a vizinha Ouro Preto vêm recebendo um fluxo tímido mas constante de turistas de fora do Brasil). O wi-fi funciona. Infelizmente, não há uma área comum para passar o tempo, e quanto aos quartos, são bons mas não muito espaçosos (e não possuem ar condicionado, só um ventilador de teto), não passa de um lugar para dormir. Felizmente, eles não te cobram muito por isso. Nós achamos os preços razoáveis.",indef,"Buenos Aires, Argentina",pt
Pousada Rainha dos Anjos,2624391,hotel-review,alexb239,2012-08-03,2011-10-03,4.0,Perto de tudo,"A pousada é muito legal, fica numa ladeira subindo desde a Catedral da Sé. Tem estacionamento grande e fica muito próxima à praça central (onde fica a Igreja de São Francisco e a antiga casa de Câmera e Cadeia) antes de chegar à pousada. Fica também próxima à catedral de São Pedro, uns 10 min andando e mais pra cima da ladeira.

O café da manhã é muito bom, a limpeza do local é NOTA 10, o staff é educado e presto a ajudar.",indef,"Quito, Equador",pt
Pousada Rainha dos Anjos,2624391,hotel-review,al0mnus,2016-11-03,2016-11-03,3.0,Very pleasant people but a rather cramped room.,"The room was small, clean with a safe and a tiny bathroom. Breakfast and afternoon tea included in the price were satisfactory but not as good as elsewhere.

The people running the place were, however, really nice.

If you intend arriving by bus be aware that the rodoviaria is some way from the hotel and I would suggest that you are coming from Ouro Preto you stay on it until you get to the centre. We asked at the tourist office and the lady there didn't seem to have a clue. She even had to go out into the street to find out where she was!",as a couple,London,en
Pousada Rainha dos Anjos,2624391,hotel-review,CesarMRios,2013-02-03,2012-10-03,3.0,"Ok, if you have no problem with being in high places / Vc tem medo de altura?","Spotless, nice toilet, good (not superb) breakfast, polite staff (but not bilingual). It's in the historical part of the city, which is convenient, since the other parts are dirty and disgusting. Price is ok! If you are afraid of high places you can have a little problem, because to access some of the rooms it's necessary to walk through a balcony really high, with a hill goind down... A bit scary.

Limpa pousada, banheiro bom, café da manhã ok. Pessoal educado. Está no centro histórico, o que é bom, pq as outras partes da cidade são sujas e feias. Fuja dos hotéis que ficam na avenida fora do centro histórico. Tem mineiração bem atrás deles! O preço é bom para Mariana. Se vc tem medo de altura, fique atento. Para chegar a alguns quartos vc tem que andar por uma varanda altíssima, e vê uma ladeira para baixo... É um pouco assustador.",as a couple,"Sao Leopoldo, RS",pt
Pousada Rainha dos Anjos,2624391,hotel-review,JochenS175,2012-12-03,2012-12-03,3.0,"Spotless and good value, but not a place to hang around","First of all: the introductory picture that you get when looking it up at tripadvisor is misleading because it simply doesn´t show the right place! Delete it, guys!

All the other photos though show the place exactly like we found it: It´s conveniently located, just two blocks from the cathedral square, has large, gated parking facilities and spotless rooms. Breakfast is good and so is service (a bit of English or Spanish could help though, taking into account that Mariana and nearby Ouro Preto are getting a steady trickle of non-Brazilian tourism these days). Wifi working. Unfortunately, there´s no common area to hang around a while, and as the rooms are fine but not overly spacey (and not equipped with aircon either, but just a desktop fan), it´s just a place for the night. Fortunately, they don´t charge you too much for that. We found the prices okay.",with family,"Buenos Aires, Argentina",en
Pousada Gamarano,2275414,hotel-review,Rvmjunior,2019-05-03,2019-05-03,1.0,Muito longe de ser bom,"Estou bem decepcionado. O local parecia melhor. É bem simples, mas o preço é caro pelo que oferece.
Pagamos R$240 por uma noite, o Wifi não pega, a cama cheira mofo, o banheiro está vazando.
A noite está bem ruim para dormir. Me arrependo de não ter pulado Mariana e ficado um dia a mais em Tiradentes ou uma noite em no bairro de Itatiaia em Ouro Preto...",Viajou em casal,indef,pt
Pousada Gamarano,2275414,hotel-review,LeideFreires,2018-11-03,2018-11-03,2.0,A foto engana,"Os donos moram na pousada e são bem atenciosos, os filhos são uns fofos... o quarto em que ficamos ( quarto família ) tinha um cheiro estranho, banheiro pequeno com chuveiro bom, camas e travesseiros desconfortáveis e com aparência e cheiro não tão agradável, não tem ar condicionado, o wifi não estava funcionando. Café da manhã bem gostoso. Na parte de baixo tem um quintal bem legal para as crianças brincarem.",Viajou com a família,"Brasília, DF",pt
Pousada Gamarano,2275414,hotel-review,965wallaced,2018-11-03,2018-11-03,5.0,Cheiro de bolo e muito afeto!,"Fomos recebidos pelo Sr. Ladim e sua amável e discreta companheira, Valéria, sempre presente.
A chegada é de fácil acesso, pertinho da estrada.
Lugar muito bem situado, donde se descortina um cenário incrível para um local tão próximo do Centro Histórico. Próximo do hospital e de um posto de gasolina.
O casal recebe de um modo mineiro e familiar, se não sou redundante. Muito amáveis e generosos. Ao cair da noite, um cheiro maravilhoso de bolo caseiro assando ao forno invade os confortáveis aposentos, indicando a delícia que é despertar em um lugar tão acolhedor. Destaque para a coleção de arte sacra que decora o ambiente da Pousada.",Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Gamarano,2275414,hotel-review,Cl_udia_T_12,2018-08-03,2018-07-03,1.0,Decepção define,"A pousada é bonita por fora, tanto que quando cheguei, achei que iríamos ter uma ótima hospedagem. De cara recebemos um chaveiro com chave do quarto, da pousada e controle remoto do portão. Pois é, ficamos num quarto no andar da recepção, com roupa de cama ruim; chuveiro suuuper velho e com pouco volume de água; toalhas pequenas, velhas e ásperas; banheiro com fiação exposta...Não bastasse isso a janela não fechou e fomos obrigados a dormir com ela aberta, apesar dos 11 graus que os termômetros marcavam. Procuramos alguém na recepção e nada, abandono geral. Foi quando entendi o chaveiro que recebemos: te dão tudo, porque você vai ficar por sua própria conta. Na hora de dormir, todos dormem mesmo, ninguém fica na recepção. Só pra mencionar, os donos também são moradores da pousada. Pra completar, chegamos no café da manhã faltando 15' para o horário final, ou seja, dentro do horário, mas não tinha mais nada. Pra não ficarmos com fome, pedi pra repor o pão e como não tinha mais, fomos servidos de um pão francês congelado, que se não for uma tremenda desorganização da pousada, talvez seja tradição local.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Gamarano,2275414,hotel-review,430gustavop,2018-08-03,2018-07-03,4.0,Bom ambiente,"Bom ambiente familiar, pessoal atencioso e simpático. Bom café da manhã. Quarto confortável e adequado. Fica um pouco distante do Centro histórico mas é de fácil acesso. Não tem nada perto (restaurante), então se programe bem. Boa opção de hospedagem com custo adequado.",Viajou com a família,"Porto Alegre, RS",pt
Pousada Gamarano,2275414,hotel-review,rrc1708,2017-07-03,2017-06-03,5.0,Muito boa ,"O ambiente e familiar, o dono reside na Pousada, logo na chegada ele te da uma cópia do controle remoto do portão e da chave da pousada, vc se sente em casa. Os quartos são bons e bem decorados, chuveiro bom, o colchão que poderia ser um pouco melhor mesmo assim não compromete a estadia. Café da manhã bem servido e variado. Wi-Fi bom tbm. E como se vc fosse estivesse passando uns dias na casa de um amigo. Bem localizada, o acesso e fácil e fica bem próxima da Igreja São Pedro dos Clérigos. Além de tudo isso o Sr Ladim ainda é um artista de mão cheia, várias obras dele expostas pela pousada. Não resistimos e compramos dois anjos barrocos de madeira, por um bom preço. Recomendo.",indef,"São Paulo, SP",pt
Pousada Gamarano,2275414,hotel-review,RitaMunck,2017-02-03,2016-12-03,1.0,Férias,"Não recomendo. Staff mal preparado. Portaria abandonada. Distante do centro histórico e sem acesso à pé. Não há restaurantes nem bares nas proximidades. Muitas coisas danificaras no apartamento e café da manhã muito ruim. Colchão, lençóis, travesseiros e toalhas de má qualidade",Viajou em casal,"Brasília, DF",pt
Pousada Gamarano,2275414,hotel-review,rafonsouza,2016-11-03,2016-08-03,4.0,Ambiente que faz jus a uma cidade histórica,"Em relação ao conforto do quarto, nada a reclamar. Cama boa, roupa de cama também. O banheiro era adequado.
Fiquei hospedado em época de tempo moderado, então não passei calor e a varanda ajudava na ventilação.
Quanto ao café, não posso avaliar muito bem, pois acordei já no fim do horário, mas me pareceu ok.
Algo que me chamou a atenção foi a ausência de funcionários na recepção, que ficavam em outros aposentos da pousada quando não eram solicitados. Porém, olhando pelo lado bom, isso dá mais privacidade ao hóspede.
O principal atrativo da pousada é a decoração. Tanto do quarto (móveis, teto e piso) como da área comum da pousada. Várias imagens, quadros e artefatos que realmente te fazem sentir em uma cidade histórica. Muito legal mesmo.
O preço talvez não seja adequado pra um viajante, mas pra um casal que vai passar um fim de semana na cidade vale muito a pena mesmo.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Gamarano,2275414,hotel-review,raulbuenoa,2016-08-03,2016-08-03,3.0,Estadia em Casa Histórica,"Bem localizado, ambiente confortável, cama macia, mas o quarto e o banheiro são pequenos. O café da manhã é básico para os padrões mineiros. o anfitrião foi atencioso. Fomos surpreendidos apenas pela cobrança da estadia, que não era automática pelo tripadvisor e o anfitrião não aceitava cartão, o que quase foi um transtorno.",Viajou em casal,indef,pt
Pousada Gamarano,2275414,hotel-review,Ssimmone,2016-08-03,2016-08-03,4.0,Pousada tranquila,"Pousada tranquila e bem bonitinha. Fiquei no quarto para casal com duas camas de solteiro pra duas crianças. Dormimos bem. Realmente as toalhas do banheiro são um pouco pequenas e o papel higiênico poderia ser de melhor qualidade. Mas, por não ser hotel, e se tratar de uma pousada em um lugar tão lindo, de vida simples e de paz, a estadia foi bastante agradável. A roupa de cama estava limpinha e cheirosa. O café da manhã foi bom para uma pousada, com dois tipos de sucos naturais. Tivemos um problema com o nosso carro durante a estadia e o dono da pousada foi super solicito e atencioso em nos ajudar. Não aceitam cartão, apenas dinheiro ou cheque.",Viajou com a família,"Rio de Janeiro, RJ",pt
Pousada Gamarano,2275414,hotel-review,brunoalsi,2016-05-03,2016-04-03,5.0,Requintada,"A pousada em si já é uma atração em Mariana. O proprietário, Sr. Ladim é um artista de mão cheia. Toda a pousada (área comum e quartos) é repleta de esculturas e também pinturas de autoria dele. O ambiente é realmente maravilhoso e vale a pena separar um tempo para se desfrutar apenas da estadia.

Outros pontos positivos são o café da manhã bem servido, os quartos bem arejados com uma vista incrível para a cidade. Também pode-se mencionar que no check in, além de recebemos a chave do quarto, também recebemos a chave da entrada da pousada e o tag de abertura do portão automático. Ou seja, liberdade e segurança ao mesmo tempo para o hospede.

Na parte negativa, a localização, apesar de geograficamente perto do Centro de Mariana, é recomendável estar de carro. Há uma ladeira considerável no meio do caminho.
Porém não e empecilho algum pois no Centro de Mariana tudo está próximo e é fácil de se estacionar.",indef,"Sao Paulo, Brazil",pt
Pousada Gamarano,2275414,hotel-review,MarcoAurelio1113,2016-04-03,2016-04-03,4.0,Excelente opção em Mariana,"Além de um atendimento agradável dos próprios donos ... Os quartos são agradáveis, limpos , e arejados... Trata se de uma casa de época com muitas obras de arte em exposição . Café da manhã muito bom ... Fica alguns metros do centro de Mariana.... Mas vai precisar de carro porque Mariana tem muitas ladeiras é impossível de fazer a pé...",Viajou com amigos,"São Paulo, SP",pt
Pousada Gamarano,2275414,hotel-review,pedrocT7057ZR,2016-04-03,2016-03-03,3.0,Estadia mediana!,"O café da manhã é médio, ficamos num quarto sem ventilador e com pouca ventilação, com janelas mal localizadas. O lugar é muito bonito, o dono é simpático, mas os funcionários nem tanto. Acesso bem tranquilo.",Viajou a trabalho,"Juiz de Fora, MG",pt
Pousada Gamarano,2275414,hotel-review,LucianeYumi,2016-02-03,2015-11-03,5.0,Aconchegante,"Pousada muito agradável, ótima localização, com vista privilegiada de toda a cidade. O atendimento é realizado pelo próprio proprietário que é muito atencioso e nos deixa a vontade. O ambiente é rústico, rodeado por obras de artes em madeira. O café da manhã é bom e o estacionamento fica a disposição dos hóspedes com controle do portão, dando liberdade de entrar e sair a qualquer momento.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Gamarano,2275414,hotel-review,kamilyalvesp,2016-01-03,2015-02-03,5.0,Lugar muito tranquilo,"Acomodação agradável, local para descansar e aproveitar com a família. Não fica tão distante do centro, o que proporciona uma ótima caminhada. Café da manha muito bom, camas confortáveis, televisão, chuveiro quente.",Viajou com a família,"Vitória, ES",pt
Pousada Gamarano,2275414,hotel-review,Anderson_Awdrin,2015-12-03,2015-12-03,4.0,Arte e repouso,"Pousada com excelente localização e atendimento impecável.
Ambiente rústico, tranquilidade para o descanso. Ótimo atendimento. Arte envolvente em suas dependências com capricho e bom gosto. Ótimo custo benefício.",indef,"Ouro Preto, MG",pt
Pousada Gamarano,2275414,hotel-review,victor_villaca,2015-12-03,2015-02-03,3.0,Bom,"O quarto é razoável, o café da manhã é bom. Os donos são muito hospitaleiros e receptivos. Possui estacionamento gratuito para os hóspedes. Distante do centro, por isso é necessário sempre o carro para sair.",Viajou em casal,"Recife, PE",pt
Pousada Gamarano,2275414,hotel-review,RodrigoFAlmeida,2015-10-03,2015-10-03,1.0,Instalações ruins,"O quarto não tem nenhum tipo de conforto. As roupas de camas e travesseiros são ruins. Não há ar condicionado ou ventilador e o meu quarto era muito abafado.
Instalações do banheiro ruins. Toalhas ásperas e pequenas.
Não vale nem a metade do valor da diária.",Viajou com a família,"Belo Horizonte, MG",pt
Pousada Gamarano,2275414,hotel-review,CaldasNovas,2015-09-03,2015-09-03,3.0,"Simples e com vista bonita, mas me decepcionou.","A pousada e bonita, bem decorada. O café da manhã é simples e esperava mais opções, como um simples suco de laranja natural. A área da pousada é bem pequena e fez falta o espaço externo, já que viajei com criança. O ponto alto é a vista da cidade. Tive um problema desagradável... Reservei pelo booking um quarto com duas camas de solteiro e uma cama extra para criança. Já no caminho da pousada me ligaram da booking e me disseram que não havia possibilidade para a terceira cama e sugeriram que eu mudasse de quarto, pagando a diferença. Quando cheguei à pousada, além de não haver a terceira cama, o quarto tinha uma cama de casal. O proprietário disse que era erro do booking e sugeriu o mesmo , que mudasse de quarto e pagasse a diferença. Arranjou um colchão e cobrou 10% a mais por isso.",Viajou com a família,"Uberlândia, MG",pt
Pousada Gamarano,2275414,hotel-review,19lidianea,2015-06-03,2015-04-03,3.0,Boa pousada,"Pousada simples, com decoração pitoresca. Quarto confortável, com uma bela vista da cidade de Mariana. Quarto limpo, bem arejado.O dono bem atencioso. Café da manhã simples, com poucas opções. Um pouco distante do centro, o que é compensado pelo sossego.",Viajou em casal,"Formosa, GO",pt
Pousada Gamarano,2275414,hotel-review,aureliano20,2015-05-03,2015-02-03,4.0,Muito bom,"Simples porém bastante aconchegante, a pousada possui uma bela vista da cidade, ótimo atendimento, e uma boa localização, as acomodações são bastante aconchegantes, recomendo a estadia, uma ótima opção.",indef,"Guarujá, SP",pt
Pousada Gamarano,2275414,hotel-review,374katiaf,2015-04-03,2014-12-03,5.0,maravilha,"muito simples e bem aconchegante com muita obas de artes locais, da pousada voce tem um ampla vista de toda a cidade um bom lugar para descasar tem um cafe da manha muito gostoso muito bem servido atendimento nota dez volto sempre",Viajou com a família,"Contagem, MG",pt
Pousada Gamarano,2275414,hotel-review,FlavioMMatos,2015-03-03,2014-06-03,4.0,pousada bem localizada,ambiente bonito e bem aconchegante. Recomendo a estadia pelo atendimento e localização. Os quartos são bem confortaveis. Não dou nota 5 pelo valor dos quartos que estão um pouco acima do esperado. No restante recomendo,Viajou com a família,"Belo Horizonte, MG",pt
Pousada Gamarano,2275414,hotel-review,Maira_Goes,2015-02-03,2015-02-03,4.0,Ótima opção!!,"Lugar agradável, limpo, com vista muito bonita da cidade de Mariana. Café da manhã com pão de queijo feito na hora, paes, frutas e frios. A sensação é de estar em casa. Os quartos não tem ar condicionado, mas não foi necessário. A noite esfria bastante,",Viajou em casal,"Recife, PE",pt
Pousada Gamarano,2275414,hotel-review,neftalim2014,2015-01-03,2015-01-03,4.0,Bela vista ,"A pousada fica bem distante do centro, mas fica próxima a Igreja de São Pedro do Clérigos. O ambiente é rústico, piso em madeira, cheio de obras de artes (feitas pelo próprio dono) e tem uma bela vista da cidade, o café da manhã tem boa variedade. De pontos negativos: a distância, a falta da ar condicionado nos quartos (senti muito calor só com o ventilador), a falta de gente na recepção (quase nunca tinha ninguém) e o pagamento ter q ser em dinheiro (não recebem cartão)",Viajou com amigos,"Natal, RN",pt
Pousada Gamarano,2275414,hotel-review,RiosO,2014-12-03,2014-01-03,4.0,Pousada bem bonita e bem gostosa.,"A cidade é linda, local para se comprar joias e semi-joias, tapetes, moveis antigos, panelas de pedra sabão e outros, como também, tem um galinho que canta próximo da janela e não deixa você perde o trem para Ouro Preto.

A pousada ficar aproximadamente os 4 quilômetros da estação de trem para Ouro Preto, mas o local é tranquilo e você pode deixar o seu carro estacionado próximo da estação.",indef,"Aracaju, SE",pt
