estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,idioma
Cachoeira da Sentinela,10786693,atracao-review,claudiotavares21,2017-10-27,2017-10-27,5.0,Águas Transparentes ,"Cachoeira deliciosa para relaxar. Água fria, mas dá para encarar em um dia de Sol. Possui vários poços, verdadeiras piscinas naturais.","Rio de Janeiro, RJ",pt
Cachoeira da Sentinela,10786693,atracao-review,Maia374,2017-10-27,2017-10-27,5.0,Linda!,"Se for a Biribiri vá com roupas apropriadas para banhos de cachoeira ou poços, acima da cachoeira da sentinela tem um poço delicioso que merece ser desfrutado.","São Paulo, São Paulo, Brazil",pt
Cachoeira da Sentinela,10786693,atracao-review,andriell2017,2017-10-27,2017-10-27,5.0,Cachoeira de água limpa,"Fica dentro do Parque do Biribiri, o acesso pode ser feito de carro pela estrada de chão ou de pé fazendo a trilha que se inicia na entrada do parque, optei pela segunda. Por ser um período de seca a mesma estava um pouco seca, e por ser tb um feriado o seu poço estava cheio, sendo assim escolhi ficar na parte de cima. Entrada gratuita.",indef,pt
Cachoeira da Sentinela,10786693,atracao-review,AlexandreA2744,2017-10-27,2017-10-27,3.0,estava com pouca agua,estava com pouca agua mas formou uma piscina rasa e nao da para nadarr. bom para crianças mas nao comportamuita gente.,"Belo Horizonte, MG",pt
Cachoeira da Sentinela,10786693,atracao-review,Adrianocm,2017-08-27,2017-05-27,5.0,Atração do parque do Biribiri,A cachoeira da Sentinela fica dentro do parque do Biribiri. É a primeira cachoeira do parque. Nos dias quentes é possivel aproveitar para dar um margulho para se refrescar. Nos dias mais frios é possível contemplar a beleza do lugar e fazer belas fotos! Recomendo!,"Ponte Nova, MG",pt
Cachoeira da Sentinela,10786693,atracao-review,979cristianeh,2017-07-27,2017-07-27,5.0,Linda cachoeira,"Águas cristalinas, paisagem perfeita, temperatura do local agradável. Muita linda. Para quem aprecia a natureza é imperdível.",indef,pt
Cachoeira da Sentinela,10786693,atracao-review,200let_ciam,2017-04-27,2017-04-27,5.0,A mais bonita do parque,"A cachoeira mais bonita do parque,água límpida, local com paisagem exuberante. O acesso é pela estrada de terra e pedras do Parque Estadual do BiriBiri.","Rio de Janeiro, RJ",pt
Cachoeira da Sentinela,10786693,atracao-review,MarciaCris2014,2017-01-27,2016-08-27,5.0,Cachoeira da Sentinela - linda,"Fica no parque estadual do Biribiri. É linda, com águas cristalinas sobre lajeados coloridos. A entrada é livre e fica bem na beira da estrada. É rasa. Boa para crianças. Tem também um poço ótimo para banho.","Nova Lima, MG",pt
Cachoeira da Sentinela,10786693,atracao-review,Luishida,2017-01-27,2017-01-27,4.0,Pequena mas bonita,"A cachoeira parece ter sido esculpida pois está em uma laje de pedra em degraus. O rio, ao continuar o no seu leito forma uma laje com várias mini piscinas onde podemos avistar quando passamos pelo estreita ponte no caminho.","São Paulo, SP",pt
Cachoeira da Sentinela,10786693,atracao-review,eduardot5,2017-01-27,2016-12-27,5.0,excelente para as crianças,"pouco volume de água e com vários patamares para espalhar os turistas que se refrescam nas suas águas, as crianças adoram pois não é funda e tem varias pedras grandes para se sentar nas aguas","São José dos Campos, SP",pt
Cachoeira da Sentinela,10786693,atracao-review,K9421PGmarianap,2016-12-27,2016-09-27,5.0,Exuberante,Cachoeira maravilhosa de águas cristalinas. Dispõe de duas quedas e um ótimo poço para banho. Fácil acesso.,indef,pt
Cachoeira da Sentinela,10786693,atracao-review,GuiTorres,2016-10-27,2016-03-27,3.0,"Rasa, simples, de facil acesso.","Cachoeira pequena e com pouco volume de água, distante uns 10km do centro de Diamantina (percurso que dá pra ser feito de carro pela Estrada do Biribiri ou a pé - maior parte do trajeto é plana). Nao se paga para entrar, já que compoe parte do Parque Estadual. Fica às margens da estrada de terra, e há sinalização para chegada. Forma 5 pequenos lajeados rasos, com fundo de areia sobre pedra vermelha, ideal para crianças. Nos fins de semana e feriados, a farofa é CERTA. Evite. Nos dias de semana, o local exala paz. Recomendada em um tour independente junto com a cachoeira dos Cristais, 3km depois, a vila do Biribiri, 6 km depois, e o Poço dos estudantes, 2,5km antes.","Belo Horizonte, MG",pt
Cachoeira da Sentinela,10786693,atracao-review,344cidp,2016-10-27,2016-05-27,5.0,Prazer Conhecer,Amante de Musica e do Clube da Esquina ao visitar Diamantina fiz questão de visitar a Cachoeira da Sentinela.Que presente observar pessoalmente esta linda cachoeira cantada em verso e Prosa.,"Montes Claros, MG",pt
Cachoeira da Sentinela,10786693,atracao-review,MAmeliaC,2016-09-27,2016-09-27,4.0,linda,"Uma das Cachoeiras do Parque do Biribiri...vegetação e quedas bem bonitas, permitido banhos.
Precisa de um pouco de cuidado ao caminhar.","Piquete, SP",pt
Cachoeira da Sentinela,10786693,atracao-review,xhmt,2016-09-27,2016-09-27,4.0,Perfeita para família com criança e pessoas da melhor idade,"Cachoeira com acesso de dificuldade moderada. Para crianças pequenas e idosos com boa condição de deslocamento, não há muita dificuldade. Os poções não são muito grandes, mas são de fácil acesso para nadar e profundidade pequena. Acho que a prefeitura e o IEF deveriam incentivar/credenciar alguns ambulantes para vender o mínimo, como água e algo para comer. Sendo assim, leve sua água e um lanche rápido, como frutas, caso pretenda ficar muito tempo. Para almoço recomendo seguir na estrada até a Vila de Biribiri onde há um restaurante muito bom, o do Raimundo Sem Braço.","Itaúna, MG",pt
Cachoeira da Sentinela,10786693,atracao-review,leonardod533,2016-09-27,2016-09-27,5.0,Água cristalina,"Prepare o corpo, a água é fria e límpida. Excelente para as crianças pois tem partes rasas e rendem belas fotos.",indef,pt
Cachoeira da Sentinela,10786693,atracao-review,Rhiverson,2016-09-27,2016-06-27,5.0,Humor duvidoso,"O acesso é bem fácil e a paisagem é esplêndida, lhe renderá ótimas fotos. Nossa visita aconteceu no inverno e não fomos preparados para banho, mas é possível se energizar nas águas da Sentinela. Indo à Biribiri a visita é obrigatória. Embora meu humor seja duvidoso, não perca a piada pronta na placa da entrada “Mantenha o Biribiri limpo!”.","Piracicaba, SP",pt
Cachoeira da Sentinela,10786693,atracao-review,DanielBrasilia,2021-02-27,2021-02-27,5.0,Excellent if there's no one else there,"Wonderful place for a refreshing moment in cool water and for photo opps. The small falls and their pools are really quite easy to access. We were fortunate to be there when there were very few people and had the upper pools basically to ourselves. A must if you are in the Biribiri State Park.

However, when we arrived, the lower pool and less than 10 people and it already seemed overcrowded.

We visited during the Covid pandemic, so we can only imagine how this place would be full and not so attractive during normal tourism times.","Brasilia, DF",en
Cachoeira da Sentinela,10786693,atracao-review,_1985_fmartins,2018-07-27,2018-07-27,5.0,Beautiful waterfall,"Sentinela waterfall is very beautiful with crystal clear waters. Despite the extremely cold water, the landscape is worth it. It's not too far away from Diamantina city. It takes about 2 hours to get there on foot.","Campinas, SP",en
Cachoeira da Sentinela,10786693,atracao-review,pdelannoy,2016-11-27,2016-07-27,5.0,"Beautifil setting, various small waterfalls, cristal clear water","Beautifil setting, various small waterfalls, cristal clear water. Great place for a pick nick and some refreshing bathing, walks are possible along the river banks upwords.",Brussels,en
Cachoeira dos Cristais,11555573,atracao-review,Leandra_Zocrato,2020-01-27,2019-11-27,5.0,Cachoeira incrível!,"O acesso se faz após uma caminhada de 10 minutos, não muito favorável a quem tenha algum problema de locomoção. O poço maior é bem fundo e tem algumas pedras no meio, que servem de apoio. Há um poço menor, mas não sei a profundidade. Há apenas 1 arbusto para fazer sombra às margens.","Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,luciliasmartins,2019-09-27,2019-04-27,5.0,MARAVILHOSA!,Cachoeira linda e limpa. Vale a pena conhecer! Facil acesso e quando visitei estava vazia. Paisagem maravilhosa!,"Divinópolis, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,heltonf2019,2019-07-27,2018-08-27,5.0,Linda!,"Local muito bonito, tanto a cachoeira como a paisagem e também o caminho para chegar até ela! Delícia para nadar!",indef,pt
Cachoeira dos Cristais,11555573,atracao-review,antoniafaleiros,2019-05-27,2018-11-27,5.0,De tirar o fôlego,Água escura mas limpíssima! Ideal para quem sabe nadar e para quem não sabe também pois as pedras das bordas servem de apoio.,"Lauro de Freitas, BA",pt
Cachoeira dos Cristais,11555573,atracao-review,Ronaldo796,2019-05-27,2019-05-27,4.0,Água refrescante,"Situada dentro da área do Parque de Biribiri, muito bonita, águas límpidas e muito frias. Acesso de carro por estrada de terra até próximo, depois uma caminhada leve. Poço profundo onde crianças não podem ficar desacompanhadas. Em épocas festivas fica muito concorrida.","Ipatinga, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,vitiroa,2019-04-27,2019-04-27,5.0,Uma delicia,"É um pouco distante, porem vale a pena. Cachoeira bem gelada, é uma delicia. O poço é bem fundo e possui águas bem escuras. O acesso é super fácil e a estrada não é de tudo ruim, normal para uma estrada de terra.","Conceição do Pará, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,mineironaestrada,2019-04-27,2018-05-27,4.0,"Cachoeira muito linda, porém distante","É uma das cachoeiras do Parque do Biribiri, para chegar ao local é preciso pegar uma estrada de terra, uma caminhadinha boa, que requer atenção e leve preparo físico. O lago que fica represado é fundo, e não é recomendável que crianças entrem sozinhas. Água muito limpa e extremamente gelada.",Brasil,pt
Cachoeira dos Cristais,11555573,atracao-review,zanazum,2019-04-27,2019-04-27,5.0,Linda cachoeira ,"Amei, cachoeira linda lugar maravilhoso. Depois de andar bastante tempo no sol, essa foi nossa recompensa.","Bocaiúva, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,isvalp,2019-03-27,2019-03-27,5.0,Vale a pena,"Para q uem gosta de se refrescar num poço e cachoeira aqui está um bom atrativo.
Pode-se chegar de carro até proximo ou fazer uma boa caminhada cerca de 7 km desde a entrada do parque.","Serro, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,ErnaneR,2019-03-27,2019-02-27,4.0,"Visualmente bonita, mas perigosa para crianças","A cachoeira fica ao final de uma estradinha de terra, depois de uma leve caminhada. O poço é profundo e com as águas escuras típicas da região. Mas vale a pena.","Japaratinga, AL",pt
Cachoeira dos Cristais,11555573,atracao-review,wilsonl73,2019-02-27,2019-02-27,5.0,Cristalina,Local de fácil acesso. Água limpa e refrescante. Próximo do centro de Diamantina. Sol bate em todos os lugares,indef,pt
Cachoeira dos Cristais,11555573,atracao-review,241alvarom,2019-02-27,2019-02-27,5.0,é super linda,"é dentro do peque estadual do biriri,bem perto de diamantina e de acesso super facil, é de uma beleza exuberante","Serra do Cipó, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,haroldop444,2019-02-27,2019-02-27,5.0,Muito bom,"Adoramos o local, porém tem de andar por uma trilha, não é difícil mas exige mais cuidado, o poço principal é bem fundo, tenha cuidado, águas frias e cor de chá, aparentemente muito limpa e preservada, estacionamento fácil.","Serra, ES",pt
Cachoeira dos Cristais,11555573,atracao-review,kikoMourthe,2019-02-27,2019-02-27,4.0,Cachoeira e belezas naturais,"A cachoeira acompanha o cenário local com muitas belezas naturais,ótima para nadar e relaxar. Possui uma boa queda d'agua e uma piscina ampla que permite o acesso de várias pessoas. A água muito fria ajuda a refrescar o calor no verão, mas pode não ser agradável no inverno. Possui poucas áreas de sombreamento, principalmente, próximo ao horário das 12:00, o que deve ser considerado quando levar crianças.","Montes Claros, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,Marcomorais,2019-01-27,2019-01-27,5.0,Maravilhoso!!!!!,Água deliciosa é um ambiente muito legal pra curtir família. Gaste um tempo nas quedas massageando as costas. Água não tava gelada e o público bastante educado.ps: não é “povao”,"Juiz de Fora, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,FlavioPaula,2019-01-27,2018-11-27,5.0,Cachoeira de águas escura e fria!,"E a segunda cachoeira do parque para quem segue em direção a vila do Biribiri. Trata-se de uma cachoeira de águas escuras e fria. Porém, por ser de coloração mais escura não quer dizer que suas águas são sujas. Trata-se do resultado dos pigmentos da vegetação natural. Aproveite para se refrescar em suas águas!","Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,Oliveirafab,2019-01-27,2018-04-27,5.0,cachoeira dos cristais,"lugar lindo, agua gelada de coloração escura, chá...parque mto cheio devido área de lazer para a comunidade da região. Vale a visitação.","São Paulo, SP",pt
Cachoeira dos Cristais,11555573,atracao-review,mendez_prime,2019-01-27,2018-05-27,3.0,Lugar Bonito,"Essa cachoeira tem uma pequena queda, um poço fundo e água sempre gelada. Não tem sombra e o acesso é relativamente fácil. Nadar lá é revigorante.",indef,pt
Cachoeira dos Cristais,11555573,atracao-review,elisabethm856,2018-12-27,2018-12-27,5.0,Espetacular,"Ao chegar na cachoeira, atravesse o córrego e desbrave em encontrar uma queda fenomenal! Seja mais desafiador e suba o caminho acima da queda, pois a vista é deslumbrante!",indef,pt
Cachoeira dos Cristais,11555573,atracao-review,ronycamargos,2018-12-27,2018-01-27,5.0,trilha da maria fumaça,"um belíssimo cenário, no parque do Beriberi em Diamantina, um excelente banho.
vale a pena hospedar-se no Beriberi e curtir todas essas belezas.","Unaí, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,40nataliem,2018-12-27,2018-11-27,5.0,Natureza soberana,"Quem vai a Diamantina precisa esticar o passeio e conhecer a cachoeira dos Cristais, fica afastada uns 14 quilômetros do centro histórico. Um local delicioso em contato com a natureza e depois almoçar na Vila do Biribiri. Os turistas podem ir de biquini e sunga para um delicioso banho (água bem gelada) ou se preferir não tomar banho, pode ir com roupa fresca para fotos e curtir a paisagem.",indef,pt
Cachoeira dos Cristais,11555573,atracao-review,Clebicar,2018-11-27,2018-11-27,4.0,Muito bonita,Cachoeira muito bonita!!! Fácil acesso dentro do parque. Pequena caminhada para chegar ao poço de Águas cristalinas. Tem uma piscina natural espetacular!. Espetáculo!!!! O visual das pedras é espetacular!!!! Recomendo demais. Fica a 12 km do centro da cidade em estrada de terra boa. Vá sem receio!,"Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,lucilap977,2018-10-27,2017-11-27,4.0,linda!,"Cachoeira de agua deliciosa, boa para nadar. Pouco tempo de acminhada ate a cachoeira, 5 minutos...As crianças que sabem nadar conseguem nadar e acooanhado de um adulto pode chegar embaixo da queda dágua!","Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,Rabino27,2018-08-27,2018-08-27,5.0,MEDITAÇÃO E LUZ,"Fica a 2 km da vila de Biribiri, possui um poço maior para banho e fica longe da estrada, assim tem um movimento menor. águas cristalinas e geladas. não deixe de conhecer esta beleza.","Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,DevairN,2018-07-27,2018-07-27,5.0,Gelada mas oba,"Ótimo local para uma banho frio e passar algumas horas junto da natureza. Leve repelente, há borrachudos no local. O acesso é fácil","Brasília, DF",pt
Cachoeira dos Cristais,11555573,atracao-review,AldairSchvartz,2018-06-27,2018-06-27,5.0,Lindo,"Encantador esta cidade e particularmente esta cachoeira, água gelada impossivel de entrar neste inverno mas espero voltar novamente rs","São Paulo, SP",pt
Cachoeira dos Cristais,11555573,atracao-review,Mouraer,2018-05-27,2018-04-27,5.0,Muita água e bela paisagem,"A cerca de meio caminho da Vila do Biribiri, vale a visita e a travessia da ponte de madeira (uma pinguela robusta) que só permite a passagem das pessoas em fila única. Permite banho em meio a bastante água e vegetação típica. Como em todo o parque, a água é cristalina e um tanto fria.","Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,453paulinhas,2018-05-27,2018-04-27,5.0,Linda,"Cachoeira funda e fria, mas é excelente pra tomar um banho relaxante e ficar na Natureza ... Não tem estrutura pra ficar por lá, é preciso andar pouco pra chegar lá e a trilha é fácil, mas chegando lá a estrutura pra sentar e curtir o sol fora da cachoeira é rústica. Ideal pra ir, tomar um banho e conhecer outras em seguida.",indef,pt
Cachoeira dos Cristais,11555573,atracao-review,Va1eria,2018-04-27,2017-05-27,4.0,Muito bonita,"Situada no Parque do Biriri, o acesso se dá por estrada de terra e depois uma ponte, que precisa ser cruzada a pé. Volume de água bem grande nas piscinas naturais após a queda d'água, perde em beleza quando comparada com a Sentinela.","Rio de Janeiro, RJ",pt
Cachoeira dos Cristais,11555573,atracao-review,TatianeMB,2018-04-27,2017-08-27,3.0,Pequena caminhada,"Diamantina fica há 280 km (cerca de 4 h) de Belo Horizonte.
O estacionamento é perto, mas temos que andar uns 15 minutos até a cachoeira, o caminho é leve mas cansa se estiver levando muita coisa pesada.....

Fomos em 4 carros, com a decisão de acampar ao lado da cachoeira - acampamos perto da cachoeira da Toca
Aprendi algumas coisas sobre acampamento, cachoeira em época de seca não tem muita água, nunca montar barraca em cima de pedra, quando for dormir utilizando colchonete vai amanhecer com o corpo todo doendo, um chuveiro com água quente faz falta!!!","Contagem, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,fernandocE4013PK,2018-03-27,2018-03-27,5.0,Muito boa!,"Linda cachoeira em Diamantina no vale do Biribiri, reserva ecológica. A cachoeira possui algumas quedas e poços para nadar, fui em período de chuva e estava com tromba d'água, vale a visita em período não chuvosos pois possui uma piscina boa para nadar e a água fica cristalina. Possui estacionamento. Atração gratuita.",indef,pt
Cachoeira dos Cristais,11555573,atracao-review,c_ssioribeirop,2018-02-27,2017-07-27,5.0,Um mergulho gelado que lava até a alma!,Em qualquer época do ano vale o mergulho. No verão para refrescar e no inverno para lavar a alma. Depois de umas cervejas no Bar do Adilson vale o mergulho.,"Juiz de Fora, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,rosananeder,2018-02-27,2018-02-27,5.0,Passeio,Para quem gosta de passeio ao ar livre. Acesso por estrada de terra. Dá para ir e voltar com tranquilidade,"Brasília, DF",pt
Cachoeira dos Cristais,11555573,atracao-review,215saletes,2018-01-27,2018-01-27,5.0,Pura energia,"Uma maravilha da natureza. De fácil acesso, boa para crianças e adolescentes. Não fica longe da entrada do parque e o arredor a vegetação é rasteira e maravilhosa.","Betim, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,FabioFliess,2018-01-27,2017-12-27,5.0,Muito bonita,"Cachoeira muito bonita. Um pouco antes de chegar na Vila de Biribiri precisa pegar uma estrada de terra por pouco mais de 1km. Estava cheia demais quando fomos, então nem arrisquei entrar na água.","Petrópolis, RJ",pt
Cachoeira dos Cristais,11555573,atracao-review,Maia374,2017-10-27,2017-10-27,4.0,A 1 km de Biribiri!,"Fica quase na entrada de Biribiri, mas tem que fazer o desvio por uma Estrada Cheia de pedras, Bem ruinzinha para quem nao esta com um 4x4. O acesso a cachoeira me pareceu Mais dificil que a da sentinela","São Paulo, São Paulo, Brazil",pt
Cachoeira dos Cristais,11555573,atracao-review,AlexandreA2744,2017-10-27,2017-10-27,4.0,lugar agradavel,"boa queda de agua , forma duas piscinas, uma maior e mais profunda e uma menor com bastante pedra. énecessario levar agua e alimento.","Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,979cristianeh,2017-07-27,2017-07-27,5.0,Natureza e paz,"Cachoeira linda, lugar tranquilo, bom para fazer fotografias. Paisagem perfeita. Recomendo a todos, é imperdível.",indef,pt
Cachoeira dos Cristais,11555573,atracao-review,ameliaalvesoficial,2017-07-27,2017-02-27,5.0,Linda,"Sempre visito esta cachoeira em Diamantina, muito bonita, fácil acesso, 2 partes, boa para nadar, proibido acampar no local, usar repelentes pois tem muitos mosquitos, mas nada que atrapalhe a diversão...",indef,pt
Cachoeira dos Cristais,11555573,atracao-review,200let_ciam,2017-04-27,2017-04-27,5.0,Linda,"Linda cachoeira dentro do Parque de Biribiri. O acesso é pela estrada de terra e pedras do parque, é uma estrada bastante irregular que desafia os carros baixos, mas vale a visita.","Rio de Janeiro, RJ",pt
Cachoeira dos Cristais,11555573,atracao-review,lilianeg2016,2017-04-27,2017-04-27,4.0,Atrativo natural e de fácil acesso,"A cachoeira dos cristais é de fácil acesso. Água limpa, queda bonita e poço gostoso. Deixa-se o carro bem próximo. Só não recomendo este tipo de atrativo para crianças e idosos. Sempre apresenta perigo de quedas em virtude das pedras.","Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,Luishida,2017-01-27,2017-01-27,4.0,Forte queda d'agua,Local de fácil acesso pois é possível chegar de carro bem próximo a ela. É rasa mas a água apresenta coloração bem escura por apresentar minérios.,"São Paulo, SP",pt
Cachoeira dos Cristais,11555573,atracao-review,MarciaCris2014,2017-01-27,2016-08-27,5.0,Linda Cachoeira,Fica no Parque Estadual do Biribiri. Do estacionamento até a cachoeira é super perto passando por uma ponte. É linda com água super gelada.,"Nova Lima, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,eduardot5,2017-01-27,2016-12-27,5.0,muito gostosa mas com volume de agua,"a cachoeira dos cristais é boa mas exige mais cuidado pelo seu volume de água, apesar de pedras grandes para se apoiar não dá pra tirar os olhos das crianças.leve um lanchinho e água pois não há nada perto para comprar.","São José dos Campos, SP",pt
Cachoeira dos Cristais,11555573,atracao-review,wsbraz,2016-12-27,2016-09-27,4.0,Bela paisagem,"A cachoeira dos Cristais tem fácil acesso, saindo de Diamantina; caminho bem sinalizado, não terão problemas com isso. A trilha do estacionamento até a cachoeira é curta. A paisagem é exuberante ao chegar na cachoeira. Local está conservado e bem frequentado. Apesar de ter ido num domingo, o local estava relativamente vazio. Não paga para entrar. E em seguida, vale a visita no Parque do Biribiri.","Belo Horizonte, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,Solvr,2016-10-27,2016-10-27,4.0,Beleza Natural,"A cachoeira dos cristais é um lugar muito bonito e muito bom para um pic nic. O Lugar é muito frequentado pelo jovens, que procura a cachoeira para nadar.","São Paulo, SP",pt
Cachoeira dos Cristais,11555573,atracao-review,344cidp,2016-10-27,2016-05-27,5.0,Vale a pena,Visitar Diamantina e sua belezas Naturais.Sem Duvida alguma esta cachoeira nos traz inspiração e bem estar.,"Montes Claros, MG",pt
Cachoeira dos Cristais,11555573,atracao-review,399MarisaC399,2016-10-27,2016-07-27,4.0,"Bonita, e de fácil acesso...","É uma cachoeira de fácil acesso dentro do parque do Biribiri. Acesso bem sinalizado e com espaço para estacionar os carros. A caminhada é curta e passa por sobre pontes rústicas, porém bem construídas. Tem uma área de piscina que permite banhos. Muita gente vem de bicicleta.","Brasília, DF",pt
Cachoeira dos Cristais,11555573,atracao-review,Rhiverson,2016-09-27,2016-06-27,5.0,Tranquilizador,"A primeira cachoeira que encontramos ao entrar no parque, a água é cristalina, mesmo estando do inverno havia pessoas tomando sol na parte mais alta da cachoeira, não conseguimos acessar. A parada rende linda fotos e o lugar é tranquilizador.","Piracicaba, SP",pt
Cachoeira dos Cristais,11555573,atracao-review,DanielBrasilia,2021-02-27,2021-02-27,4.0,"Nice for a swim, but make sure you're not alone","Different from the Sentinel waterfalls, which are truly not daunting and are more like relaxing in a bathtub, the Crystal falls are a little wilder in nature and not for just anyone to go into. There are many deep spots and if you're not a swimmer, I'd recommend you to avoid this place. It's pretty, but not that much.

On the other hand, if you are a swimmer, it's a great opportunity to do some strokes, possibly even under the water fall itself, though it's best if you have a swim buddy with you, in case of some emergency - it's a pretty wide pool and if there's a possible drowning incident, the shore is not so close by.","Brasilia, DF",en
Cachoeira dos Cristais,11555573,atracao-review,_1985_fmartins,2018-07-27,2018-07-27,5.0,Nice waterfall!,Cachoeira dos Cristais is such a wonderful waterfall wich is close to Cachoeira da Sentinela and Biribiri Park. You can easily get there on foot if you are able to walk a lot or you can go by hitchhiking. It's a relaxing experience in full nature.,"Campinas, SP",en
Cachoeira do Telésforo,8749282,atracao-review,cain_felipe,2020-09-27,2020-08-27,5.0,Final de semana na cachoeira do Telesfero,"Lugar incrível! Fica apenas 16km de Conselheiro Mata. Aconselho ir para acampar, para desfrutar a beleza do lugar.
Lá não possuí nenhuma infra estrutura de bar, então lembre-se de levar muita água e comida rs","Janaúba, MG",pt
Cachoeira do Telésforo,8749282,atracao-review,lililT8443HL,2020-08-27,2020-07-27,5.0,LUGAR MARAVILHOSO,Quase impossível descrever. Lugar incrível com muita paz. É uma mistura de praia com cachoeira. As quedas são lindas. e os poços são banheiras individuais. Vale muito a pena a visita.,indef,pt
Cachoeira do Telésforo,8749282,atracao-review,tomomid630,2020-03-27,2020-02-27,5.0,Excepcional,"A cachoeira não possui nenhuma queda estratosférica, mas a suficiente para uma boa refrescada e massagem, formando uma enorme praia de areia bem branquinha. O visual é lindo e o local bem propício para passar o dia. Possui uma pequena estrutura com banheiro e chuveiro e uma lanchonete, mas muitas pessoas levam a churrasqueira, cadeiras, tendas, barracas e passam o dia, outras até acampam. O acesso é por uma precária estrada de terra, mas vale muito a pena conhecer.",Rio de Janeiro,pt
Cachoeira do Telésforo,8749282,atracao-review,jos_eduardob104,2020-02-27,2020-02-27,5.0,"O lugar é lindo. A cachoeira em si, as areias branquinhas, as montanhas em volta... Muitas árvores para pegar uma sombra","Chegamos lá as 10:00hs com a expectativa de só conhecer e ir embora. Qual nada, ao vermos a beleza do lugar, ficamos umas 5 horas lá. Nadamos muito, caminhamos pelas areias branquinhas e quentes e curtimos um bom bate papo sob a sombra das árvores. Valeu muito a pena.",indef,pt
Cachoeira do Telésforo,8749282,atracao-review,sergioeco-adventure,2020-01-27,2019-12-27,5.0,Praia de rio maravilhosa.,Um lugar incrível como poucos. Suas areias brancas proporcionam uma extensa praia de rio tornando o local com um cenário fantástico.,"Belo Horizonte, MG",pt
Cachoeira do Telésforo,8749282,atracao-review,Heribertobm,2019-11-27,2019-11-27,4.0,Cicloviagem cachoeira do Telésforo,Lugar ótimo para fazer um bate e volta a partir de Conselheiro Mata. Cachoeira fantástica com uma praia fantástica.,indef,pt
Cachoeira do Telésforo,8749282,atracao-review,Rabino27,2019-07-27,2019-07-27,5.0,"RELAXE, MEDITE E AGRADEÇA","Local belíssimo, uma praia para relaxar, recompor e meditar. Distante 2h30m de Diamantina, no município de Conselheiro Mata, fica em propriedade particular que cobra R$20,00 para passar o dia (day use). Penso ser antigo local de exploração de diamantes e ouro, pois no leito do rio encontrei tubulação e na parte de cima da cachoeira um grande tudo. Penso que os responsáveis poderiam retirar o maquinário do local. No mais vale muito a visita para curtir todas as belezas deste lugar mágico.","Belo Horizonte, MG",pt
Cachoeira do Telésforo,8749282,atracao-review,Clebicar,2019-06-27,2019-06-27,5.0,Coisa de Outro Planeta!!!!,"Um espetáculo de cachoeira!!! Parece uma praia devido a areia branca até a água. Um lugar para curtir demais o visual e a tranquilidade. São cerca de 17 km de Conselheiro Mata, estrada de terra, mas boa, e uma taxa d 15 reais para acessar, mas vale a pena!!! Não deixe de conhecer. Recomendo.","Belo Horizonte, MG",pt
Cachoeira do Telésforo,8749282,atracao-review,andreaneis,2019-03-27,2019-01-27,5.0,Melhor lugar,"Lugar incrível, vale os 40k de chão de terra batida se vc tiver um carro alto. Forma uma praia linda e o banho é deliciosamente frio.","Salvador, BA",pt
Cachoeira do Telésforo,8749282,atracao-review,pedrod424,2019-03-27,2018-09-27,5.0,O paraíso deve ser assim,"Incrível cachoeira com praia de areia branca em meio à natureza. O local é de uma beleza indescritível.
São mais de 50 km desde Diamantina, já em outro município, por uma estrada que pede um 4x4, mas dá para arriscar ir em um carro não muito baixo se o tempo estiver bom.
Como o lugar é deserto leve tudo que precisar para passar o tempo lá.
Assim como em outros locais, como regra, tem que pagar uma taxa de acesso porque fica dentro de uma fazenda particular.","Niterói, RJ",pt
